segment Argentina
-48.329 -66.347
-48.344 -66.334
-48.351 -66.324
-48.354 -66.322
-48.357 -66.325
-48.357 -66.335
-48.353 -66.353
-48.351 -66.365
-48.346 -66.385
-48.345 -66.4
-48.346 -66.418
-48.348 -66.427
-48.353 -66.437
-48.368 -66.458
-48.373 -66.46
-48.386 -66.455
-48.4 -66.46
-48.402 -66.463
-48.407 -66.475
-48.417 -66.489
-48.418 -66.523
-48.42 -66.543
-48.42 -66.563
-48.423 -66.573
-48.424 -66.58
-48.433 -66.593
-48.434 -66.601
-48.434 -66.616
-48.433 -66.625
-48.44 -66.643
-48.444 -66.665
-48.447 -66.674
-48.449 -66.681
-48.467 -66.693
-48.474 -66.699
-48.486 -66.711
-48.493 -66.72
-48.499 -66.735
-48.507 -66.752
-48.515 -66.764
-48.525 -66.781
-48.528 -66.788
-48.538 -66.802
-48.549 -66.813
-48.551 -66.814
-48.557 -66.822
-48.565 -66.835
-48.574 -66.856
-48.576 -66.869
-48.58 -66.88
-48.589 -66.906
-48.594 -66.913
-48.598 -66.925
-48.599 -66.938
-48.603 -66.954
-48.611 -66.969
-48.615 -66.985
-48.622 -67.001
-48.631 -67.028
-48.642 -67.067
-48.649 -67.079
-48.657 -67.092
-48.668 -67.114
-48.683 -67.127
-48.706 -67.138
-48.716 -67.146
-48.733 -67.164
-48.765 -67.196
-48.783 -67.213
-48.787 -67.215
-48.793 -67.219
-48.805 -67.219
-48.814 -67.222
-48.821 -67.23
-48.829 -67.242
-48.835 -67.258
-48.84 -67.297
-48.845 -67.318
-48.849 -67.327
-48.86 -67.345
-48.863 -67.352
-48.876 -67.367
-48.886 -67.385
-48.893 -67.4
-48.902 -67.411
-48.915 -67.422
-48.931 -67.428
-48.947 -67.449
-48.952 -67.464
-48.96 -67.471
-48.983 -67.487
-48.991 -67.496
-48.999 -67.515
-49.006 -67.523
-49.011 -67.527
-49.019 -67.535
-49.026 -67.552
-49.034 -67.564
-49.048 -67.574
-49.065 -67.591
-49.073 -67.597
-49.092 -67.604
-49.099 -67.61
-49.115 -67.626
-49.131 -67.628
-49.14 -67.625
-49.146 -67.619
-49.159 -67.599
-49.165 -67.596
-49.173 -67.601
-49.188 -67.611
-49.194 -67.621
-49.198 -67.632
-49.202 -67.648
-49.207 -67.653
-49.23 -67.657
-49.235 -67.659
-49.241 -67.669
-49.254 -67.677
-49.258 -67.664
-49.259 -67.661
-49.26 -67.649
-49.254 -67.64
-49.251 -67.633
-49.251 -67.619
-49.249 -67.61
-49.249 -67.598
-49.254 -67.591
-49.256 -67.588
-49.261 -67.585
-49.275 -67.592
-49.302 -67.605
-49.328 -67.611
-49.37 -67.626
-49.393 -67.638
-49.409 -67.65
-49.415 -67.652
-49.426 -67.65
-49.434 -67.655
-49.449 -67.653
-49.459 -67.654
-49.48 -67.66
-49.496 -67.666
-49.5 -67.664
-49.505 -67.664
-49.523 -67.672
-49.551 -67.679
-49.574 -67.695
-49.596 -67.697
-49.619 -67.696
-49.631 -67.698
-49.639 -67.698
-49.652 -67.699
-49.664 -67.703
-49.676 -67.702
-49.693 -67.704
-49.715 -67.71
-49.736 -67.711
-49.754 -67.713
-49.784 -67.721
-49.811 -67.733
-49.826 -67.745
-49.873 -67.772
-49.884 -67.777
-49.892 -67.775
-49.898 -67.777
-49.909 -67.789
-49.928 -67.815
-49.942 -67.835
-49.956 -67.848
-49.963 -67.859
-49.965 -67.861
-49.966 -67.863
-49.978 -67.879
-49.981 -67.888
-50 -67.901
-50.012 -67.917
-50.017 -67.926
-50.019 -67.938
-50.029 -67.953
-50.031 -67.959
-50.044 -67.972
-50.051 -67.983
-50.057 -67.996
-50.059 -68.013
-50.066 -68.026
-50.07 -68.033
-50.074 -68.046
-50.083 -68.063
-50.085 -68.076
-50.091 -68.103
-50.095 -68.111
-50.103 -68.126
-50.109 -68.14
-50.115 -68.168
-50.118 -68.184
-50.121 -68.198
-50.122 -68.21
-50.123 -68.232
-50.125 -68.241
-50.125 -68.257
-50.124 -68.278
-50.125 -68.285
-50.124 -68.303
-50.127 -68.318
-50.127 -68.332
-50.123 -68.34
-50.118 -68.347
-50.099 -68.357
-50.093 -68.363
-50.086 -68.374
-50.081 -68.387
-50.073 -68.399
-50.049 -68.422
-50.031 -68.434
-50.015 -68.449
-50.01 -68.453
-50.001 -68.453
-50 -68.454
-49.996 -68.459
-49.985 -68.476
-49.968 -68.492
-49.947 -68.507
-49.931 -68.513
-49.914 -68.519
-49.906 -68.521
-49.87 -68.561
-49.857 -68.578
-49.855 -68.581
-49.86 -68.592
-49.862 -68.601
-49.884 -68.591
-49.903 -68.574
-49.908 -68.57
-49.939 -68.566
-49.946 -68.568
-49.951 -68.575
-49.952 -68.589
-49.952 -68.591
-49.969 -68.584
-49.969 -68.575
-49.97 -68.57
-49.974 -68.563
-49.989 -68.548
-50 -68.537
-50.008 -68.529
-50.023 -68.513
-50.029 -68.513
-50.043 -68.517
-50.051 -68.515
-50.061 -68.51
-50.063 -68.502
-50.069 -68.495
-50.072 -68.495
-50.075 -68.497
-50.082 -68.495
-50.088 -68.488
-50.097 -68.47
-50.109 -68.455
-50.113 -68.447
-50.115 -68.426
-50.122 -68.408
-50.132 -68.393
-50.135 -68.384
-50.139 -68.364
-50.142 -68.357
-50.147 -68.352
-50.151 -68.351
-50.165 -68.356
-50.173 -68.364
-50.182 -68.38
-50.187 -68.396
-50.193 -68.41
-50.197 -68.421
-50.2 -68.435
-50.208 -68.462
-50.208 -68.463
-50.211 -68.469
-50.213 -68.479
-50.215 -68.499
-50.218 -68.509
-50.222 -68.53
-50.233 -68.551
-50.236 -68.565
-50.24 -68.572
-50.243 -68.579
-50.246 -68.599
-50.25 -68.607
-50.257 -68.634
-50.263 -68.641
-50.264 -68.659
-50.264 -68.665
-50.274 -68.693
-50.279 -68.707
-50.28 -68.725
-50.283 -68.727
-50.289 -68.732
-50.294 -68.747
-50.297 -68.763
-50.305 -68.785
-50.311 -68.796
-50.317 -68.806
-50.325 -68.828
-50.333 -68.839
-50.337 -68.855
-50.34 -68.863
-50.342 -68.867
-50.342 -68.875
-50.348 -68.873
-50.352 -68.868
-50.357 -68.869
-50.361 -68.872
-50.365 -68.871
-50.368 -68.877
-50.373 -68.902
-50.377 -68.909
-50.383 -68.916
-50.393 -68.921
-50.402 -68.929
-50.41 -68.941
-50.425 -68.961
-50.433 -68.967
-50.451 -68.971
-50.456 -68.975
-50.464 -68.987
-50.468 -68.992
-50.476 -68.997
-50.483 -69.008
-50.518 -69.039
-50.55 -69.064
-50.564 -69.077
-50.57 -69.078
-50.576 -69.077
-50.589 -69.084
-50.604 -69.085
-50.611 -69.087
-50.62 -69.087
-50.629 -69.09
-50.648 -69.093
-50.658 -69.098
-50.675 -69.114
-50.685 -69.118
-50.698 -69.121
-50.707 -69.12
-50.712 -69.122
-50.726 -69.134
-50.74 -69.142
-50.749 -69.139
-50.755 -69.136
-50.768 -69.138
-50.778 -69.137
-50.798 -69.13
-50.823 -69.128
-50.843 -69.124
-50.863 -69.122
-50.885 -69.126
-50.901 -69.128
-50.911 -69.133
-50.919 -69.14
-50.927 -69.154
-50.928 -69.159
-50.926 -69.161
-50.921 -69.154
-50.914 -69.149
-50.912 -69.15
-50.913 -69.157
-50.918 -69.163
-50.923 -69.166
-50.926 -69.173
-50.929 -69.182
-50.94 -69.196
-50.946 -69.202
-50.952 -69.21
-50.963 -69.216
-50.971 -69.218
-50.974 -69.218
-50.975 -69.216
-50.979 -69.207
-50.979 -69.197
-50.981 -69.189
-50.99 -69.166
-50.993 -69.162
-51.032 -69.143
-51.038 -69.143
-51.047 -69.147
-51.057 -69.143
-51.07 -69.145
-51.078 -69.14
-51.082 -69.134
-51.088 -69.133
-51.116 -69.131
-51.133 -69.127
-51.144 -69.118
-51.155 -69.119
-51.174 -69.113
-51.188 -69.102
-51.196 -69.095
-51.203 -69.093
-51.21 -69.087
-51.225 -69.081
-51.261 -69.063
-51.287 -69.055
-51.302 -69.047
-51.311 -69.046
-51.32 -69.047
-51.333 -69.042
-51.342 -69.035
-51.35 -69.031
-51.36 -69.023
-51.393 -69.019
-51.399 -69.013
-51.416 -69.015
-51.426 -69.012
-51.459 -68.987
-51.49 -68.972
-51.504 -68.965
-51.52 -68.955
-51.537 -68.95
-51.541 -68.948
-51.545 -68.941
-51.55 -68.941
-51.567 -68.952
-51.576 -68.962
-51.583 -68.972
-51.584 -68.974
-51.585 -68.978
-51.583 -68.981
-51.574 -68.984
-51.57 -68.991
-51.567 -69.005
-51.568 -69.037
-51.574 -69.054
-51.585 -69.071
-51.6 -69.088
-51.604 -69.097
-51.609 -69.114
-51.612 -69.131
-51.612 -69.14
-51.603 -69.159
-51.603 -69.169
-51.603 -69.177
-51.617 -69.189
-51.624 -69.194
-51.628 -69.198
-51.633 -69.179
-51.638 -69.169
-51.65 -69.153
-51.657 -69.15
-51.664 -69.153
-51.669 -69.159
-51.674 -69.17
-51.679 -69.184
-51.681 -69.19
-51.683 -69.206
-51.687 -69.216
-51.69 -69.222
-51.696 -69.225
-51.7 -69.222
-51.694 -69.203
-51.693 -69.178
-51.691 -69.165
-51.689 -69.161
-51.678 -69.148
-51.672 -69.134
-51.663 -69.103
-51.659 -69.092
-51.651 -69.084
-51.647 -69.069
-51.641 -69.064
-51.639 -69.056
-51.639 -69.049
-51.633 -69.037
-51.623 -69.026
-51.616 -69.014
-51.613 -69.004
-51.614 -68.997
-51.619 -68.982
-51.623 -68.975
-51.625 -68.973
-51.637 -68.957
-51.66 -68.944
-51.679 -68.937
-51.697 -68.924
-51.72 -68.903
-51.768 -68.864
-51.789 -68.846
-51.817 -68.831
-51.84 -68.814
-51.844 -68.813
-51.848 -68.809
-51.853 -68.804
-51.863 -68.8
-51.883 -68.785
-51.897 -68.779
-51.909 -68.769
-51.931 -68.757
-51.977 -68.716
-52.013 -68.683
-52.032 -68.664
-52.053 -68.647
-52.072 -68.629
-52.098 -68.6
-52.126 -68.571
-52.136 -68.557
-52.143 -68.549
-52.157 -68.538
-52.164 -68.53
-52.191 -68.487
-52.209 -68.472
-52.224 -68.458
-52.234 -68.445
-52.237 -68.442
-52.238 -68.441
-52.247 -68.432
-52.255 -68.428
-52.267 -68.416
-52.269 -68.415
-52.283 -68.397
-52.286 -68.396
-52.288 -68.395
-52.298 -68.387
-52.31 -68.368
-52.316 -68.365
-52.329 -68.365
-52.34 -68.367
-52.348 -68.374
-52.37 -68.404
-52.386 -68.418
-52.395 -68.423
-52.399 -68.431
-52.4 -68.44
-52.379 -68.424
-52.351 -68.426
-52.339 -68.425
-52.335 -68.427
-52.333 -68.439
-52.332 -68.448
-52.33 -68.499
-52.328 -68.552
-52.329 -68.556
-52.324 -68.571
-52.309 -68.585
-52.305 -68.6
-52.302 -68.616
-52.298 -68.654
-52.297 -68.661
-52.292 -68.708
-52.285 -68.765
-52.284 -68.779
-52.282 -68.787
-52.279 -68.814
-52.278 -68.824
-52.271 -68.845
-52.258 -68.87
-52.248 -68.888
-52.246 -68.893
-52.236 -68.918
-52.226 -68.939
-52.216 -68.965
-52.214 -68.965
-52.213 -68.972
-52.206 -68.99
-52.204 -69.004
-52.203 -69.025
-52.199 -69.043
-52.195 -69.059
-52.193 -69.062
-52.184 -69.093
-52.183 -69.097
-52.18 -69.109
-52.177 -69.118
-52.167 -69.149
-52.154 -69.19
-52.152 -69.203
-52.149 -69.219
-52.15 -69.236
-52.15 -69.26
-52.151 -69.27
-52.151 -69.284
-52.152 -69.329
-52.153 -69.378
-52.154 -69.408
-52.154 -69.423
-52.154 -69.45
-52.15 -69.467
-52.147 -69.484
-52.138 -69.515
-52.125 -69.565
-52.119 -69.586
-52.11 -69.615
-52.094 -69.675
-52.091 -69.687
-52.076 -69.739
-52.073 -69.75
-52.066 -69.774
-52.062 -69.791
-52.057 -69.807
-52.034 -69.89
-52.03 -69.901
-52.017 -69.95
-52.009 -69.978
-52.004 -69.997
-52.003 -70
-51.999 -70.013
-51.998 -70.019
-51.999 -70.123
-51.999 -70.144
-52 -70.156
-52 -70.193
-52 -70.231
-52.002 -70.245
-52 -70.254
-52 -70.268
-52.001 -70.276
-52 -70.289
-52 -70.308
-52.001 -70.357
-52.001 -70.394
-52.001 -70.439
-52.001 -70.447
-52.001 -70.469
-52.001 -70.501
-52.001 -70.504
-52 -70.529
-52 -70.542
-52 -70.599
-52 -70.626
-52.001 -70.635
-52 -70.648
-52 -70.668
-52 -70.696
-52 -70.732
-52 -70.76
-52 -70.845
-51.999 -70.866
-51.999 -70.885
-51.999 -70.916
-52 -70.941
-51.999 -70.972
-51.998 -70.988
-52 -71.003
-52 -71.038
-51.999 -71.074
-52 -71.101
-52 -71.137
-52 -71.174
-52 -71.207
-52 -71.224
-52 -71.255
-52 -71.315
-52 -71.336
-52 -71.357
-52 -71.38
-51.999 -71.404
-52 -71.413
-52 -71.433
-52 -71.452
-52 -71.495
-52.001 -71.56
-52 -71.617
-52 -71.627
-52 -71.633
-52 -71.642
-52.001 -71.649
-52 -71.66
-52.001 -71.683
-52 -71.689
-52 -71.69
-52 -71.699
-52 -71.729
-51.999 -71.796
-52 -71.814
-51.999 -71.831
-51.999 -71.879
-51.999 -71.911
-51.998 -71.921
-51.995 -71.932
-51.99 -71.94
-51.958 -71.976
-51.95 -71.982
-51.941 -71.982
-51.936 -71.98
-51.931 -71.971
-51.926 -71.962
-51.919 -71.955
-51.91 -71.946
-51.906 -71.944
-51.899 -71.943
-51.883 -71.947
-51.868 -71.955
-51.857 -71.967
-51.846 -71.986
-51.828 -72.008
-51.807 -72.037
-51.783 -72.072
-51.76 -72.107
-51.753 -72.118
-51.75 -72.126
-51.738 -72.148
-51.725 -72.176
-51.722 -72.187
-51.717 -72.206
-51.716 -72.215
-51.714 -72.222
-51.711 -72.24
-51.709 -72.261
-51.704 -72.279
-51.699 -72.293
-51.694 -72.297
-51.675 -72.304
-51.648 -72.317
-51.617 -72.333
-51.61 -72.336
-51.598 -72.342
-51.595 -72.345
-51.592 -72.353
-51.591 -72.357
-51.592 -72.389
-51.594 -72.404
-51.594 -72.42
-51.586 -72.429
-51.578 -72.435
-51.569 -72.438
-51.548 -72.43
-51.536 -72.423
-51.528 -72.412
-51.523 -72.407
-51.515 -72.393
-51.509 -72.38
-51.507 -72.373
-51.498 -72.361
-51.486 -72.35
-51.478 -72.348
-51.466 -72.347
-51.44 -72.351
-51.432 -72.348
-51.417 -72.336
-51.412 -72.332
-51.406 -72.33
-51.398 -72.326
-51.376 -72.328
-51.365 -72.329
-51.362 -72.328
-51.338 -72.33
-51.33 -72.327
-51.32 -72.326
-51.304 -72.321
-51.295 -72.313
-51.276 -72.281
-51.271 -72.272
-51.26 -72.264
-51.254 -72.26
-51.245 -72.261
-51.239 -72.26
-51.234 -72.26
-51.229 -72.265
-51.227 -72.267
-51.224 -72.274
-51.219 -72.283
-51.217 -72.288
-51.212 -72.314
-51.209 -72.322
-51.193 -72.346
-51.183 -72.365
-51.176 -72.37
-51.163 -72.38
-51.146 -72.392
-51.131 -72.398
-51.119 -72.402
-51.108 -72.399
-51.103 -72.399
-51.1 -72.401
-51.092 -72.395
-51.082 -72.377
-51.077 -72.364
-51.07 -72.356
-51.056 -72.347
-51.045 -72.342
-51.041 -72.336
-51.04 -72.329
-51.041 -72.302
-51.042 -72.292
-51.042 -72.278
-51.041 -72.273
-51.041 -72.265
-51.035 -72.256
-51.025 -72.25
-51.004 -72.248
-50.966 -72.243
-50.944 -72.24
-50.922 -72.238
-50.911 -72.236
-50.901 -72.235
-50.881 -72.233
-50.872 -72.234
-50.862 -72.231
-50.855 -72.231
-50.802 -72.279
-50.795 -72.286
-50.777 -72.302
-50.773 -72.305
-50.761 -72.317
-50.753 -72.324
-50.745 -72.327
-50.736 -72.324
-50.727 -72.322
-50.716 -72.317
-50.662 -72.279
-50.655 -72.278
-50.649 -72.284
-50.643 -72.29
-50.639 -72.303
-50.638 -72.318
-50.637 -72.326
-50.63 -72.336
-50.622 -72.345
-50.618 -72.356
-50.617 -72.369
-50.622 -72.402
-50.621 -72.413
-50.616 -72.428
-50.605 -72.452
-50.602 -72.462
-50.603 -72.474
-50.606 -72.485
-50.609 -72.498
-50.617 -72.519
-50.62 -72.529
-50.625 -72.54
-50.63 -72.547
-50.635 -72.551
-50.641 -72.558
-50.669 -72.585
-50.675 -72.596
-50.676 -72.602
-50.675 -72.615
-50.67 -72.627
-50.669 -72.633
-50.664 -72.646
-50.663 -72.649
-50.661 -72.65
-50.651 -72.668
-50.645 -72.686
-50.638 -72.693
-50.623 -72.717
-50.618 -72.728
-50.616 -72.738
-50.624 -72.755
-50.632 -72.778
-50.635 -72.79
-50.643 -72.823
-50.645 -72.834
-50.648 -72.842
-50.656 -72.864
-50.659 -72.867
-50.669 -72.885
-50.674 -72.895
-50.683 -72.909
-50.697 -72.93
-50.723 -72.962
-50.736 -72.982
-50.742 -72.991
-50.748 -73.001
-50.754 -73.014
-50.764 -73.037
-50.767 -73.047
-50.773 -73.065
-50.778 -73.082
-50.779 -73.093
-50.779 -73.109
-50.779 -73.113
-50.775 -73.133
-50.768 -73.152
-50.759 -73.164
-50.756 -73.165
-50.749 -73.169
-50.742 -73.17
-50.735 -73.171
-50.724 -73.169
-50.718 -73.166
-50.711 -73.164
-50.694 -73.16
-50.688 -73.162
-50.685 -73.161
-50.676 -73.159
-50.661 -73.163
-50.647 -73.168
-50.643 -73.173
-50.636 -73.185
-50.623 -73.206
-50.617 -73.216
-50.598 -73.236
-50.584 -73.245
-50.569 -73.251
-50.551 -73.253
-50.503 -73.255
-50.479 -73.253
-50.47 -73.25
-50.456 -73.247
-50.444 -73.247
-50.438 -73.246
-50.42 -73.246
-50.374 -73.258
-50.345 -73.27
-50.32 -73.284
-50.308 -73.292
-50.294 -73.301
-50.29 -73.302
-50.273 -73.315
-50.263 -73.327
-50.252 -73.344
-50.24 -73.366
-50.227 -73.389
-50.219 -73.405
-50.208 -73.423
-50.201 -73.442
-50.193 -73.456
-50.183 -73.479
-50.173 -73.5
-50.16 -73.519
-50.15 -73.53
-50.146 -73.531
-50.137 -73.53
-50.123 -73.526
-50.116 -73.52
-50.111 -73.513
-50.108 -73.514
-50.098 -73.503
-50.085 -73.49
-50.066 -73.476
-50.052 -73.464
-50.035 -73.451
-50.026 -73.448
-50.012 -73.447
-50.003 -73.45
-50 -73.453
-49.998 -73.454
-49.982 -73.477
-49.967 -73.5
-49.957 -73.516
-49.947 -73.529
-49.941 -73.537
-49.93 -73.544
-49.924 -73.545
-49.92 -73.543
-49.912 -73.525
-49.897 -73.506
-49.888 -73.499
-49.882 -73.498
-49.872 -73.508
-49.866 -73.512
-49.858 -73.513
-49.842 -73.498
-49.832 -73.485
-49.825 -73.475
-49.82 -73.456
-49.811 -73.437
-49.803 -73.424
-49.799 -73.421
-49.792 -73.423
-49.775 -73.436
-49.767 -73.443
-49.755 -73.454
-49.746 -73.465
-49.729 -73.484
-49.714 -73.507
-49.702 -73.523
-49.693 -73.53
-49.679 -73.532
-49.672 -73.529
-49.659 -73.516
-49.652 -73.502
-49.648 -73.5
-49.646 -73.498
-49.639 -73.496
-49.632 -73.495
-49.625 -73.498
-49.61 -73.504
-49.605 -73.508
-49.584 -73.525
-49.574 -73.538
-49.569 -73.549
-49.56 -73.566
-49.554 -73.573
-49.549 -73.576
-49.544 -73.578
-49.538 -73.577
-49.532 -73.572
-49.518 -73.536
-49.515 -73.532
-49.513 -73.527
-49.511 -73.524
-49.506 -73.521
-49.493 -73.516
-49.48 -73.516
-49.473 -73.519
-49.46 -73.522
-49.448 -73.523
-49.441 -73.519
-49.432 -73.51
-49.422 -73.496
-49.409 -73.473
-49.401 -73.463
-49.394 -73.458
-49.389 -73.456
-49.386 -73.453
-49.377 -73.45
-49.369 -73.451
-49.351 -73.463
-49.343 -73.465
-49.335 -73.465
-49.327 -73.461
-49.322 -73.456
-49.316 -73.447
-49.312 -73.437
-49.31 -73.427
-49.311 -73.379
-49.311 -73.365
-49.311 -73.352
-49.311 -73.32
-49.311 -73.29
-49.311 -73.265
-49.311 -73.248
-49.312 -73.152
-49.31 -73.133
-49.309 -73.131
-49.304 -73.13
-49.281 -73.132
-49.277 -73.129
-49.276 -73.115
-49.275 -73.101
-49.274 -73.096
-49.272 -73.084
-49.268 -73.082
-49.265 -73.082
-49.261 -73.139
-49.259 -73.154
-49.258 -73.161
-49.252 -73.166
-49.24 -73.172
-49.228 -73.172
-49.217 -73.166
-49.208 -73.164
-49.202 -73.16
-49.196 -73.158
-49.176 -73.144
-49.16 -73.13
-49.148 -73.115
-49.144 -73.107
-49.14 -73.099
-49.134 -73.093
-49.128 -73.079
-49.124 -73.074
-49.117 -73.075
-49.099 -73.085
-49.092 -73.085
-49.083 -73.081
-49.076 -73.071
-49.063 -73.052
-49.047 -73.035
-49.028 -73.022
-49.02 -73.014
-48.999 -72.995
-48.993 -72.992
-48.985 -72.98
-48.973 -72.954
-48.966 -72.946
-48.958 -72.941
-48.946 -72.928
-48.943 -72.917
-48.944 -72.906
-48.948 -72.884
-48.95 -72.86
-48.948 -72.841
-48.946 -72.825
-48.937 -72.79
-48.936 -72.783
-48.93 -72.77
-48.928 -72.76
-48.918 -72.736
-48.913 -72.725
-48.892 -72.691
-48.868 -72.654
-48.863 -72.643
-48.856 -72.634
-48.844 -72.614
-48.837 -72.604
-48.833 -72.597
-48.822 -72.583
-48.812 -72.566
-48.803 -72.559
-48.791 -72.55
-48.779 -72.544
-48.767 -72.544
-48.738 -72.549
-48.722 -72.551
-48.708 -72.552
-48.693 -72.548
-48.677 -72.547
-48.668 -72.548
-48.647 -72.55
-48.633 -72.554
-48.61 -72.561
-48.598 -72.563
-48.588 -72.568
-48.571 -72.574
-48.557 -72.581
-48.532 -72.591
-48.509 -72.597
-48.479 -72.598
-48.477 -72.598
-48.471 -72.593
-48.467 -72.585
-48.462 -72.574
-48.446 -72.542
-48.442 -72.527
-48.432 -72.513
-48.426 -72.506
-48.42 -72.499
-48.42 -72.495
-48.416 -72.483
-48.417 -72.474
-48.418 -72.457
-48.417 -72.437
-48.41 -72.413
-48.406 -72.402
-48.405 -72.399
-48.402 -72.392
-48.388 -72.384
-48.378 -72.382
-48.368 -72.379
-48.359 -72.368
-48.359 -72.364
-48.355 -72.357
-48.353 -72.349
-48.353 -72.338
-48.356 -72.329
-48.36 -72.318
-48.362 -72.309
-48.361 -72.3
-48.358 -72.295
-48.351 -72.293
-48.342 -72.298
-48.32 -72.309
-48.314 -72.313
-48.303 -72.324
-48.294 -72.327
-48.287 -72.326
-48.252 -72.308
-48.247 -72.308
-48.238 -72.307
-48.183 -72.312
-48.169 -72.315
-48.158 -72.319
-48.148 -72.324
-48.135 -72.33
-48.124 -72.333
-48.116 -72.331
-48.105 -72.331
-48.097 -72.333
-48.087 -72.33
-48.074 -72.334
-48.071 -72.341
-48.068 -72.349
-48.069 -72.364
-48.067 -72.378
-48.062 -72.388
-48.057 -72.393
-48.052 -72.396
-48.04 -72.399
-48.032 -72.401
-48.023 -72.403
-48.016 -72.407
-48.01 -72.413
-48.004 -72.433
-48 -72.441
-48 -72.442
-47.998 -72.442
-47.995 -72.446
-47.969 -72.482
-47.952 -72.502
-47.946 -72.509
-47.93 -72.519
-47.924 -72.52
-47.913 -72.523
-47.907 -72.523
-47.891 -72.514
-47.879 -72.502
-47.867 -72.49
-47.858 -72.477
-47.849 -72.469
-47.845 -72.469
-47.822 -72.461
-47.798 -72.451
-47.785 -72.445
-47.767 -72.433
-47.763 -72.432
-47.749 -72.424
-47.735 -72.416
-47.723 -72.408
-47.705 -72.395
-47.699 -72.392
-47.695 -72.388
-47.68 -72.378
-47.67 -72.37
-47.644 -72.347
-47.622 -72.326
-47.613 -72.32
-47.599 -72.311
-47.59 -72.306
-47.586 -72.306
-47.575 -72.305
-47.549 -72.294
-47.543 -72.292
-47.529 -72.289
-47.504 -72.288
-47.495 -72.293
-47.49 -72.302
-47.486 -72.315
-47.482 -72.328
-47.478 -72.335
-47.475 -72.337
-47.469 -72.337
-47.461 -72.338
-47.448 -72.332
-47.434 -72.323
-47.428 -72.314
-47.422 -72.301
-47.416 -72.278
-47.413 -72.258
-47.412 -72.247
-47.41 -72.231
-47.406 -72.215
-47.406 -72.204
-47.408 -72.198
-47.415 -72.182
-47.417 -72.168
-47.414 -72.153
-47.411 -72.146
-47.403 -72.138
-47.398 -72.135
-47.377 -72.124
-47.371 -72.121
-47.365 -72.112
-47.36 -72.1
-47.355 -72.091
-47.351 -72.081
-47.347 -72.077
-47.343 -72.071
-47.338 -72.064
-47.324 -72.056
-47.309 -72.045
-47.297 -72.031
-47.29 -72.024
-47.284 -72.019
-47.269 -72.011
-47.263 -72.008
-47.252 -72.012
-47.246 -72.013
-47.24 -72.018
-47.232 -72.023
-47.221 -72.027
-47.214 -72.027
-47.212 -72.024
-47.206 -72.022
-47.201 -72.008
-47.203 -71.997
-47.207 -71.983
-47.213 -71.973
-47.213 -71.965
-47.217 -71.955
-47.22 -71.953
-47.232 -71.924
-47.234 -71.912
-47.24 -71.89
-47.24 -71.879
-47.235 -71.866
-47.23 -71.858
-47.218 -71.849
-47.208 -71.847
-47.192 -71.842
-47.178 -71.842
-47.156 -71.847
-47.138 -71.854
-47.133 -71.861
-47.127 -71.866
-47.117 -71.876
-47.11 -71.887
-47.101 -71.904
-47.091 -71.934
-47.09 -71.942
-47.085 -71.956
-47.078 -71.967
-47.074 -71.971
-47.059 -71.979
-47.048 -71.981
-47.038 -71.979
-47.034 -71.971
-47.031 -71.963
-47.031 -71.958
-47.025 -71.927
-47.021 -71.918
-47.019 -71.915
-47.013 -71.913
-47.007 -71.914
-47.001 -71.916
-46.982 -71.923
-46.964 -71.927
-46.957 -71.93
-46.945 -71.943
-46.937 -71.945
-46.927 -71.946
-46.904 -71.943
-46.887 -71.939
-46.879 -71.934
-46.863 -71.92
-46.856 -71.916
-46.841 -71.921
-46.83 -71.927
-46.824 -71.929
-46.811 -71.931
-46.805 -71.927
-46.801 -71.922
-46.797 -71.912
-46.793 -71.895
-46.794 -71.873
-46.793 -71.858
-46.793 -71.846
-46.792 -71.835
-46.79 -71.82
-46.785 -71.805
-46.778 -71.795
-46.772 -71.781
-46.765 -71.767
-46.752 -71.749
-46.751 -71.749
-46.746 -71.74
-46.731 -71.73
-46.722 -71.715
-46.708 -71.69
-46.698 -71.671
-46.693 -71.653
-46.689 -71.648
-46.683 -71.646
-46.675 -71.647
-46.663 -71.65
-46.659 -71.652
-46.656 -71.651
-46.651 -71.651
-46.645 -71.65
-46.632 -71.652
-46.616 -71.664
-46.602 -71.668
-46.588 -71.676
-46.58 -71.677
-46.553 -71.669
-46.534 -71.665
-46.512 -71.667
-46.507 -71.665
-46.494 -71.674
-46.474 -71.687
-46.457 -71.699
-46.434 -71.708
-46.427 -71.709
-46.41 -71.717
-46.391 -71.722
-46.383 -71.725
-46.356 -71.733
-46.327 -71.735
-46.289 -71.734
-46.274 -71.737
-46.265 -71.738
-46.251 -71.744
-46.235 -71.756
-46.228 -71.764
-46.221 -71.775
-46.219 -71.781
-46.209 -71.797
-46.199 -71.819
-46.2 -71.823
-46.195 -71.84
-46.192 -71.846
-46.178 -71.858
-46.168 -71.87
-46.152 -71.891
-46.148 -71.892
-46.143 -71.889
-46.141 -71.884
-46.138 -71.87
-46.136 -71.852
-46.135 -71.842
-46.133 -71.828
-46.129 -71.807
-46.127 -71.795
-46.124 -71.786
-46.122 -71.78
-46.12 -71.776
-46.111 -71.757
-46.1 -71.74
-46.088 -71.723
-46.061 -71.707
-46.05 -71.694
-46.041 -71.687
-46.026 -71.669
-46.019 -71.664
-46.009 -71.653
-46.006 -71.646
-45.991 -71.619
-45.983 -71.601
