# Flt#  Seg#     Lat1        Lon1        Lat2        Lon2        Rake     Slp_rt   Slp_sig
 1125    15    39.34705  -117.16320    39.31597  -117.18198   -95.700     0.075     0.029
 1125    16    39.31597  -117.18198    39.28713  -117.21683   -95.700     0.075     0.029
 1125    17    39.28713  -117.21683    39.25865  -117.22357   -95.700     0.075     0.029
 1125    18    39.25865  -117.22357    39.22595  -117.21926   -95.700     0.075     0.029
 1125    19    39.22595  -117.21926    39.20708  -117.23543   -95.700     0.075     0.029
 1125    20    39.20708  -117.23543    39.20304  -117.23408   -95.700     0.075     0.029
 1125    21    39.20304  -117.23408    39.19091  -117.26382   -95.700     0.075     0.029
 1125    22    39.19091  -117.26382    39.12524  -117.31045   -95.700     0.075     0.029
 1125    23    39.12524  -117.31045    39.10691  -117.31764   -95.700     0.075     0.029
 1125    24    39.10691  -117.31764    39.09398  -117.31287   -95.700     0.075     0.029
 1125    25    39.09398  -117.31287    39.01052  -117.34396   -95.700     0.075     0.029
 1125    26    39.01052  -117.34396    38.99201  -117.35564   -95.700     0.075     0.029
 1125    27    38.99201  -117.35564    38.94718  -117.36489   -95.700     0.075     0.029
 1125    28    38.94718  -117.36489    38.92526  -117.37558   -95.700     0.075     0.029
 1125    29    38.92526  -117.37558    38.90756  -117.43578   -95.700     0.075     0.029
 1127     1    36.44905  -116.03009    36.41437  -115.99146  -113.200     0.051     0.058
 1127     2    36.41437  -115.99146    36.38895  -115.97205  -113.200     0.051     0.058
 1127     3    36.38895  -115.97205    36.35777  -115.96487  -113.200     0.051     0.058
 1127     4    36.35777  -115.96487    36.33963  -115.92884  -113.200     0.051     0.058
 1127     5    36.33963  -115.92884    36.31007  -115.93100  -113.200     0.051     0.058
 1127     6    36.31007  -115.93100    36.29848  -115.92435  -113.200     0.051     0.058
 1127     7    36.29848  -115.92435    36.28285  -115.89308  -113.200     0.051     0.058
 1127     8    36.28285  -115.89308    36.25123  -115.91554  -113.200     0.051     0.058
 1127     9    36.25123  -115.91554    36.24332  -115.91294  -113.200     0.051     0.058
 1127    10    36.24332  -115.91294    36.22949  -115.91932  -113.200     0.051     0.058
 1127    11    36.22949  -115.91932    36.21134  -115.91788  -113.200     0.051     0.058
 1127    12    36.21134  -115.91788    36.13669  -115.89038  -113.200     0.051     0.058
 1127    13    36.13669  -115.89038    36.11818  -115.88805  -113.200     0.051     0.058
 1127    14    36.11818  -115.88805    36.06320  -115.85921  -113.200     0.051     0.058
 1127    15    36.06320  -115.85921    36.03652  -115.85993  -113.200     0.051     0.058
 2419     1    36.32938  -105.60977    36.27197  -105.62100   -93.900     0.055     0.015
 2419     2    36.27197  -105.62100    36.19138  -105.66089   -93.900     0.055     0.015
 2419     3    36.19138  -105.66089    36.15563  -105.66502   -93.900     0.055     0.015
 2419     4    36.15563  -105.66502    36.10864  -105.65757   -93.900     0.055     0.015
 2419     5    36.10864  -105.65757    36.08061  -105.65793   -93.900     0.055     0.015
 2419     6    36.08061  -105.65793    36.01153  -105.66709   -93.900     0.055     0.015
 2419     7    36.01153  -105.66709    35.92313  -105.70150   -93.900     0.055     0.015
 2419     8    35.92313  -105.70150    35.84703  -105.71695   -93.900     0.055     0.015
 2419     9    35.84703  -105.71695    35.81460  -105.73097   -93.900     0.055     0.015
 2419    10    35.81460  -105.73097    35.73599  -105.74345   -93.900     0.055     0.015
 2419    11    35.73599  -105.74345    35.68497  -105.76241   -93.900     0.055     0.015
 2419    12    35.68497  -105.76241    35.59360  -105.80508   -93.900     0.055     0.015
 2419    13    35.59360  -105.80508    35.56342  -105.82844   -93.900     0.055     0.015
 2419    14    35.56342  -105.82844    35.51311  -105.85162   -93.900     0.055     0.015
 2419    15    35.51311  -105.85162    35.47942  -105.87983   -93.900     0.055     0.015
 2509     1    43.47429  -121.51052    43.43656  -121.57251   -81.300     0.052     0.029
 2509     2    43.43656  -121.57251    43.42650  -121.57907   -81.300     0.052     0.029
 2509     3    43.42650  -121.57907    43.38804  -121.65310   -81.300     0.052     0.029
 2509     4    43.38804  -121.65310    43.32812  -121.72731   -81.300     0.052     0.029
 2509     5    43.32812  -121.72731    43.29551  -121.73216   -81.300     0.052     0.029
 2509     6    43.29551  -121.73216    43.26901  -121.73889   -81.300     0.052     0.029
 2509     7    43.26901  -121.73889    43.22975  -121.73809   -81.300     0.052     0.029
 2509     8    43.22975  -121.73809    43.19238  -121.72218   -81.300     0.052     0.029
 2509     9    43.19238  -121.72218    43.12707  -121.70745   -81.300     0.052     0.029
 2509    10    43.12707  -121.70745    43.09643  -121.69469   -81.300     0.052     0.029
 2509    11    43.09643  -121.69469    43.07604  -121.70745   -81.300     0.052     0.029
 2509    12    43.07604  -121.70745    43.04522  -121.68283   -81.300     0.052     0.029
 2509    13    43.04522  -121.68283    43.00552  -121.66010   -81.300     0.052     0.029
 1175     1    39.32384  -116.70531    39.35088  -116.71142  -100.400     0.058     0.037
 1175     2    39.35088  -116.71142    39.39154  -116.71743  -100.400     0.058     0.037
 1175     3    39.39154  -116.71743    39.44296  -116.71131  -100.400     0.058     0.037
 1175     4    39.44296  -116.71131    39.47720  -116.71854  -100.400     0.058     0.037
 1175     5    39.47720  -116.71854    39.51269  -116.72429  -100.400     0.058     0.037
 1175     6    39.51269  -116.72429    39.53249  -116.71428  -100.400     0.058     0.037
 1175     7    39.53249  -116.71428    39.55653  -116.66030  -100.400     0.058     0.037
 1175     8    39.55653  -116.66030    39.56803  -116.65737  -100.400     0.058     0.037
 1175     9    39.56803  -116.65737    39.58799  -116.64170  -100.400     0.058     0.037
 2313     1    47.76884  -114.96750    47.72923  -114.96772   -90.900     0.064     0.002
 2313     2    47.72923  -114.96772    47.67194  -114.94364   -90.900     0.064     0.002
 1140     1    39.50259  -116.18319    39.47548  -116.19838   -99.300     0.050     0.032
 1140     2    39.47548  -116.19838    39.43615  -116.18351   -99.300     0.050     0.032
 1140     3    39.43615  -116.18351    39.41356  -116.19978   -99.300     0.050     0.032
 1140     4    39.41356  -116.19978    39.39497  -116.18682   -99.300     0.050     0.032
 1140     5    39.39497  -116.18682    39.38232  -116.15872   -99.300     0.050     0.032
 1140     6    39.38232  -116.15872    39.37023  -116.15953   -99.300     0.050     0.032
 1140     7    39.37023  -116.15953    39.35788  -116.15443   -99.300     0.050     0.032
 1140     8    39.35788  -116.15443    39.34601  -116.16255   -99.300     0.050     0.032
 1140     9    39.34601  -116.16255    39.32662  -116.19716   -99.300     0.050     0.032
 1140    10    39.32662  -116.19716    39.32423  -116.21035   -99.300     0.050     0.032
 1140    11    39.32423  -116.21035    39.29222  -116.25155   -99.300     0.050     0.032
 1140    12    39.29222  -116.25155    39.27141  -116.25097   -99.300     0.050     0.032
 1140    13    39.27141  -116.25097    39.25122  -116.25939   -99.300     0.050     0.032
 1140    14    39.25122  -116.25939    39.17858  -116.29677   -99.300     0.050     0.032
 1140    15    39.17858  -116.29677    39.10592  -116.33406   -99.300     0.050     0.032
 1140    16    39.10592  -116.33406    39.08437  -116.33314   -99.300     0.050     0.032
 2604     1    31.49495  -106.03350    31.47753  -106.00107   -94.800     0.042     0.026
 2604     2    31.47753  -106.00107    31.45049  -105.91617   -94.800     0.042     0.026
 2604     3    31.45049  -105.91617    31.43414  -105.87646   -94.800     0.042     0.026
 2604     4    31.43414  -105.87646    31.36020  -105.77646   -94.800     0.042     0.026
 2604     5    31.36020  -105.77646    31.32660  -105.72489   -94.800     0.042     0.026
 2604     6    31.32660  -105.72489    31.30827  -105.68348   -94.800     0.042     0.026
 2604     7    31.30827  -105.68348    31.29893  -105.64341   -94.800     0.042     0.026
 2604     8    31.29893  -105.64341    31.29246  -105.62957   -94.800     0.042     0.026
 2610     1    30.83789  -105.13643    30.81175  -105.11424   -90.000     0.064     0.015
 2610     2    30.81175  -105.11424    30.80267  -105.08468   -90.000     0.064     0.015
 2610     3    30.80267  -105.08468    30.73323  -105.03607   -90.000     0.064     0.015
 2610     4    30.73323  -105.03607    30.70727  -105.02745   -90.000     0.064     0.015
 2610     5    30.70727  -105.02745    30.67816  -105.02583   -90.000     0.064     0.015
 2610     6    30.67816  -105.02583    30.66666  -105.02969   -90.000     0.064     0.015
 2409     1    34.98455  -106.50860    34.97195  -106.52206   -96.500     0.033     0.036
 2409     2    34.97195  -106.52206    34.95215  -106.53503   -96.500     0.033     0.036
 2409     3    34.95215  -106.53503    34.93777  -106.54218   -96.500     0.033     0.036
 2409     4    34.93777  -106.54218    34.91847  -106.54334   -96.500     0.033     0.036
 2409     5    34.91847  -106.54334    34.89869  -106.54186   -96.500     0.033     0.036
 2409     6    34.89869  -106.54186    34.86194  -106.55395   -96.500     0.033     0.036
 2409     7    34.86194  -106.55395    34.85417  -106.55738   -96.500     0.033     0.036
 2409     8    34.85417  -106.55738    34.82654  -106.55594   -96.500     0.033     0.036
 2409     9    34.82654  -106.55594    34.80552  -106.53882   -96.500     0.033     0.036
 2409    10    34.80552  -106.53882    34.78944  -106.53908   -96.500     0.033     0.036
 2409    11    34.78944  -106.53908    34.76455  -106.54853   -96.500     0.033     0.036
 2409    12    34.76455  -106.54853    34.73534  -106.54602   -96.500     0.033     0.036
 2409    13    34.73534  -106.54602    34.68610  -106.55744   -96.500     0.033     0.036
 2409    14    34.68610  -106.55744    34.66950  -106.55186   -96.500     0.033     0.036
 2409    15    34.66950  -106.55186    34.65033  -106.55633   -96.500     0.033     0.036
 2409    16    34.65033  -106.55633    34.63388  -106.55311   -96.500     0.033     0.036
 2568     1    43.95105  -121.37634    43.93024  -121.36370   -87.500     0.026     0.048
 2568     2    43.93024  -121.36370    43.91357  -121.35039   -87.500     0.026     0.048
 2568     3    43.91357  -121.35039    43.88040  -121.31697   -87.500     0.026     0.048
 2568     4    43.88040  -121.31697    43.84919  -121.29324   -87.500     0.026     0.048
 2568     5    43.84919  -121.29324    43.81256  -121.27532   -87.500     0.026     0.048
 2581     1    46.01914  -118.80755    45.94841  -118.67020    94.300     0.049     0.027
 2581     2    45.94841  -118.67020    45.93183  -118.59580    94.300     0.049     0.027
 2581     3    45.93183  -118.59580    45.90934  -118.49736    94.300     0.049     0.027
 2711     1    37.87445  -112.29689    37.85113  -112.30693   -85.300     0.061     0.014
 2711     2    37.85113  -112.30693    37.79463  -112.33143   -85.300     0.061     0.014
 2711     3    37.79463  -112.33143    37.71120  -112.32986   -85.300     0.061     0.014
 2711     4    37.71120  -112.32986    37.68397  -112.33324   -85.300     0.061     0.014
 2711     5    37.68397  -112.33324    37.66484  -112.35464   -85.300     0.061     0.014
 2711     6    37.66484  -112.35464    37.63586  -112.37456   -85.300     0.061     0.014
 2711     7    37.63586  -112.37456    37.60276  -112.38494   -85.300     0.061     0.014
 2711     8    37.60276  -112.38494    37.58563  -112.39619   -85.300     0.061     0.014
 2711     9    37.58563  -112.39619    37.53334  -112.41440   -85.300     0.061     0.014
 2711    10    37.53334  -112.41440    37.45996  -112.46927   -85.300     0.061     0.014
 2711    11    37.45996  -112.46927    37.37966  -112.52934   -85.300     0.061     0.014
 2711    12    37.37966  -112.52934    37.37110  -112.54569   -85.300     0.061     0.014
 2711    13    37.37110  -112.54569    37.34073  -112.56204   -85.300     0.061     0.014
 2711    14    37.34073  -112.56204    37.32553  -112.58422   -85.300     0.061     0.014
 2711    15    37.32553  -112.58422    37.29981  -112.60433   -85.300     0.061     0.014
 2711    16    37.29981  -112.60433    37.27646  -112.62544   -85.300     0.061     0.014
 2711    17    37.27646  -112.62544    37.21088  -112.65745   -85.300     0.061     0.014
 2711    18    37.21088  -112.65745    37.16899  -112.66584   -85.300     0.061     0.014
 2806     1    46.46722  -119.67446    46.40515  -119.59214    85.300     0.060     0.037
 2806     2    46.40515  -119.59214    46.39408  -119.56914    85.300     0.060     0.037
 2806     3    46.39408  -119.56914    46.38427  -119.55272    85.300     0.060     0.037
 2806     4    46.38427  -119.55272    46.34538  -119.50868    85.300     0.060     0.037
 2806     5    46.34538  -119.50868    46.30144  -119.43405    85.300     0.060     0.037
 2806     6    46.30144  -119.43405    46.29527  -119.42258    85.300     0.060     0.037
 2806     7    46.29527  -119.42258    46.28061  -119.40195    85.300     0.060     0.037
 2806     8    46.28061  -119.40195    46.26654  -119.37225    85.300     0.060     0.037
 2806     9    46.26654  -119.37225    46.26014  -119.35223    85.300     0.060     0.037
 2806    10    46.26014  -119.35223    46.24771  -119.33585    85.300     0.060     0.037
 2806    11    46.24771  -119.33585    46.24079  -119.31116    85.300     0.060     0.037
 2806    12    46.24079  -119.31116    46.22956  -119.29662    85.300     0.060     0.037
 2806    13    46.22956  -119.29662    46.22166  -119.27595    85.300     0.060     0.037
 2806    14    46.22166  -119.27595    46.19935  -119.23910    85.300     0.060     0.037
 2806    15    46.19935  -119.23910    46.19404  -119.21101    85.300     0.060     0.037
 2806    16    46.19404  -119.21101    46.18909  -119.19991    85.300     0.060     0.037
 2806    17    46.18909  -119.19991    46.17446  -119.17599    85.300     0.060     0.037
 2806    18    46.17446  -119.17599    46.15970  -119.13081    85.300     0.060     0.037
 2806    19    46.15970  -119.13081    46.14948  -119.09603    85.300     0.060     0.037
 2806    20    46.14948  -119.09603    46.13766  -119.06845    85.300     0.060     0.037
 2806    21    46.13766  -119.06845    46.12570  -119.05077    85.300     0.060     0.037
 2806    22    46.12570  -119.05077    46.11838  -119.03680    85.300     0.060     0.037
 2806    23    46.11838  -119.03680    46.10704  -119.00071    85.300     0.060     0.037
 2806    24    46.10704  -119.00071    46.10006  -118.99083    85.300     0.060     0.037
 2806    25    46.10006  -118.99083    46.08743  -118.97505    85.300     0.060     0.037
 2806    26    46.08743  -118.97505    46.05706  -118.91995    85.300     0.060     0.037
 2806    27    46.05706  -118.91995    46.04843  -118.87216    85.300     0.060     0.037
 2806    28    46.04843  -118.87216    46.04899  -118.84199    85.300     0.060     0.037
 2806    29    46.04899  -118.84199    46.04368  -118.82745    85.300     0.060     0.037
 2806    30    46.04368  -118.82745    46.04238  -118.81538    85.300     0.060     0.037
 2806    31    46.04238  -118.81538    46.03380  -118.79765    85.300     0.060     0.037
 2806    32    46.03380  -118.79765    46.02830  -118.77610    85.300     0.060     0.037
 2806    33    46.02830  -118.77610    46.01385  -118.73030    85.300     0.060     0.037
 2806    34    46.01385  -118.73030    46.00130  -118.68956    85.300     0.060     0.037
 2806    35    46.00130  -118.68956    45.98537  -118.63680    85.300     0.060     0.037
 2806    36    45.98537  -118.63680    45.96980  -118.56544    85.300     0.060     0.037
 2806    37    45.96980  -118.56544    45.94716  -118.46653    85.300     0.060     0.037
 2427     1    37.19181  -105.50362    37.18079  -105.50381   -87.400     0.046     0.004
 2427     2    37.18079  -105.50381    37.17209  -105.50613   -87.400     0.046     0.004
 2427     3    37.17209  -105.50613    37.16489  -105.50397   -87.400     0.046     0.004
 2427     4    37.16489  -105.50397    37.14986  -105.49725   -87.400     0.046     0.004
 2427     5    37.14986  -105.49725    37.14567  -105.49901   -87.400     0.046     0.004
 2427     6    37.14567  -105.49901    37.12646  -105.49180   -87.400     0.046     0.004
 2427     7    37.12646  -105.49180    37.09843  -105.48703   -87.400     0.046     0.004
 2427     8    37.09843  -105.48703    37.09291  -105.49251   -87.400     0.046     0.004
 2427     9    37.09291  -105.49251    37.06887  -105.51292   -87.400     0.046     0.004
 2427    10    37.06887  -105.51292    37.04652  -105.51736   -87.400     0.046     0.004
 2427    11    37.04652  -105.51736    37.03325  -105.51304   -87.400     0.046     0.004
 2427    12    37.03325  -105.51304    37.02083  -105.50738   -87.400     0.046     0.004
 2427    13    37.02083  -105.50738    36.99382  -105.51393   -87.400     0.046     0.004
 2427    14    36.99382  -105.51393    36.96670  -105.52061   -87.400     0.046     0.004
 2427    15    36.96670  -105.52061    36.93360  -105.53716   -87.400     0.046     0.004
 2427    16    36.93360  -105.53716    36.89780  -105.54525   -87.400     0.046     0.004
 2427    17    36.89780  -105.54525    36.84406  -105.55320   -87.400     0.046     0.004
 2427    18    36.84406  -105.55320    36.79987  -105.54553   -87.400     0.046     0.004
 2427    19    36.79987  -105.54553    36.78219  -105.55771   -87.400     0.046     0.004
 2427    20    36.78219  -105.55771    36.72794  -105.56707   -87.400     0.046     0.004
 2427    21    36.72794  -105.56707    36.68287  -105.58082   -87.400     0.046     0.004
 2427    22    36.68287  -105.58082    36.63698  -105.58840   -87.400     0.046     0.004
 2427    23    36.63698  -105.58840    36.62317  -105.60705   -87.400     0.046     0.004
 2427    24    36.62317  -105.60705    36.60617  -105.61912   -87.400     0.046     0.004
 2427    25    36.60617  -105.61912    36.59564  -105.61517   -87.400     0.046     0.004
 2427    26    36.59564  -105.61517    36.58499  -105.59465   -87.400     0.046     0.004
 2427    27    36.58499  -105.59465    36.56128  -105.58593   -87.400     0.046     0.004
 2427    28    36.56128  -105.58593    36.55424  -105.57715   -87.400     0.046     0.004
 2427    29    36.55424  -105.57715    36.54910  -105.56750   -87.400     0.046     0.004
 2427    30    36.54910  -105.56750    36.53923  -105.56121   -87.400     0.046     0.004
 2427    31    36.53923  -105.56121    36.53117  -105.54886   -87.400     0.046     0.004
 2427    32    36.53117  -105.54886    36.53028  -105.53932   -87.400     0.046     0.004
 2427    33    36.53028  -105.53932    36.50880  -105.52922   -87.400     0.046     0.004
 2427    34    36.50880  -105.52922    36.49662  -105.53005   -87.400     0.046     0.004
 2427    35    36.49662  -105.53005    36.48786  -105.54141   -87.400     0.046     0.004
 2427    36    36.48786  -105.54141    36.47279  -105.54267   -87.400     0.046     0.004
 2427    37    36.47279  -105.54267    36.44974  -105.52592   -87.400     0.046     0.004
 2427    38    36.44974  -105.52592    36.43993  -105.52575   -87.400     0.046     0.004
 2427    39    36.43993  -105.52575    36.41348  -105.53853   -87.400     0.046     0.004
 2427    40    36.41348  -105.53853    36.38043  -105.55416   -87.400     0.046     0.004
 2427    41    36.38043  -105.55416    36.36850  -105.55684   -87.400     0.046     0.004
 2427    42    36.36850  -105.55684    36.35665  -105.56484   -87.400     0.046     0.004
 2427    43    36.35665  -105.56484    36.35001  -105.58199   -87.400     0.046     0.004
 2427    44    36.35001  -105.58199    36.33360  -105.59486   -87.400     0.046     0.004
 1106     1    37.10119  -115.19042    37.09017  -115.19169  -106.700     0.028     0.038
 1106     2    37.09017  -115.19169    37.06505  -115.18428  -106.700     0.028     0.038
 1106     3    37.06505  -115.18428    37.04871  -115.17181  -106.700     0.028     0.038
 1106     4    37.04871  -115.17181    37.03353  -115.16963  -106.700     0.028     0.038
 1106     5    37.03353  -115.16963    37.01908  -115.17079  -106.700     0.028     0.038
 1106     6    37.01908  -115.17079    36.95471  -115.16976  -106.700     0.028     0.038
 1106     7    36.95471  -115.16976    36.93423  -115.15825  -106.700     0.028     0.038
 1106     8    36.93423  -115.15825    36.89452  -115.13671  -106.700     0.028     0.038
 1106     9    36.89452  -115.13671    36.84311  -115.13193  -106.700     0.028     0.038
 1106    10    36.84311  -115.13193    36.80473  -115.13563  -106.700     0.028     0.038
 2102     1    38.56297  -106.24115    38.58880  -106.21779   -88.300     0.037     0.007
 2102     2    38.58880  -106.21779    38.61359  -106.20235   -88.300     0.037     0.007
 2102     3    38.61359  -106.20235    38.63020  -106.17977   -88.300     0.037     0.007
 2102     4    38.63020  -106.17977    38.65259  -106.17412   -88.300     0.037     0.007
 2102     5    38.65259  -106.17412    38.66397  -106.17748   -88.300     0.037     0.007
 2102     6    38.66397  -106.17748    38.68709  -106.17316   -88.300     0.037     0.007
 2102     7    38.68709  -106.17316    38.71210  -106.18424   -88.300     0.037     0.007
 2102     8    38.71210  -106.18424    38.73298  -106.17635   -88.300     0.037     0.007
 2102     9    38.73298  -106.17635    38.77373  -106.20418   -88.300     0.037     0.007
 2102    10    38.77373  -106.20418    38.79205  -106.20350   -88.300     0.037     0.007
 2102    11    38.79205  -106.20350    38.81195  -106.20836   -88.300     0.037     0.007
 2102    12    38.81195  -106.20836    38.82213  -106.21565   -88.300     0.037     0.007
 2102    13    38.82213  -106.21565    38.84428  -106.22510   -88.300     0.037     0.007
 2102    14    38.84428  -106.22510    38.91871  -106.20790   -88.300     0.037     0.007
 2102    15    38.91871  -106.20790    38.93026  -106.21121   -88.300     0.037     0.007
 1029     1    39.17127  -117.73806    39.22910  -117.68052   -87.800     0.053     0.021
 1029     2    39.22910  -117.68052    39.25152  -117.64593   -87.800     0.053     0.021
 1029     3    39.25152  -117.64593    39.28693  -117.60501   -87.800     0.053     0.021
 1153     1    39.44461  -117.59399    39.46188  -117.58784   -95.800     0.061     0.042
 1153     2    39.46188  -117.58784    39.47384  -117.57663   -95.800     0.061     0.042
 1153     3    39.47384  -117.57663    39.49606  -117.56537   -95.800     0.061     0.042
 1153     4    39.49606  -117.56537    39.50709  -117.55318   -95.800     0.061     0.042
 1153     5    39.50709  -117.55318    39.54770  -117.53836   -95.800     0.061     0.042
 2202     1    44.97752  -116.62716    44.95330  -116.64975   -77.900     0.045     0.021
 2202     2    44.95330  -116.64975    44.94328  -116.65991   -77.900     0.045     0.021
 2202     3    44.94328  -116.65991    44.88919  -116.72483   -77.900     0.045     0.021
 2202     4    44.88919  -116.72483    44.83678  -116.78786   -77.900     0.045     0.021
 2202     5    44.83678  -116.78786    44.82905  -116.79948   -77.900     0.045     0.021
 2202     6    44.82905  -116.79948    44.80965  -116.81689   -77.900     0.045     0.021
 2202     7    44.80965  -116.81689    44.77719  -116.87540   -77.900     0.045     0.021
 2421     1    35.90943  -106.18269    35.92821  -106.18726   -96.900     0.034     0.015
 2421     2    35.92821  -106.18726    35.94750  -106.19792   -96.900     0.034     0.015
 2421     3    35.94750  -106.19792    35.97441  -106.20249   -96.900     0.034     0.015
 2421     4    35.97441  -106.20249    35.98000  -106.19690   -96.900     0.034     0.015
 2421     5    35.98000  -106.19690    36.00234  -106.20909   -96.900     0.034     0.015
 2611     1    30.46614  -104.60492    30.47378  -104.61337   -87.100     0.035     0.014
 2611     2    30.47378  -104.61337    30.48995  -104.62163   -87.100     0.035     0.014
 2611     3    30.48995  -104.62163    30.51421  -104.62558   -87.100     0.035     0.014
 2611     4    30.51421  -104.62558    30.54044  -104.65110   -87.100     0.035     0.014
 2611     5    30.54044  -104.65110    30.57260  -104.66745   -87.100     0.035     0.014
 2611     6    30.57260  -104.66745    30.61824  -104.67778   -87.100     0.035     0.014
 2611     7    30.61824  -104.67778    30.65354  -104.67446   -87.100     0.035     0.014
 2611     8    30.65354  -104.67446    30.67061  -104.69171   -87.100     0.035     0.014
 2611     9    30.67061  -104.69171    30.71508  -104.76601   -87.100     0.035     0.014
 2611    10    30.71508  -104.76601    30.75021  -104.80491   -87.100     0.035     0.014
 2611    11    30.75021  -104.80491    30.78399  -104.82719   -87.100     0.035     0.014
 2611    12    30.78399  -104.82719    30.79836  -104.82575   -87.100     0.035     0.014
 2611    13    30.79836  -104.82575    30.89206  -104.79548   -87.100     0.035     0.014
 2611    14    30.89206  -104.79548    30.92656  -104.80024   -87.100     0.035     0.014
 2611    15    30.92656  -104.80024    30.93932  -104.80734   -87.100     0.035     0.014
 2789     1    41.91949  -112.15779    41.90023  -112.14021  -114.400     0.066     0.071
 2789     2    41.90023  -112.14021    41.89290  -112.11970  -114.400     0.066     0.071
 2789     3    41.89290  -112.11970    41.89051  -112.09906  -114.400     0.066     0.071
 2789     4    41.89051  -112.09906    41.88562  -112.08677  -114.400     0.066     0.071
 2789     5    41.88562  -112.08677    41.86242  -112.08292  -114.400     0.066     0.071
 2789     6    41.86242  -112.08292    41.77973  -112.09384  -114.400     0.066     0.071
 2789     7    41.77973  -112.09384    41.75235  -112.09221  -114.400     0.066     0.071
 2789     8    41.75235  -112.09221    41.71897  -112.08065  -114.400     0.066     0.071
 2789     9    41.71897  -112.08065    41.70246  -112.08294  -114.400     0.066     0.071
 2789    10    41.70246  -112.08294    41.67957  -112.07183  -114.400     0.066     0.071
 2789    11    41.67957  -112.07183    41.66945  -112.05959  -114.400     0.066     0.071
 2789    12    41.66945  -112.05959    41.65467  -112.04686  -114.400     0.066     0.071
 2834     1    46.26762  -119.54902    46.24006  -119.48882    90.000     0.052     0.032
 2834     2    46.24006  -119.48882    46.23715  -119.46959    90.000     0.052     0.032
 2834     3    46.23715  -119.46959    46.22573  -119.43731    90.000     0.052     0.032
 2834     4    46.22573  -119.43731    46.21613  -119.38886    90.000     0.052     0.032
 2834     5    46.21613  -119.38886    46.20402  -119.34962    90.000     0.052     0.032
 2834     6    46.20402  -119.34962    46.19551  -119.33028    90.000     0.052     0.032
 2834     7    46.19551  -119.33028    46.17532  -119.30488    90.000     0.052     0.032
 2834     8    46.17532  -119.30488    46.16456  -119.28326    90.000     0.052     0.032
 2834     9    46.16456  -119.28326    46.14873  -119.24400    90.000     0.052     0.032
 2834    10    46.14873  -119.24400    46.12718  -119.20332    90.000     0.052     0.032
 2834    11    46.12718  -119.20332    46.12166  -119.18678    90.000     0.052     0.032
 2834    12    46.12166  -119.18678    46.11763  -119.16393    90.000     0.052     0.032
 2834    13    46.11763  -119.16393    46.11362  -119.15002    90.000     0.052     0.032
 2834    14    46.11362  -119.15002    46.11234  -119.13064    90.000     0.052     0.032
 2834    15    46.11234  -119.13064    46.10163  -119.07532    90.000     0.052     0.032
 2834    16    46.10163  -119.07532    46.06675  -118.96955    90.000     0.052     0.032
 2834    17    46.06675  -118.96955    46.06115  -118.94186    90.000     0.052     0.032
 2844     1    46.22466  -120.91665    46.23451  -120.88447    75.500     0.033     0.027
 2844     2    46.23451  -120.88447    46.24727  -120.85154    75.500     0.033     0.027
 2844     3    46.24727  -120.85154    46.25437  -120.83192    75.500     0.033     0.027
 2844     4    46.25437  -120.83192    46.26171  -120.80242    75.500     0.033     0.027
 2844     5    46.26171  -120.80242    46.26470  -120.78801    75.500     0.033     0.027
 2844     6    46.26470  -120.78801    46.26404  -120.77270    75.500     0.033     0.027
 2844     7    46.26404  -120.77270    46.27020  -120.75891    75.500     0.033     0.027
 2844     8    46.27020  -120.75891    46.29357  -120.68283    75.500     0.033     0.027
 2844     9    46.29357  -120.68283    46.30150  -120.61864    75.500     0.033     0.027
 2844    10    46.30150  -120.61864    46.30339  -120.60340    75.500     0.033     0.027
 2844    11    46.30339  -120.60340    46.30653  -120.59324    75.500     0.033     0.027
 2844    12    46.30653  -120.59324    46.30720  -120.58318    75.500     0.033     0.027
 2844    13    46.30720  -120.58318    46.30445  -120.56928    75.500     0.033     0.027
 2844    14    46.30445  -120.56928    46.30997  -120.54157    75.500     0.033     0.027
 2844    15    46.30997  -120.54157    46.31184  -120.50185    75.500     0.033     0.027
 2844    16    46.31184  -120.50185    46.31135  -120.48709    75.500     0.033     0.027
 2844    17    46.31135  -120.48709    46.30812  -120.47110    75.500     0.033     0.027
 2844    18    46.30812  -120.47110    46.30493  -120.44425    75.500     0.033     0.027
 2844    19    46.30493  -120.44425    46.30174  -120.42767    75.500     0.033     0.027
 2844    20    46.30174  -120.42767    46.29716  -120.41985    75.500     0.033     0.027
 2844    21    46.29716  -120.41985    46.29419  -120.39410    75.500     0.033     0.027
 2844    22    46.29419  -120.39410    46.31048  -120.30054    75.500     0.033     0.027
 2844    23    46.31048  -120.30054    46.31394  -120.22133    75.500     0.033     0.027
 2426     1    33.87843  -106.91042    33.90839  -106.90811   -98.900     0.036     0.017
 2426     2    33.90839  -106.90811    33.94239  -106.91945   -98.900     0.036     0.017
 2426     3    33.94239  -106.91945    34.00690  -106.92659   -98.900     0.036     0.017
 2426     4    34.00690  -106.92659    34.06291  -106.93872   -98.900     0.036     0.017
 2426     5    34.06291  -106.93872    34.09301  -106.95249   -98.900     0.036     0.017
 2426     6    34.09301  -106.95249    34.11155  -106.94939   -98.900     0.036     0.017
 2426     7    34.11155  -106.94939    34.15345  -106.97221   -98.900     0.036     0.017
 2426     8    34.15345  -106.97221    34.16835  -106.97013   -98.900     0.036     0.017
