segment Mexico
27.238 -112.105
27.243 -112.102
27.247 -112.101
27.248 -112.095
27.25 -112.094
27.256 -112.092
27.257 -112.089
27.249 -112.082
27.244 -112.07
27.229 -112.057
27.227 -112.051
27.225 -112.048
27.22 -112.049
27.208 -112.043
27.195 -112.051
27.181 -112.054
27.179 -112.057
27.183 -112.067
27.179 -112.074
segment Mexico
27.141 -114.374
27.142 -114.377
27.144 -114.378
27.15 -114.371
27.145 -114.365
27.142 -114.368
27.141 -114.374
segment Mexico
27.045 -111.933
27.047 -111.934
27.057 -111.929
27.062 -111.921
27.064 -111.916
27.055 -111.915
27.051 -111.917
27.045 -111.927
27.045 -111.933
segment Mexico
26.92 -113.157
26.925 -113.163
26.927 -113.164
26.929 -113.163
26.93 -113.159
26.927 -113.158
26.92 -113.154
26.92 -113.157
segment Mexico
26.891 -113.148
26.891 -113.151
26.9 -113.152
26.904 -113.16
26.907 -113.16
26.912 -113.156
26.913 -113.152
26.908 -113.148
26.901 -113.146
26.891 -113.148
segment Mexico
26.74 -113.211
26.749 -113.215
26.751 -113.219
26.758 -113.222
26.771 -113.234
26.772 -113.23
26.77 -113.224
26.762 -113.214
26.759 -113.204
26.753 -113.197
26.75 -113.191
26.744 -113.189
26.742 -113.191
26.743 -113.199
26.74 -113.204
26.74 -113.211
segment Mexico
26.664 -113.142
26.665 -113.148
26.681 -113.173
26.689 -113.19
26.689 -113.192
26.698 -113.229
26.704 -113.261
26.708 -113.264
26.712 -113.263
26.717 -113.259
26.721 -113.247
26.732 -113.237
26.733 -113.23
26.729 -113.216
26.726 -113.206
26.722 -113.203
26.72 -113.205
26.708 -113.196
26.709 -113.193
26.717 -113.192
26.721 -113.187
26.722 -113.182
26.72 -113.177
26.717 -113.171
26.707 -113.167
26.696 -113.157
26.686 -113.152
26.683 -113.147
26.676 -113.145
26.667 -113.139
26.664 -113.142
segment Mexico
26.658 -113.093
26.659 -113.096
26.661 -113.096
26.666 -113.09
26.666 -113.084
26.661 -113.079
26.659 -113.083
26.661 -113.089
26.658 -113.093
segment Mexico
26.62 -113.08
26.629 -113.096
26.633 -113.105
26.635 -113.121
26.637 -113.125
26.641 -113.127
26.645 -113.125
26.658 -113.112
26.658 -113.107
26.655 -113.105
26.654 -113.101
26.652 -113.096
26.643 -113.091
26.64 -113.086
26.629 -113.085
26.623 -113.079
26.62 -113.08
segment Mexico
26.626 -111.422
26.626 -111.428
26.628 -111.43
26.643 -111.435
26.646 -111.432
26.645 -111.429
26.642 -111.426
26.628 -111.421
26.626 -111.422
segment Mexico
26.607 -113.068
26.615 -113.075
26.617 -113.074
26.616 -113.069
26.614 -113.066
26.611 -113.064
26.607 -113.065
26.607 -113.068
segment Mexico
26.085 -111.296
26.089 -111.296
26.097 -111.287
26.101 -111.285
26.109 -111.291
26.112 -111.289
26.121 -111.274
26.122 -111.269
26.121 -111.266
26.117 -111.261
26.112 -111.261
26.106 -111.258
26.1 -111.262
26.09 -111.263
26.092 -111.275
26.091 -111.28
26.085 -111.29
26.085 -111.296
segment Mexico
25.801 -111.2
25.802 -111.202
25.81 -111.211
25.815 -111.222
25.819 -111.228
25.835 -111.231
25.839 -111.23
25.843 -111.226
25.85 -111.225
25.854 -111.222
25.856 -111.216
25.86 -111.213
25.873 -111.217
25.877 -111.216
25.882 -111.213
25.894 -111.214
25.905 -111.206
25.916 -111.209
25.931 -111.201
25.943 -111.2
25.95 -111.193
25.958 -111.191
25.964 -111.187
25.973 -111.176
25.979 -111.175
25.99 -111.181
25.995 -111.177
25.998 -111.178
26.003 -111.177
26.008 -111.174
26.014 -111.181
26.015 -111.182
26.022 -111.185
26.025 -111.184
26.03 -111.181
26.033 -111.175
26.037 -111.154
26.041 -111.149
26.052 -111.146
26.052 -111.141
26.045 -111.133
26.042 -111.127
26.043 -111.123
26.049 -111.113
26.049 -111.105
26.052 -111.098
26.062 -111.089
26.062 -111.085
26.062 -111.084
26.058 -111.083
26.048 -111.087
26.04 -111.093
26.032 -111.097
26.015 -111.099
26.005 -111.096
25.995 -111.09
25.994 -111.088
25.995 -111.081
25.993 -111.079
25.987 -111.081
25.975 -111.077
25.966 -111.078
25.965 -111.081
25.97 -111.088
25.972 -111.089
25.981 -111.097
25.983 -111.103
25.989 -111.11
25.99 -111.114
25.991 -111.117
25.989 -111.122
25.984 -111.126
25.965 -111.13
25.929 -111.154
25.912 -111.168
25.906 -111.173
25.894 -111.179
25.886 -111.179
25.883 -111.182
25.872 -111.181
25.855 -111.183
25.851 -111.187
25.848 -111.196
25.842 -111.201
25.823 -111.202
25.806 -111.196
25.803 -111.197
25.801 -111.2
segment Mexico
25.765 -111.241
25.766 -111.244
25.784 -111.255
25.79 -111.253
25.794 -111.254
25.798 -111.252
25.801 -111.252
25.812 -111.259
25.815 -111.257
25.814 -111.253
25.812 -111.25
25.8 -111.243
25.792 -111.243
25.788 -111.24
25.777 -111.241
25.769 -111.238
25.765 -111.241
segment Mexico
25.644 -111.041
25.646 -111.045
25.658 -111.047
25.658 -111.052
25.662 -111.055
25.674 -111.057
25.684 -111.064
25.692 -111.065
25.701 -111.071
25.704 -111.071
25.707 -111.068
25.706 -111.059
25.711 -111.053
25.711 -111.048
25.703 -111.045
25.702 -111.042
25.697 -111.037
25.694 -111.029
25.687 -111.028
25.671 -111.027
25.666 -111.028
25.659 -111.036
25.653 -111.035
25.646 -111.037
25.644 -111.041
segment Mexico
25.596 -110.797
25.596 -110.801
25.603 -110.81
25.602 -110.817
25.605 -110.819
25.624 -110.823
25.634 -110.831
25.641 -110.833
25.652 -110.829
25.668 -110.829
25.68 -110.823
25.69 -110.818
25.695 -110.812
25.696 -110.808
25.694 -110.807
25.689 -110.808
25.674 -110.802
25.652 -110.802
25.64 -110.796
25.627 -110.795
25.608 -110.792
25.599 -110.794
25.596 -110.797
segment Mexico
25.669 -112.091
25.661 -112.092
25.65 -112.086
25.645 -112.086
25.642 -112.09
25.635 -112.09
25.628 -112.092
25.612 -112.087
25.592 -112.09
25.58 -112.088
25.56 -112.091
25.548 -112.089
25.547 -112.089
25.519 -112.094
25.507 -112.091
25.505 -112.093
25.506 -112.1
25.51 -112.104
25.528 -112.105
25.545 -112.097
25.575 -112.093
25.578 -112.094
25.613 -112.095
25.625 -112.094
25.663 -112.097
25.675 -112.097
25.679 -112.094
25.68 -112.091
25.678 -112.09
25.669 -112.091
segment Mexico
25.669 -112.083
25.663 -112.085
25.654 -112.082
25.651 -112.084
25.655 -112.088
25.666 -112.09
25.673 -112.087
25.672 -112.083
25.669 -112.083
segment Mexico
25.631 -112.077
25.63 -112.078
25.63 -112.082
25.643 -112.083
25.644 -112.077
25.642 -112.076
25.638 -112.078
25.631 -112.077
segment Mexico
25.599 -112.071
25.599 -112.08
25.603 -112.081
25.611 -112.079
25.624 -112.079
25.624 -112.076
25.619 -112.073
25.612 -112.074
25.611 -112.065
25.609 -112.07
25.606 -112.071
25.6 -112.068
25.599 -112.071
segment Mexico
25.564 -112.078
25.564 -112.081
25.576 -112.081
25.589 -112.083
25.594 -112.081
25.592 -112.073
25.589 -112.071
25.586 -112.073
25.588 -112.078
25.587 -112.079
25.578 -112.076
25.572 -112.078
25.564 -112.078
segment Mexico
25.521 -112.071
25.52 -112.074
25.522 -112.078
25.535 -112.083
25.553 -112.08
25.554 -112.078
25.546 -112.072
25.539 -112.073
25.533 -112.07
25.53 -112.071
25.524 -112.068
25.521 -112.071
segment Mexico
25.278 -112.117
25.282 -112.125
25.284 -112.128
25.289 -112.127
25.302 -112.121
25.324 -112.116
25.356 -112.11
25.449 -112.101
25.484 -112.097
25.48 -112.094
25.473 -112.093
25.446 -112.094
25.43 -112.092
25.42 -112.093
25.413 -112.098
25.396 -112.099
25.394 -112.099
25.382 -112.103
25.366 -112.1
25.357 -112.104
25.349 -112.101
25.331 -112.098
25.315 -112.109
25.305 -112.113
25.278 -112.114
25.278 -112.117
segment Mexico
25.322 -112.076
25.322 -112.079
25.335 -112.091
25.346 -112.08
25.345 -112.078
25.341 -112.077
25.337 -112.074
25.332 -112.078
25.325 -112.074
25.322 -112.076
segment Mexico
25.285 -112.097
25.292 -112.102
25.294 -112.104
25.298 -112.097
25.301 -112.097
25.301 -112.104
25.309 -112.106
25.313 -112.105
25.314 -112.102
25.307 -112.098
25.31 -112.096
25.327 -112.094
25.326 -112.09
25.321 -112.088
25.308 -112.09
25.306 -112.086
25.304 -112.084
25.296 -112.085
25.299 -112.09
25.292 -112.095
25.287 -112.091
25.285 -112.093
25.285 -112.097
segment Mexico
25.261 -110.73
25.263 -110.738
25.268 -110.741
25.276 -110.741
25.289 -110.741
25.297 -110.738
25.302 -110.733
25.305 -110.727
25.307 -110.714
25.317 -110.704
25.316 -110.7
25.313 -110.699
25.307 -110.701
25.291 -110.713
25.27 -110.721
25.264 -110.725
25.261 -110.73
segment Mexico
25.257 -112.098
25.257 -112.101
25.261 -112.102
25.267 -112.102
25.274 -112.1
25.276 -112.097
25.274 -112.088
25.278 -112.088
25.277 -112.083
25.275 -112.081
25.272 -112.082
25.268 -112.088
25.264 -112.087
25.263 -112.09
25.266 -112.095
25.266 -112.097
25.257 -112.098
segment Mexico
25.241 -112.1
25.243 -112.106
25.245 -112.109
25.248 -112.109
25.251 -112.105
25.252 -112.099
25.257 -112.09
25.257 -112.086
25.252 -112.089
25.245 -112.09
25.242 -112.094
25.241 -112.1
segment Mexico
25.205 -110.705
25.207 -110.707
25.214 -110.705
25.218 -110.703
25.219 -110.698
25.216 -110.696
25.205 -110.705
segment Mexico
26.663 -109.483
26.672 -109.488
26.676 -109.485
26.675 -109.482
26.669 -109.48
26.666 -109.48
26.663 -109.483
segment Mexico
25.539 -108.786
25.539 -108.793
25.542 -108.797
25.545 -108.797
25.542 -108.785
25.539 -108.786
segment Mexico
25.514 -108.884
25.517 -108.89
25.521 -108.887
25.527 -108.888
25.529 -108.886
25.524 -108.882
25.528 -108.876
25.526 -108.874
25.521 -108.879
25.514 -108.884
segment Mexico
25.486 -108.817
25.487 -108.83
25.492 -108.836
25.497 -108.837
25.508 -108.83
25.512 -108.83
25.513 -108.826
25.517 -108.822
25.515 -108.82
25.506 -108.824
25.505 -108.817
25.502 -108.813
25.503 -108.811
25.502 -108.808
25.496 -108.811
25.49 -108.811
25.487 -108.814
25.486 -108.817
segment Mexico
25.486 -108.881
25.494 -108.882
25.499 -108.875
25.502 -108.874
25.506 -108.871
25.504 -108.869
25.506 -108.867
25.511 -108.87
25.513 -108.87
25.514 -108.867
25.511 -108.863
25.515 -108.859
25.515 -108.853
25.514 -108.85
25.51 -108.847
25.507 -108.84
25.503 -108.839
25.502 -108.841
25.504 -108.846
25.502 -108.85
25.499 -108.849
25.495 -108.843
25.492 -108.846
25.491 -108.848
25.492 -108.852
25.498 -108.854
25.501 -108.857
25.497 -108.86
25.493 -108.87
25.496 -108.873
25.486 -108.881
segment Mexico
25.441 -109
25.44 -108.969
25.437 -108.944
25.442 -108.916
25.439 -108.912
25.441 -108.908
25.438 -108.893
25.433 -108.886
25.429 -108.872
25.421 -108.852
25.419 -108.841
25.417 -108.835
25.412 -108.832
25.411 -108.829
25.417 -108.828
25.417 -108.825
25.408 -108.822
25.388 -108.803
25.382 -108.801
25.376 -108.802
25.376 -108.81
25.374 -108.811
25.373 -108.809
25.372 -108.803
25.371 -108.802
25.368 -108.803
25.368 -108.806
25.37 -108.813
25.392 -108.836
25.396 -108.843
25.406 -108.866
25.421 -108.911
25.433 -108.969
25.432 -108.983
25.436 -108.994
25.435 -109
25.435 -109.004
25.438 -109.022
25.442 -109.027
25.444 -109.026
25.444 -109.008
25.444 -109.006
25.441 -109.003
25.441 -109
segment Mexico
25.145 -108.279
25.154 -108.299
25.159 -108.311
25.166 -108.331
25.167 -108.343
25.166 -108.354
25.185 -108.372
25.193 -108.374
25.197 -108.373
25.197 -108.371
25.19 -108.369
25.176 -108.358
25.175 -108.355
25.177 -108.351
25.179 -108.352
25.181 -108.354
25.19 -108.364
25.193 -108.366
25.196 -108.364
25.195 -108.362
25.185 -108.354
25.181 -108.347
25.173 -108.34
25.173 -108.338
25.18 -108.337
25.194 -108.346
25.196 -108.35
25.194 -108.354
25.196 -108.356
25.204 -108.359
25.209 -108.356
25.209 -108.353
25.199 -108.34
25.198 -108.333
25.198 -108.33
25.194 -108.327
25.192 -108.317
25.194 -108.31
25.192 -108.308
25.188 -108.308
25.186 -108.31
25.184 -108.318
25.181 -108.318
25.171 -108.304
25.165 -108.301
25.159 -108.295
25.16 -108.294
25.164 -108.296
25.167 -108.295
25.168 -108.289
25.166 -108.283
25.162 -108.279
25.157 -108.279
25.154 -108.273
25.15 -108.271
25.148 -108.271
25.145 -108.279
segment Mexico
25.165 -108.253
25.158 -108.249
25.155 -108.253
25.157 -108.262
25.16 -108.269
25.168 -108.273
25.174 -108.271
25.183 -108.273
25.184 -108.27
25.177 -108.257
25.18 -108.245
25.174 -108.244
25.17 -108.247
25.169 -108.252
25.165 -108.253
segment Mexico
25.142 -108.406
25.16 -108.405
25.17 -108.401
25.173 -108.406
25.175 -108.405
25.176 -108.394
25.174 -108.393
25.167 -108.396
25.155 -108.392
25.148 -108.393
25.143 -108.4
25.142 -108.406
segment Mexico
25.151 -108.359
25.152 -108.362
25.156 -108.368
25.164 -108.371
25.168 -108.37
25.172 -108.367
25.16 -108.365
25.156 -108.362
25.162 -108.357
25.159 -108.354
25.151 -108.359
segment Mexico
25.442 -97.538
25.443 -97.542
25.445 -97.546
25.447 -97.545
25.45 -97.538
25.45 -97.532
25.454 -97.529
25.448 -97.526
25.445 -97.528
25.442 -97.538
segment Mexico
25.425 -97.531
25.429 -97.534
25.432 -97.533
25.434 -97.521
25.439 -97.518
25.44 -97.497
25.437 -97.495
25.441 -97.489
25.441 -97.484
25.439 -97.481
25.433 -97.486
25.432 -97.488
25.433 -97.503
25.433 -97.51
25.425 -97.525
25.425 -97.531
segment Mexico
25.41 -97.471
25.411 -97.475
25.414 -97.475
25.419 -97.463
25.416 -97.463
25.413 -97.464
25.41 -97.471
segment Mexico
25.395 -97.505
25.402 -97.505
25.406 -97.503
25.408 -97.498
25.405 -97.495
25.396 -97.502
25.395 -97.505
segment Mexico
25.4 -97.463
25.404 -97.464
25.405 -97.462
25.404 -97.457
25.406 -97.448
25.403 -97.446
25.401 -97.449
25.401 -97.46
25.4 -97.463
segment Mexico
25.381 -97.463
25.383 -97.465
25.386 -97.463
25.393 -97.465
25.397 -97.459
25.392 -97.458
25.383 -97.46
25.381 -97.463
segment Mexico
25.352 -97.497
25.358 -97.499
25.36 -97.516
25.361 -97.518
25.363 -97.516
25.364 -97.511
25.366 -97.508
25.369 -97.511
25.373 -97.514
25.371 -97.522
25.372 -97.524
25.374 -97.524
25.388 -97.509
25.389 -97.504
25.377 -97.503
25.374 -97.506
25.37 -97.505
25.369 -97.503
25.374 -97.497
25.371 -97.495
25.367 -97.497
25.364 -97.497
25.362 -97.495
25.362 -97.486
25.361 -97.485
25.354 -97.49
25.352 -97.497
segment Mexico
25.371 -97.708
25.373 -97.709
25.378 -97.705
25.382 -97.699
25.378 -97.698
25.376 -97.699
25.372 -97.703
25.371 -97.708
segment Mexico
25.363 -97.725
25.364 -97.729
25.367 -97.73
25.373 -97.728
25.376 -97.721
25.371 -97.719
25.366 -97.721
25.363 -97.725
segment Mexico
25.354 -97.476
25.354 -97.48
25.356 -97.482
25.359 -97.479
25.364 -97.477
25.363 -97.474
25.361 -97.474
25.354 -97.476
segment Mexico
25.355 -97.701
25.356 -97.703
25.359 -97.703
25.361 -97.7
25.363 -97.694
25.361 -97.691
25.356 -97.695
25.355 -97.701
segment Mexico
25.336 -97.481
25.338 -97.499
25.343 -97.496
25.347 -97.498
25.348 -97.495
25.348 -97.489
25.344 -97.484
25.349 -97.481
25.348 -97.479
25.337 -97.477
25.336 -97.481
segment Mexico
25.28 -97.516
25.283 -97.518
25.286 -97.516
25.285 -97.512
25.285 -97.511
25.293 -97.508
25.297 -97.504
25.299 -97.497
25.304 -97.498
25.301 -97.504
25.303 -97.505
25.308 -97.502
25.316 -97.493
25.323 -97.482
25.323 -97.478
25.314 -97.481
25.303 -97.491
25.293 -97.494
25.282 -97.506
25.28 -97.516
segment Mexico
25.261 -97.656
25.264 -97.657
25.266 -97.655
25.27 -97.65
25.272 -97.637
25.278 -97.623
25.278 -97.608
25.281 -97.598
25.28 -97.595
25.274 -97.605
25.272 -97.624
25.266 -97.643
25.261 -97.651
25.261 -97.656
segment Mexico
25.229 -97.693
25.231 -97.695
25.233 -97.695
25.237 -97.694
25.253 -97.684
25.254 -97.682
25.251 -97.681
25.24 -97.689
25.238 -97.688
25.24 -97.684
25.25 -97.676
25.256 -97.676
25.26 -97.666
25.261 -97.661
25.258 -97.66
25.256 -97.661
25.238 -97.68
25.229 -97.693
segment Mexico
25.236 -97.456
25.236 -97.459
25.241 -97.455
25.247 -97.454
25.248 -97.452
25.243 -97.45
25.24 -97.451
25.236 -97.456
segment Mexico
24.596 -110.398
24.598 -110.401
24.601 -110.4
24.603 -110.394
24.603 -110.391
24.6 -110.386
24.596 -110.387
24.596 -110.398
segment Mexico
24.53 -110.384
24.531 -110.389
24.534 -110.393
24.535 -110.402
24.537 -110.401
24.548 -110.387
24.55 -110.38
24.552 -110.379
24.552 -110.389
24.546 -110.4
24.546 -110.404
24.551 -110.408
24.554 -110.408
24.559 -110.396
24.561 -110.396
24.562 -110.401
24.566 -110.403
24.565 -110.406
24.565 -110.411
24.567 -110.412
24.578 -110.407
24.578 -110.4
24.581 -110.397
24.589 -110.398
24.591 -110.395
24.588 -110.386
24.582 -110.382
24.567 -110.376
24.563 -110.37
24.553 -110.363
24.547 -110.362
24.537 -110.365
24.533 -110.369
24.533 -110.379
24.53 -110.384
segment Mexico
24.372 -111.695
24.37 -111.692
24.362 -111.695
24.36 -111.7
24.358 -111.7
24.349 -111.692
24.337 -111.694
24.33 -111.699
24.323 -111.701
24.32 -111.706
24.316 -111.708
24.307 -111.706
24.307 -111.705
24.303 -111.707
24.304 -111.71
24.33 -111.727
24.353 -111.75
24.386 -111.801
24.399 -111.822
24.412 -111.833
24.422 -111.852
24.439 -111.872
24.461 -111.911
24.468 -111.915
24.472 -111.921
24.471 -111.933
24.477 -111.943
24.485 -111.945
24.494 -111.954
24.497 -111.966
24.507 -111.984
24.515 -112.008
24.521 -112.014
24.524 -112.012
24.525 -112.008
24.527 -112.003
24.532 -112.001
24.534 -111.998
24.533 -111.994
24.524 -111.979
24.525 -111.962
24.528 -111.952
24.525 -111.943
24.524 -111.923
24.525 -111.879
24.525 -111.873
24.518 -111.861
24.517 -111.85
24.514 -111.848
24.506 -111.852
24.499 -111.837
24.493 -111.831
24.475 -111.821
24.471 -111.817
24.462 -111.798
24.462 -111.782
24.46 -111.78
24.456 -111.774
24.456 -111.765
24.449 -111.758
24.445 -111.75
24.441 -111.746
24.434 -111.745
24.43 -111.741
24.417 -111.737
24.412 -111.73
24.407 -111.728
24.403 -111.723
24.394 -111.719
24.386 -111.705
24.375 -111.701
24.372 -111.695
segment Mexico
24.479 -110.374
24.477 -110.384
24.479 -110.387
24.486 -110.39
24.493 -110.389
24.498 -110.39
24.506 -110.386
24.51 -110.388
24.517 -110.396
24.521 -110.395
24.523 -110.391
24.526 -110.377
24.531 -110.363
24.53 -110.356
24.523 -110.341
24.518 -110.336
24.513 -110.333
24.501 -110.326
24.498 -110.322
24.499 -110.311
24.502 -110.306
24.499 -110.304
24.49 -110.306
24.485 -110.309
24.48 -110.307
24.474 -110.3
24.47 -110.297
24.46 -110.295
24.455 -110.297
24.452 -110.301
24.454 -110.309
24.453 -110.312
24.447 -110.316
24.431 -110.315
24.428 -110.315
24.423 -110.317
24.419 -110.32
24.416 -110.327
24.411 -110.329
24.405 -110.328
24.402 -110.329
24.401 -110.333
24.404 -110.338
24.403 -110.342
24.399 -110.347
24.399 -110.351
24.402 -110.356
24.411 -110.357
24.414 -110.35
24.418 -110.348
24.418 -110.36
24.432 -110.354
24.436 -110.355
24.438 -110.359
24.439 -110.364
24.436 -110.369
24.436 -110.37
24.435 -110.372
24.426 -110.374
24.428 -110.377
24.433 -110.378
24.445 -110.376
24.451 -110.377
24.453 -110.375
24.456 -110.361
24.459 -110.358
24.461 -110.358
24.462 -110.366
24.465 -110.367
24.47 -110.363
24.473 -110.366
24.47 -110.375
24.473 -110.377
24.476 -110.374
24.479 -110.374
segment Mexico
24.481 -110.409
24.482 -110.41
24.487 -110.409
24.492 -110.403
24.492 -110.398
24.489 -110.395
24.486 -110.403
24.481 -110.406
24.481 -110.409
segment Mexico
24.33 -111.461
24.336 -111.478
24.349 -111.501
24.351 -111.509
24.355 -111.519
24.365 -111.571
24.367 -111.601
24.364 -111.612
24.356 -111.629
24.352 -111.642
24.351 -111.645
24.351 -111.651
24.352 -111.659
24.356 -111.666
24.361 -111.666
24.368 -111.658
24.375 -111.656
24.378 -111.653
24.377 -111.647
24.37 -111.638
24.369 -111.633
24.376 -111.617
24.375 -111.586
24.374 -111.581
24.374 -111.575
24.374 -111.574
24.377 -111.567
24.376 -111.563
24.369 -111.55
24.362 -111.522
24.353 -111.5
24.343 -111.482
24.343 -111.474
24.336 -111.464
24.335 -111.456
24.333 -111.455
24.33 -111.461
segment Mexico
24.805 -108.067
24.816 -108.082
24.821 -108.084
24.822 -108.083
24.818 -108.076
24.816 -108.07
24.814 -108.068
24.811 -108.069
24.81 -108.064
24.806 -108.064
24.805 -108.067
segment Mexico
24.754 -107.999
24.761 -108.008
24.765 -108.006
24.764 -108.003
24.76 -107.999
24.756 -107.997
24.754 -107.999
segment Mexico
21.856 -105.905
21.858 -105.907
21.872 -105.905
21.873 -105.909
21.875 -105.911
21.879 -105.91
21.888 -105.911
21.89 -105.909
21.888 -105.902
21.883 -105.897
21.871 -105.895
21.865 -105.897
21.858 -105.902
21.856 -105.905
segment Mexico
21.743 -106.684
21.744 -106.687
21.767 -106.696
21.785 -106.693
21.792 -106.696
21.794 -106.695
21.796 -106.688
21.801 -106.685
21.806 -106.686
21.817 -106.681
21.819 -106.678
21.817 -106.675
21.813 -106.672
21.804 -106.671
21.799 -106.672
21.791 -106.668
21.784 -106.67
21.768 -106.66
21.762 -106.662
21.748 -106.674
21.744 -106.68
21.743 -106.684
segment Mexico
21.662 -106.54
21.65 -106.54
21.645 -106.537
21.608 -106.514
21.611 -106.505
21.606 -106.504
21.591 -106.522
21.584 -106.525
21.575 -106.526
21.564 -106.518
21.556 -106.512
21.554 -106.513
21.553 -106.517
21.554 -106.524
21.55 -106.527
21.54 -106.528
21.533 -106.536
21.526 -106.538
21.52 -106.536
21.515 -106.53
21.512 -106.529
21.508 -106.53
21.513 -106.541
21.513 -106.545
21.511 -106.55
21.516 -106.554
21.524 -106.547
21.527 -106.547
21.535 -106.554
21.538 -106.557
21.538 -106.585
21.538 -106.59
21.55 -106.611
21.551 -106.614
21.552 -106.63
21.556 -106.635
21.564 -106.641
21.569 -106.643
21.591 -106.639
21.609 -106.647
21.627 -106.652
21.633 -106.657
21.635 -106.66
21.656 -106.651
21.662 -106.65
21.683 -106.657
21.687 -106.663
21.694 -106.664
21.697 -106.663
21.698 -106.66
21.698 -106.637
21.704 -106.628
21.703 -106.625
21.698 -106.622
21.703 -106.609
21.711 -106.598
21.71 -106.594
21.706 -106.592
21.701 -106.594
21.701 -106.587
21.705 -106.576
21.705 -106.57
