segment Cuba
21.945 -77.68
21.943 -77.685
21.952 -77.691
21.952 -77.703
21.949 -77.704
21.936 -77.688
21.932 -77.692
21.93 -77.691
21.928 -77.692
21.926 -77.691
21.923 -77.68
21.919 -77.68
21.917 -77.683
21.907 -77.685
21.907 -77.686
21.908 -77.692
21.904 -77.697
21.913 -77.701
21.915 -77.71
21.924 -77.715
21.944 -77.723
21.952 -77.729
21.953 -77.734
21.96 -77.741
21.959 -77.746
21.953 -77.75
21.954 -77.753
21.959 -77.761
21.965 -77.765
21.963 -77.769
21.959 -77.772
21.966 -77.78
21.962 -77.803
21.957 -77.8
21.951 -77.801
21.944 -77.83
21.944 -77.838
21.94 -77.846
21.926 -77.855
21.923 -77.855
21.908 -77.842
21.901 -77.833
21.897 -77.831
21.894 -77.827
21.89 -77.826
21.887 -77.82
21.881 -77.819
21.877 -77.814
21.876 -77.809
21.871 -77.805
21.87 -77.797
21.873 -77.784
21.869 -77.781
21.866 -77.772
21.869 -77.772
21.878 -77.777
21.884 -77.774
21.885 -77.77
21.881 -77.767
21.871 -77.765
21.865 -77.764
21.859 -77.759
21.846 -77.76
21.829 -77.754
21.814 -77.751
21.804 -77.747
21.798 -77.741
21.797 -77.717
21.793 -77.715
21.787 -77.708
21.787 -77.704
21.789 -77.696
21.786 -77.691
21.791 -77.684
21.791 -77.681
21.786 -77.679
21.782 -77.671
21.778 -77.669
21.776 -77.664
21.776 -77.658
21.78 -77.648
21.78 -77.642
21.777 -77.637
21.78 -77.625
21.781 -77.604
21.779 -77.6
21.78 -77.6
21.777 -77.586
21.779 -77.58
21.779 -77.574
21.774 -77.57
21.774 -77.566
21.767 -77.562
21.764 -77.555
21.758 -77.552
21.757 -77.546
21.754 -77.542
21.753 -77.538
21.754 -77.525
21.76 -77.522
21.772 -77.507
21.773 -77.49
21.77 -77.489
21.766 -77.493
21.763 -77.491
21.761 -77.486
21.76 -77.483
21.766 -77.479
21.769 -77.476
21.769 -77.472
21.765 -77.466
21.763 -77.464
21.758 -77.465
21.75 -77.469
21.749 -77.47
21.747 -77.469
21.745 -77.469
21.746 -77.461
21.75 -77.455
21.757 -77.455
21.761 -77.456
21.773 -77.468
21.778 -77.469
21.78 -77.472
21.782 -77.471
21.784 -77.468
21.781 -77.463
21.776 -77.462
21.77 -77.456
21.765 -77.456
21.762 -77.452
21.76 -77.45
21.762 -77.436
21.762 -77.432
21.759 -77.429
21.752 -77.428
21.737 -77.409
21.733 -77.408
21.732 -77.418
21.728 -77.427
21.729 -77.431
21.741 -77.44
21.753 -77.433
21.756 -77.434
21.756 -77.438
21.749 -77.441
21.749 -77.447
21.741 -77.452
21.739 -77.46
21.736 -77.461
21.713 -77.451
21.711 -77.452
21.705 -77.449
21.706 -77.447
21.681 -77.43
21.663 -77.426
21.656 -77.422
21.653 -77.408
21.652 -77.406
21.647 -77.4
21.649 -77.396
21.649 -77.393
21.647 -77.379
21.64 -77.361
21.641 -77.353
21.635 -77.345
21.633 -77.34
21.633 -77.333
21.639 -77.335
21.646 -77.33
21.653 -77.34
21.654 -77.347
21.657 -77.348
21.663 -77.346
21.67 -77.345
21.674 -77.344
21.674 -77.348
21.682 -77.353
21.689 -77.361
21.689 -77.368
21.693 -77.373
21.693 -77.383
21.71 -77.398
21.721 -77.391
21.734 -77.398
21.743 -77.394
21.757 -77.403
21.759 -77.401
21.769 -77.396
21.772 -77.398
21.773 -77.402
21.77 -77.404
21.763 -77.406
21.758 -77.409
21.757 -77.415
21.759 -77.423
21.778 -77.445
21.781 -77.444
21.784 -77.439
21.788 -77.438
21.803 -77.441
21.81 -77.437
21.81 -77.431
21.806 -77.423
21.805 -77.421
21.788 -77.403
21.782 -77.4
21.777 -77.39
21.779 -77.384
21.778 -77.38
21.773 -77.373
21.768 -77.358
21.764 -77.354
21.762 -77.345
21.764 -77.336
21.76 -77.332
21.757 -77.325
21.748 -77.314
21.747 -77.313
21.732 -77.3
21.724 -77.281
21.712 -77.26
21.703 -77.238
21.686 -77.219
21.682 -77.212
21.684 -77.206
21.683 -77.203
21.682 -77.202
21.67 -77.191
21.663 -77.178
21.654 -77.17
21.654 -77.166
21.655 -77.153
21.657 -77.145
21.662 -77.142
21.664 -77.139
21.661 -77.137
21.656 -77.138
21.651 -77.144
21.645 -77.145
21.635 -77.142
21.626 -77.137
21.622 -77.133
21.62 -77.13
21.619 -77.126
21.613 -77.12
21.611 -77.108
21.606 -77.107
21.605 -77.099
21.608 -77.097
21.609 -77.093
21.607 -77.083
21.602 -77.07
21.587 -77.053
21.566 -77.039
21.558 -77.035
21.547 -77.029
21.533 -77.016
21.52 -76.992
21.511 -76.988
21.504 -76.976
21.477 -76.954
21.465 -76.95
21.464 -76.95
21.458 -76.951
21.455 -76.953
21.45 -76.95
21.459 -76.946
21.457 -76.939
21.442 -76.919
21.442 -76.909
21.429 -76.884
21.424 -76.874
21.421 -76.851
21.422 -76.848
21.426 -76.843
21.425 -76.839
21.423 -76.837
21.41 -76.833
21.403 -76.829
21.401 -76.83
21.399 -76.835
21.398 -76.836
21.393 -76.834
21.39 -76.83
21.389 -76.827
21.397 -76.821
21.397 -76.816
21.392 -76.811
21.39 -76.811
21.384 -76.802
21.385 -76.801
21.391 -76.803
21.392 -76.799
21.38 -76.789
21.375 -76.779
21.372 -76.766
21.372 -76.753
21.37 -76.749
21.369 -76.737
21.369 -76.73
21.37 -76.726
21.363 -76.704
21.355 -76.687
21.353 -76.676
21.353 -76.659
21.356 -76.656
21.362 -76.658
21.365 -76.657
21.343 -76.639
21.335 -76.638
21.333 -76.637
21.33 -76.629
21.322 -76.631
21.315 -76.64
21.305 -76.651
21.3 -76.66
21.297 -76.654
21.3 -76.649
21.303 -76.642
21.303 -76.627
21.301 -76.615
21.295 -76.606
21.291 -76.602
21.288 -76.593
21.288 -76.591
21.288 -76.586
21.284 -76.585
21.284 -76.582
21.281 -76.572
21.282 -76.567
21.279 -76.562
21.276 -76.558
21.27 -76.557
21.268 -76.555
21.271 -76.55
21.285 -76.551
21.289 -76.549
21.287 -76.542
21.279 -76.537
21.263 -76.537
21.26 -76.538
21.253 -76.538
21.249 -76.527
21.254 -76.53
21.258 -76.531
21.278 -76.517
21.281 -76.517
21.285 -76.508
21.286 -76.504
21.283 -76.488
21.281 -76.479
21.286 -76.467
21.286 -76.463
21.281 -76.456
21.279 -76.445
21.279 -76.437
21.282 -76.432
21.282 -76.419
21.28 -76.41
21.28 -76.392
21.277 -76.378
21.273 -76.36
21.263 -76.347
21.256 -76.326
21.256 -76.317
21.252 -76.31
21.242 -76.298
21.221 -76.26
21.214 -76.248
21.209 -76.216
21.205 -76.208
21.187 -76.192
21.186 -76.186
21.185 -76.174
21.18 -76.167
21.173 -76.148
21.167 -76.144
21.16 -76.14
21.157 -76.13
21.153 -76.128
21.14 -76.129
21.132 -76.125
21.13 -76.125
21.129 -76.13
21.125 -76.13
21.114 -76.125
21.104 -76.131
21.1 -76.13
21.096 -76.124
21.094 -76.12
21.093 -76.11
21.099 -76.101
21.104 -76.109
21.113 -76.113
21.117 -76.111
21.118 -76.102
21.109 -76.076
21.108 -76.061
21.099 -76.045
21.097 -76.04
21.093 -76.03
21.091 -76.029
21.087 -76.032
21.084 -76.038
21.078 -76.039
21.078 -76.042
21.075 -76.044
21.075 -76.039
21.072 -76.038
21.071 -76.035
21.078 -76.028
21.081 -76.031
21.089 -76.026
21.091 -76.016
21.082 -76.017
21.075 -76.015
21.073 -76.018
21.076 -76.02
21.076 -76.023
21.074 -76.026
21.072 -76.027
21.07 -76.016
21.073 -76.01
21.075 -76.005
21.073 -76
21.077 -75.998
21.078 -75.998
21.082 -76.006
21.086 -76.007
21.09 -76.005
21.098 -76.004
21.098 -76.001
21.095 -75.994
21.099 -75.979
21.098 -75.966
21.093 -75.962
21.085 -75.964
21.081 -75.96
21.082 -75.956
21.078 -75.952
21.078 -75.948
21.087 -75.945
21.091 -75.947
21.087 -75.952
21.087 -75.954
21.089 -75.957
21.095 -75.958
21.102 -75.961
21.104 -75.941
21.102 -75.938
21.102 -75.935
21.108 -75.933
21.113 -75.934
21.117 -75.931
21.12 -75.926
21.121 -75.912
21.12 -75.904
21.118 -75.897
21.118 -75.886
21.113 -75.881
21.108 -75.881
21.106 -75.885
21.1 -75.885
21.102 -75.881
21.1 -75.879
21.095 -75.883
21.091 -75.88
21.093 -75.876
21.092 -75.871
21.099 -75.87
21.099 -75.865
21.105 -75.863
21.106 -75.867
21.104 -75.869
21.105 -75.872
21.116 -75.876
21.118 -75.874
21.118 -75.867
21.126 -75.857
21.127 -75.848
21.125 -75.841
21.13 -75.833
21.131 -75.825
21.132 -75.82
21.137 -75.812
21.137 -75.807
21.13 -75.797
21.131 -75.792
21.125 -75.781
21.126 -75.772
21.124 -75.768
21.111 -75.769
21.11 -75.771
21.108 -75.766
21.101 -75.76
21.105 -75.758
21.115 -75.766
21.12 -75.764
21.124 -75.766
21.129 -75.763
21.129 -75.757
21.125 -75.75
21.125 -75.746
21.131 -75.743
21.128 -75.729
21.131 -75.718
21.13 -75.712
21.123 -75.702
21.122 -75.695
21.111 -75.68
21.107 -75.676
21.103 -75.673
21.097 -75.671
21.09 -75.67
21.074 -75.673
21.074 -75.672
21.071 -75.668
21.072 -75.659
21.078 -75.639
21.076 -75.617
21.05 -75.593
21.024 -75.575
21.018 -75.572
21.015 -75.571
21.011 -75.571
20.967 -75.588
20.961 -75.592
20.952 -75.604
20.942 -75.612
20.924 -75.61
20.919 -75.613
20.919 -75.62
20.908 -75.632
20.898 -75.647
20.889 -75.653
20.888 -75.656
20.888 -75.657
20.884 -75.657
20.88 -75.649
20.88 -75.636
20.88 -75.632
20.881 -75.629
20.88 -75.617
20.875 -75.601
20.867 -75.593
20.861 -75.578
20.857 -75.573
20.842 -75.572
20.838 -75.568
20.836 -75.561
20.836 -75.552
20.833 -75.549
20.814 -75.548
20.81 -75.549
20.797 -75.552
20.793 -75.554
20.791 -75.561
20.783 -75.56
20.779 -75.543
20.778 -75.534
20.78 -75.531
20.782 -75.531
20.791 -75.529
20.795 -75.526
20.796 -75.521
20.796 -75.516
20.792 -75.509
20.756 -75.485
20.753 -75.48
20.742 -75.474
20.741 -75.475
20.739 -75.471
20.74 -75.47
20.745 -75.454
20.75 -75.434
20.749 -75.425
20.745 -75.415
20.747 -75.406
20.745 -75.403
20.735 -75.417
20.732 -75.412
20.738 -75.408
20.741 -75.403
20.742 -75.396
20.742 -75.388
20.741 -75.374
20.734 -75.349
20.724 -75.335
20.722 -75.33
20.721 -75.329
20.72 -75.324
20.723 -75.323
20.728 -75.317
20.724 -75.313
20.726 -75.308
20.721 -75.298
20.72 -75.289
20.721 -75.285
20.728 -75.277
20.728 -75.271
20.727 -75.261
20.72 -75.252
20.723 -75.237
20.727 -75.233
20.726 -75.226
20.721 -75.216
20.718 -75.212
20.719 -75.207
20.702 -75.158
20.699 -75.158
20.698 -75.17
20.694 -75.176
20.693 -75.179
20.694 -75.185
20.692 -75.186
20.688 -75.185
20.69 -75.181
20.69 -75.17
20.689 -75.165
20.686 -75.162
20.689 -75.159
20.694 -75.16
20.696 -75.157
20.695 -75.154
20.696 -75.152
20.692 -75.148
20.686 -75.15
20.684 -75.154
20.68 -75.155
20.678 -75.153
20.673 -75.153
20.677 -75.146
20.687 -75.141
20.689 -75.128
20.692 -75.127
20.696 -75.13
20.698 -75.142
20.698 -75.144
20.7 -75.145
20.702 -75.141
20.699 -75.121
20.692 -75.115
20.692 -75.109
20.689 -75.104
20.684 -75.105
20.681 -75.099
20.678 -75.098
20.672 -75.099
20.67 -75.103
20.668 -75.103
20.667 -75.101
20.668 -75.099
20.673 -75.092
20.681 -75.095
20.686 -75.093
20.692 -75.093
20.694 -75.088
20.695 -75.08
20.694 -75.076
20.692 -75.075
20.692 -75.07
20.695 -75.07
20.696 -75.053
20.693 -75.047
20.702 -75.037
20.701 -75.033
20.704 -75.029
20.704 -75.026
20.702 -75.024
20.698 -75.024
20.697 -75.01
20.7 -75
20.701 -74.996
20.702 -74.984
20.701 -74.979
20.694 -74.971
20.69 -74.961
20.688 -74.956
20.694 -74.948
20.692 -74.945
20.689 -74.945
20.684 -74.949
20.666 -74.934
20.665 -74.93
20.668 -74.924
20.668 -74.916
20.672 -74.912
20.671 -74.906
20.665 -74.903
20.668 -74.89
20.668 -74.885
20.664 -74.882
20.663 -74.877
20.662 -74.874
20.66 -74.874
20.655 -74.879
20.649 -74.872
20.649 -74.867
20.641 -74.864
20.641 -74.858
20.64 -74.854
20.631 -74.848
20.629 -74.841
20.627 -74.836
20.632 -74.823
20.632 -74.816
20.63 -74.812
20.627 -74.805
20.629 -74.797
20.626 -74.79
20.629 -74.78
20.625 -74.769
20.624 -74.761
20.629 -74.759
20.63 -74.757
20.63 -74.743
20.627 -74.736
20.621 -74.73
20.619 -74.729
20.614 -74.726
20.601 -74.728
20.603 -74.731
20.601 -74.74
20.599 -74.741
20.594 -74.736
20.586 -74.735
20.577 -74.727
20.574 -74.729
20.57 -74.726
20.562 -74.726
20.559 -74.724
20.564 -74.717
20.567 -74.717
20.576 -74.721
20.579 -74.719
20.576 -74.715
20.558 -74.713
20.552 -74.701
20.543 -74.699
20.539 -74.701
20.538 -74.699
20.538 -74.692
20.541 -74.684
20.534 -74.672
20.529 -74.669
20.528 -74.671
20.528 -74.674
20.526 -74.676
20.517 -74.671
20.515 -74.668
20.521 -74.664
20.526 -74.666
20.527 -74.663
20.524 -74.656
20.519 -74.651
20.516 -74.644
20.513 -74.637
20.501 -74.621
20.498 -74.62
20.495 -74.626
20.492 -74.626
20.491 -74.625
20.494 -74.618
20.488 -74.611
20.49 -74.598
20.486 -74.592
20.48 -74.589
20.475 -74.587
20.468 -74.581
20.462 -74.569
20.458 -74.568
20.454 -74.57
20.451 -74.575
20.448 -74.571
20.445 -74.564
20.44 -74.56
20.426 -74.558
20.426 -74.556
20.429 -74.55
20.428 -74.543
20.424 -74.537
20.417 -74.534
20.402 -74.53
20.396 -74.526
20.394 -74.528
20.391 -74.53
20.388 -74.524
20.378 -74.52
20.374 -74.516
20.373 -74.511
20.376 -74.509
20.366 -74.5
20.361 -74.499
20.359 -74.5
20.357 -74.505
20.355 -74.505
20.354 -74.503
20.356 -74.497
20.353 -74.493
20.346 -74.49
20.342 -74.482
20.341 -74.477
20.343 -74.473
20.35 -74.471
20.352 -74.468
20.352 -74.462
20.349 -74.45
20.313 -74.404
20.307 -74.413
20.306 -74.413
20.31 -74.401
20.305 -74.393
20.3 -74.386
20.298 -74.381
20.295 -74.381
20.292 -74.386
20.287 -74.386
20.285 -74.383
20.285 -74.38
20.288 -74.378
20.293 -74.377
20.298 -74.374
20.299 -74.367
20.3 -74.354
20.297 -74.342
20.299 -74.338
20.299 -74.33
20.297 -74.306
20.299 -74.301
20.305 -74.296
20.311 -74.291
20.314 -74.28
20.315 -74.263
20.318 -74.249
20.319 -74.245
20.318 -74.219
20.304 -74.195
20.272 -74.161
20.265 -74.155
20.262 -74.149
20.256 -74.143
20.253 -74.144
20.247 -74.142
20.231 -74.134
20.215 -74.133
20.205 -74.132
20.196 -74.134
20.182 -74.143
20.17 -74.156
20.166 -74.163
20.159 -74.179
20.143 -74.207
20.139 -74.22
20.135 -74.223
20.122 -74.232
20.096 -74.233
20.088 -74.237
20.078 -74.249
20.072 -74.263
20.068 -74.278
20.069 -74.286
20.068 -74.292
20.069 -74.297
20.078 -74.306
20.082 -74.312
20.083 -74.326
20.081 -74.331
20.082 -74.335
20.079 -74.339
20.079 -74.344
20.083 -74.362
20.082 -74.366
20.076 -74.4
20.073 -74.41
20.067 -74.455
20.068 -74.468
20.066 -74.472
20.066 -74.479
20.069 -74.482
20.07 -74.486
20.066 -74.495
20.064 -74.497
20.065 -74.502
20.062 -74.508
20.062 -74.517
20.063 -74.53
20.056 -74.556
20.05 -74.567
20.049 -74.571
20.049 -74.589
20.055 -74.608
20.056 -74.618
20.055 -74.624
20.054 -74.63
20.05 -74.635
20.049 -74.639
20.045 -74.643
20.045 -74.651
20.052 -74.687
20.056 -74.691
20.054 -74.694
20.054 -74.699
20.056 -74.703
20.054 -74.725
20.051 -74.73
20.048 -74.741
20.05 -74.743
20.048 -74.747
20.05 -74.75
20.049 -74.767
20.04 -74.785
20.039 -74.789
20.044 -74.795
20.044 -74.804
20.043 -74.807
20.038 -74.815
20.035 -74.837
20.028 -74.846
20.028 -74.849
20.034 -74.855
20.031 -74.863
20.029 -74.865
20.027 -74.863
20.028 -74.856
20.027 -74.855
20.022 -74.851
20.018 -74.853
20.015 -74.858
20.012 -74.868
20.009 -74.871
20 -74.874
19.998 -74.875
19.993 -74.879
19.99 -74.885
19.987 -74.888
19.984 -74.896
19.976 -74.924
19.976 -74.931
19.979 -74.944
19.978 -74.952
19.974 -74.956
19.972 -74.952
19.966 -74.951
19.959 -74.953
19.949 -74.962
19.942 -74.965
19.935 -74.972
19.928 -74.978
19.922 -74.991
19.922 -74.999
19.921 -75
19.913 -75.019
19.909 -75.052
19.912 -75.053
19.912 -75.058
19.908 -75.057
19.907 -75.065
19.902 -75.078
19.904 -75.087
19.903 -75.092
19.904 -75.1
19.899 -75.111
19.9 -75.119
19.898 -75.123
19.898 -75.148
19.894 -75.153
19.894 -75.161
19.894 -75.164
19.899 -75.168
19.904 -75.167
19.909 -75.167
19.912 -75.165
19.919 -75.166
19.922 -75.165
19.922 -75.157
19.917 -75.156
19.917 -75.155
19.923 -75.148
19.923 -75.144
19.924 -75.142
19.927 -75.145
19.929 -75.138
19.931 -75.136
19.935 -75.135
19.939 -75.13
19.945 -75.13
19.943 -75.121
19.948 -75.122
19.949 -75.115
19.945 -75.108
19.946 -75.1
19.951 -75.104
19.958 -75.104
19.959 -75.102
19.963 -75.105
19.963 -75.11
19.962 -75.117
19.964 -75.12
19.971 -75.117
19.974 -75.12
19.962 -75.126
19.958 -75.124
19.957 -75.124
19.956 -75.131
19.959 -75.134
19.963 -75.13
19.964 -75.135
19.97 -75.14
19.974 -75.136
19.976 -75.141
19.979 -75.138
19.98 -75.137
19.983 -75.143
19.981 -75.143
19.984 -75.154
19.981 -75.154
19.981 -75.158
19.976 -75.159
19.971 -75.154
19.969 -75.155
19.97 -75.162
19.972 -75.165
19.972 -75.168
19.97 -75.169
19.964 -75.166
19.963 -75.161
19.955 -75.162
19.959 -75.167
19.959 -75.17
19.956 -75.171
19.951 -75.169
19.949 -75.162
19.946 -75.159
19.945 -75.156
19.948 -75.153
19.943 -75.151
19.942 -75.15
19.939 -75.152
19.939 -75.168
19.933 -75.185
19.933 -75.187
19.93 -75.192
19.924 -75.195
19.919 -75.194
19.918 -75.196
19.918 -75.199
19.919 -75.202
19.92 -75.203
19.927 -75.201
19.93 -75.201
19.933 -75.205
19.933 -75.21
19.929 -75.214
19.929 -75.217
19.925 -75.219
19.923 -75.217
19.923 -75.213
19.919 -75.212
19.921 -75.207
19.914 -75.206
19.913 -75.203
19.916 -75.191
19.916 -75.188
19.913 -75.188
19.909 -75.191
19.908 -75.204
19.908 -75.221
19.904 -75.232
19.904 -75.234
19.903 -75.248
19.897 -75.264
19.896 -75.274
19.89 -75.283
19.888 -75.291
19.888 -75.302
19.885 -75.308
19.886 -75.315
19.891 -75.322
19.888 -75.324
19.887 -75.326
19.887 -75.335
19.885 -75.339
19.886 -75.351
19.884 -75.354
19.884 -75.359
19.888 -75.362
19.89 -75.365
19.889 -75.374
19.89 -75.379
19.891 -75.402
19.888 -75.408
19.889 -75.414
19.892 -75.422
19.896 -75.423
19.901 -75.434
19.906 -75.439
19.906 -75.445
19.903 -75.45
19.897 -75.452
19.893 -75.458
19.892 -75.47
19.889 -75.473
19.887 -75.494
19.889 -75.513
19.891 -75.517
19.888 -75.528
19.889 -75.54
19.892 -75.551
19.894 -75.568
19.897 -75.575
19.896 -75.588
19.899 -75.593
19.9 -75.597
19.901 -75.604
19.915 -75.631
19.92 -75.635
19.923 -75.64
19.928 -75.642
19.929 -75.649
19.936 -75.659
19.937 -75.668
19.942 -75.673
19.942 -75.685
19.946 -75.691
19.952 -75.699
19.96 -75.702
19.962 -75.703
19.962 -75.72
19.958 -75.726
19.958 -75.732
19.953 -75.743
19.954 -75.751
19.96 -75.759
19.961 -75.765
19.963 -75.786
19.965 -75.793
19.965 -75.821
19.971 -75.825
19.969 -75.835
19.969 -75.858
19.968 -75.861
19.97 -75.867
19.974 -75.868
19.981 -75.866
19.986 -75.861
19.987 -75.861
19.988 -75.863
19.984 -75.867
19.99 -75.874
19.993 -75.87
19.995 -75.862
19.999 -75.861
20 -75.859
20.002 -75.856
20.013 -75.847
20.015 -75.842
20.02 -75.837
20.023 -75.835
20.027 -75.834
20.029 -75.835
20.031 -75.842
20.028 -75.847
20.027 -75.853
20.026 -75.856
20.027 -75.869
20.025 -75.869
20.02 -75.863
20.011 -75.864
20.009 -75.867
20.004 -75.865
20 -75.866
19.998 -75.867
19.997 -75.869
19.999 -75.876
20 -75.877
20.002 -75.879
20.001 -75.88
20 -75.88
19.997 -75.881
19.996 -75.886
19.993 -75.884
19.99 -75.886
19.987 -75.886
19.984 -75.879
19.979 -75.878
19.976 -75.871
19.972 -75.874
19.972 -75.882
19.971 -75.884
19.974 -75.894
19.973 -75.907
19.976 -75.912
19.981 -75.913
19.987 -75.91
19.989 -75.914
19.985 -75.92
19.983 -75.921
19.978 -75.916
19.974 -75.915
19.971 -75.918
19.969 -75.936
19.96 -75.962
19.959 -75.972
19.959 -75.975
19.96 -75.98
19.964 -75.986
19.965 -75.991
19.96 -76.002
19.96 -76.018
19.96 -76.024
19.966 -76.035
19.966 -76.071
19.969 -76.076
19.973 -76.089
19.972 -76.098
19.975 -76.1
19.975 -76.102
19.976 -76.108
19.987 -76.134
19.986 -76.142
19.991 -76.141
19.994 -76.143
19.994 -76.147
19.988 -76.157
19.989 -76.162
19.987 -76.167
19.987 -76.184
19.992 -76.192
19.994 -76.204
19.994 -76.217
19.996 -76.221
19.998 -76.223
19.996 -76.232
19.997 -76.255
19.991 -76.263
19.992 -76.273
19.985 -76.28
19.983 -76.286
19.983 -76.294
19.987 -76.3
19.987 -76.301
19.982 -76.298
19.979 -76.301
19.979 -76.312
19.975 -76.311
19.972 -76.315
19.972 -76.319
19.975 -76.328
19.974 -76.33
19.972 -76.341
19.96 -76.354
19.962 -76.358
19.962 -76.363
19.966 -76.369
19.966 -76.375
19.971 -76.381
19.972 -76.394
19.967 -76.403
19.972 -76.415
19.97 -76.429
19.969 -76.43
19.965 -76.437
19.965 -76.443
19.967 -76.452
19.966 -76.46
19.959 -76.477
19.959 -76.49
19.954 -76.503
19.953 -76.512
19.952 -76.523
19.953 -76.548
19.953 -76.55
19.955 -76.559
19.949 -76.57
19.948 -76.578
19.955 -76.596
19.955 -76.603
19.954 -76.609
19.957 -76.635
19.962 -76.652
19.96 -76.658
19.962 -76.669
19.96 -76.677
19.959 -76.683
19.953 -76.692
19.953 -76.699
19.947 -76.707
19.947 -76.742
19.948 -76.749
19.949 -76.76
19.948 -76.765
19.944 -76.772
19.937 -76.789
19.938 -76.798
19.936 -76.812
19.937 -76.843
19.935 -76.848
19.936 -76.852
19.941 -76.857
19.943 -76.863
19.942 -76.867
19.94 -76.87
19.933 -76.874
19.929 -76.881
19.925 -76.889
19.919 -76.898
19.906 -76.918
19.904 -76.929
19.901 -76.934
19.902 -76.947
19.901 -76.957
19.891 -76.975
19.888 -76.987
19.887 -77
19.888 -77.01
19.894 -77.022
19.895 -77.032
19.893 -77.041
19.892 -77.054
19.89 -77.066
19.888 -77.07
19.892 -77.081
19.894 -77.095
19.894 -77.124
19.904 -77.141
19.904 -77.156
19.905 -77.158
19.908 -77.156
19.908 -77.155
19.91 -77.156
19.912 -77.165
19.913 -77.176
19.918 -77.184
19.918 -77.195
19.916 -77.199
19.913 -77.2
19.907 -77.196
19.906 -77.197
19.906 -77.206
19.907 -77.21
19.911 -77.213
19.907 -77.215
19.907 -77.218
19.911 -77.221
19.908 -77.226
19.908 -77.233
19.912 -77.237
19.911 -77.24
19.905 -77.241
19.904 -77.244
19.904 -77.256
19.905 -77.261
19.912 -77.257
19.915 -77.259
19.914 -77.268
19.91 -77.27
19.908 -77.273
19.909 -77.277
19.909 -77.278
19.914 -77.285
19.914 -77.289
19.912 -77.292
19.913 -77.298
19.911 -77.304
19.911 -77.31
19.907 -77.314
19.905 -77.318
19.901 -77.321
19.9 -77.328
19.897 -77.329
19.896 -77.334
19.885 -77.337
19.884 -77.328
19.889 -77.314
19.888 -77.309
19.887 -77.307
19.882 -77.31
19.878 -77.315
19.874 -77.325
19.871 -77.335
19.869 -77.338
19.862 -77.34
19.859 -77.345
19.857 -77.367
19.859 -77.375
19.855 -77.386
19.85 -77.416
19.863 -77.436
19.871 -77.441
19.865 -77.443
19.864 -77.446
19.861 -77.466
19.85 -77.49
19.847 -77.515
19.848 -77.533
19.85 -77.539
19.851 -77.549
19.85 -77.562
19.85 -77.577
19.854 -77.585
19.853 -77.593
19.848 -77.601
19.845 -77.612
19.844 -77.619
19.828 -77.673
19.831 -77.683
19.834 -77.688
19.837 -77.695
19.839 -77.712
19.842 -77.719
19.843 -77.734
19.847 -77.738
19.849 -77.736
19.848 -77.729
19.852 -77.727
19.855 -77.729
19.852 -77.733
19.854 -77.735
19.858 -77.736
19.865 -77.732
19.868 -77.732
19.869 -77.737
19.88 -77.739
19.884 -77.737
19.89 -77.729
19.893 -77.726
19.898 -77.721
19.904 -77.723
19.908 -77.721
19.911 -77.716
19.916 -77.71
19.929 -77.704
19.929 -77.69
19.93 -77.686
19.938 -77.676
19.948 -77.667
19.953 -77.665
19.961 -77.671
19.961 -77.661
19.963 -77.659
19.97 -77.657
19.972 -77.652
19.985 -77.65
19.989 -77.648
19.989 -77.641
19.994 -77.637
20 -77.634
20.004 -77.633
20.005 -77.63
20.013 -77.625
20.02 -77.626
20.027 -77.62
20.025 -77.614
20.03 -77.613
20.037 -77.608
20.052 -77.602
20.051 -77.599
20.053 -77.588
20.057 -77.586
20.063 -77.583
20.065 -77.578
20.063 -77.573
20.068 -77.569
20.08 -77.572
20.08 -77.577
20.077 -77.584
20.083 -77.585
20.093 -77.581
20.092 -77.577
20.088 -77.574
20.088 -77.56
20.083 -77.55
20.083 -77.544
20.088 -77.535
20.095 -77.531
20.095 -77.525
20.097 -77.522
20.098 -77.515
20.103 -77.511
20.104 -77.507
20.106 -77.501
20.117 -77.497
20.127 -77.491
20.135 -77.482
20.151 -77.467
20.151 -77.463
20.155 -77.453
20.157 -77.443
20.16 -77.441
20.161 -77.437
20.166 -77.435
20.17 -77.427
20.178 -77.421
20.179 -77.415
20.182 -77.41
20.192 -77.402
20.199 -77.399
20.211 -77.381
20.225 -77.327
20.239 -77.296
20.24 -77.293
20.242 -77.285
20.245 -77.277
20.256 -77.264
20.27 -77.256
20.28 -77.252
20.294 -77.251
20.298 -77.226
20.291 -77.226
20.29 -77.231
20.284 -77.231
20.28 -77.23
20.276 -77.219
20.277 -77.214
20.281 -77.207
20.286 -77.188
20.289 -77.181
20.294 -77.177
20.299 -77.174
20.305 -77.167
20.317 -77.161
20.333 -77.157
20.334 -77.151
20.342 -77.146
20.342 -77.145
20.346 -77.14
20.349 -77.129
20.353 -77.126
20.354 -77.123
20.358 -77.122
20.359 -77.116
20.368 -77.114
20.372 -77.108
20.386 -77.103
20.396 -77.105
20.415 -77.106
20.421 -77.099
20.419 -77.092
20.433 -77.085
20.454 -77.081
20.461 -77.081
20.467 -77.081
20.486 -77.097
20.525 -77.116
20.532 -77.114
20.536 -77.108
20.543 -77.103
20.545 -77.096
20.549 -77.105
20.542 -77.111
20.536 -77.112
20.533 -77.121
20.523 -77.123
20.531 -77.137
20.534 -77.148
20.534 -77.16
