segment Bangladesh
22.806 90.579
22.805 90.576
segment Bangladesh
22.85 90.651
22.854 90.648
22.859 90.652
22.877 90.654
22.882 90.655
22.885 90.661
22.882 90.671
22.882 90.673
22.879 90.674
22.875 90.672
22.869 90.666
22.854 90.662
22.854 90.658
22.849 90.652
22.85 90.651
segment Bangladesh
22.838 90.674
22.839 90.671
22.842 90.669
22.846 90.67
22.854 90.68
22.857 90.687
22.856 90.691
22.854 90.694
22.848 90.69
22.845 90.684
22.844 90.676
22.838 90.674
segment Bangladesh
22.845 90.636
22.848 90.639
22.85 90.643
22.849 90.645
22.847 90.647
22.844 90.645
22.839 90.637
22.838 90.632
22.84 90.631
22.845 90.636
segment Bangladesh
22.807 90.471
22.808 90.464
22.81 90.458
22.823 90.453
22.826 90.453
22.83 90.455
22.83 90.458
22.834 90.468
22.834 90.484
22.832 90.488
22.823 90.487
22.819 90.491
22.809 90.477
22.807 90.471
segment Bangladesh
22.813 90.691
22.816 90.686
22.813 90.682
22.815 90.676
22.82 90.675
22.822 90.67
22.826 90.666
22.83 90.669
22.828 90.702
22.821 90.703
22.817 90.7
22.818 90.697
22.813 90.691
segment Bangladesh
22.815 90.652
22.816 90.66
22.81 90.663
22.805 90.662
22.803 90.66
22.798 90.651
22.797 90.649
22.795 90.644
22.796 90.642
22.794 90.64
22.79 90.63
22.786 90.627
22.786 90.624
22.783 90.62
22.785 90.613
22.787 90.608
22.786 90.599
22.786 90.597
22.789 90.595
22.791 90.597
22.8 90.602
22.803 90.604
22.814 90.636
22.815 90.652
segment Bangladesh
22.553 91.019
22.554 91.014
22.545 91.004
22.541 90.994
22.54 90.987
22.541 90.98
22.544 90.972
22.548 90.955
22.562 90.939
22.579 90.926
22.581 90.927
22.584 90.939
22.587 90.941
22.591 90.94
22.593 90.936
22.587 90.93
22.586 90.923
22.59 90.914
22.597 90.905
22.607 90.888
22.619 90.878
22.634 90.862
22.644 90.856
22.657 90.849
22.667 90.847
22.67 90.846
22.673 90.847
22.692 90.846
22.715 90.834
22.722 90.836
22.725 90.835
22.729 90.834
22.737 90.825
22.742 90.814
22.774 90.797
22.777 90.797
22.779 90.798
22.783 90.802
22.784 90.805
22.781 90.816
22.783 90.816
22.785 90.817
22.793 90.848
22.805 90.875
22.805 90.896
22.811 90.91
22.807 90.935
22.803 90.941
22.802 90.943
22.785 90.961
22.774 90.978
22.771 90.98
22.767 90.978
22.763 90.972
22.76 90.97
22.758 90.971
22.759 90.977
22.765 90.982
22.764 90.986
22.727 91.01
22.725 91.012
22.721 91.017
22.715 91.02
22.712 91.019
22.706 91.013
22.705 91.008
22.714 90.999
22.718 90.98
22.722 90.976
22.722 90.97
22.716 90.966
22.713 90.968
22.712 90.97
22.715 90.976
22.712 90.985
22.707 90.988
22.703 90.983
22.7 90.982
22.699 90.988
22.703 90.994
22.702 90.999
22.687 91.013
22.679 91.017
22.671 91.029
22.671 91.036
22.666 91.038
22.653 91.039
22.647 91.038
22.647 91.037
22.646 91.036
22.647 91.031
22.642 91.029
22.633 91.041
22.624 91.046
22.616 91.053
22.605 91.058
22.596 91.06
22.585 91.058
22.583 91.057
22.581 91.055
22.581 91.053
22.593 91.051
22.593 91.048
22.587 91.045
22.582 91.036
22.578 91.027
22.577 91.025
22.575 91.029
22.576 91.036
22.58 91.043
22.574 91.045
22.57 91.044
22.57 91.038
22.563 91.025
22.556 91.017
22.553 91.019
segment Bangladesh
22.702 90.522
22.711 90.514
22.715 90.516
22.719 90.515
22.717 90.508
22.719 90.503
22.742 90.498
22.744 90.497
22.77 90.489
22.778 90.49
22.785 90.494
22.792 90.501
22.793 90.509
22.775 90.535
22.771 90.546
22.768 90.548
22.761 90.55
22.747 90.549
22.714 90.547
22.702 90.542
22.686 90.532
22.684 90.529
22.689 90.525
22.702 90.522
segment Bangladesh
22.75 90.462
22.749 90.458
22.758 90.453
22.763 90.447
22.768 90.437
22.771 90.435
22.775 90.435
22.788 90.453
22.788 90.46
22.779 90.463
22.775 90.468
22.757 90.48
22.752 90.477
22.75 90.462
segment Bangladesh
22.753 90.615
22.766 90.636
22.78 90.651
22.785 90.659
22.783 90.705
22.777 90.726
22.774 90.731
22.769 90.734
22.767 90.736
22.739 90.745
22.725 90.748
22.685 90.761
22.646 90.771
22.627 90.778
22.613 90.786
22.606 90.792
22.585 90.811
22.527 90.859
22.518 90.868
22.509 90.871
22.506 90.87
22.503 90.87
22.495 90.879
22.482 90.883
22.473 90.88
22.469 90.884
22.445 90.889
22.429 90.882
22.423 90.884
22.407 90.876
22.389 90.873
22.386 90.873
22.364 90.867
22.344 90.866
22.339 90.868
22.334 90.867
22.319 90.86
22.304 90.856
22.298 90.851
22.281 90.847
22.246 90.845
22.242 90.846
22.236 90.841
22.223 90.835
22.219 90.832
22.216 90.825
22.216 90.821
22.219 90.812
22.219 90.808
22.217 90.808
22.208 90.827
22.198 90.825
22.2 90.821
22.205 90.813
22.205 90.805
22.208 90.802
22.215 90.804
22.22 90.802
22.231 90.796
22.236 90.796
22.243 90.798
22.246 90.796
22.24 90.793
22.238 90.791
22.233 90.791
22.221 90.799
22.204 90.798
22.201 90.799
22.199 90.803
22.199 90.815
22.197 90.819
22.19 90.821
22.184 90.821
22.18 90.814
22.179 90.806
22.18 90.8
22.187 90.781
22.186 90.778
22.184 90.78
22.174 90.8
22.174 90.807
22.178 90.819
22.162 90.826
22.153 90.823
22.148 90.825
22.145 90.821
22.14 90.822
22.136 90.82
22.108 90.795
22.108 90.792
22.11 90.792
22.113 90.792
22.114 90.79
22.128 90.788
22.132 90.789
22.139 90.8
22.145 90.799
22.146 90.796
22.139 90.792
22.137 90.786
22.134 90.784
22.128 90.785
22.107 90.783
22.107 90.77
22.104 90.768
22.111 90.762
22.106 90.76
22.1 90.763
22.099 90.763
22.098 90.762
22.091 90.751
22.092 90.744
22.088 90.742
22.088 90.737
22.079 90.743
22.075 90.741
22.071 90.738
22.065 90.727
22.057 90.723
22.053 90.72
22.053 90.717
22.054 90.713
22.059 90.71
22.065 90.709
22.078 90.713
22.091 90.72
22.096 90.719
22.098 90.719
22.107 90.72
22.111 90.725
22.123 90.73
22.129 90.738
22.132 90.737
22.132 90.736
22.13 90.731
22.124 90.725
22.115 90.723
22.112 90.717
22.106 90.715
22.099 90.716
22.087 90.713
22.072 90.706
22.069 90.703
22.069 90.699
22.073 90.692
22.074 90.684
22.071 90.675
22.08 90.672
22.086 90.672
22.093 90.676
22.098 90.678
22.1 90.683
22.102 90.684
22.103 90.678
22.105 90.678
22.109 90.695
22.111 90.699
22.115 90.697
22.117 90.677
22.126 90.67
22.129 90.672
22.136 90.695
22.138 90.696
22.14 90.692
22.139 90.685
22.136 90.675
22.138 90.672
22.142 90.667
22.137 90.664
22.133 90.66
22.138 90.652
22.136 90.648
22.137 90.645
22.147 90.638
22.148 90.634
22.145 90.633
22.144 90.633
22.136 90.635
22.132 90.633
22.132 90.62
22.158 90.611
22.175 90.621
22.186 90.624
22.221 90.65
22.248 90.662
22.25 90.663
22.278 90.671
22.302 90.669
22.333 90.673
22.373 90.671
22.374 90.672
22.382 90.671
22.396 90.671
22.413 90.667
22.474 90.671
22.483 90.669
22.497 90.66
22.523 90.644
22.542 90.636
22.556 90.633
22.569 90.628
22.574 90.623
22.558 90.623
22.564 90.619
22.582 90.614
22.587 90.614
22.592 90.613
22.601 90.607
22.606 90.597
22.607 90.589
22.602 90.59
22.591 90.605
22.583 90.608
22.567 90.61
22.552 90.619
22.549 90.62
22.547 90.619
22.548 90.615
22.56 90.606
22.566 90.599
22.569 90.591
22.572 90.588
22.586 90.578
22.595 90.573
22.601 90.571
22.619 90.575
22.641 90.563
22.646 90.565
22.648 90.573
22.636 90.579
22.633 90.584
22.634 90.589
22.637 90.589
22.641 90.583
22.654 90.58
22.659 90.575
22.648 90.555
22.644 90.551
22.635 90.549
22.633 90.548
22.628 90.544
22.629 90.542
22.631 90.54
22.641 90.539
22.67 90.545
22.673 90.549
22.671 90.555
22.673 90.559
22.676 90.555
22.68 90.552
22.683 90.553
22.693 90.557
22.722 90.579
22.736 90.591
22.747 90.607
22.753 90.615
segment Bangladesh
22.776 90.6
22.768 90.595
22.751 90.578
22.744 90.575
22.744 90.571
22.75 90.57
22.751 90.571
22.758 90.577
22.763 90.574
22.768 90.576
22.771 90.575
22.776 90.566
22.778 90.568
22.78 90.572
22.782 90.579
22.78 90.595
22.777 90.6
22.776 90.6
segment Bangladesh
22.718 91.341
22.719 91.339
22.725 91.336
22.73 91.331
22.739 91.316
22.745 91.31
22.749 91.31
22.751 91.312
22.755 91.328
22.756 91.342
22.755 91.347
22.749 91.348
22.743 91.354
22.738 91.356
22.73 91.354
22.725 91.351
22.72 91.346
22.718 91.341
segment Bangladesh
22.706 91.218
22.704 91.212
22.712 91.192
22.732 91.16
22.735 91.149
22.732 91.136
22.733 91.132
22.736 91.131
22.741 91.139
22.743 91.148
22.748 91.176
22.748 91.177
22.749 91.19
22.745 91.228
22.731 91.268
22.725 91.279
22.721 91.288
22.716 91.294
22.704 91.299
22.701 91.3
22.697 91.297
22.679 91.28
22.67 91.275
22.667 91.271
22.68 91.237
22.682 91.236
22.691 91.227
22.692 91.226
22.695 91.221
22.701 91.216
22.703 91.219
22.704 91.221
22.707 91.234
22.71 91.236
22.706 91.218
segment Bangladesh
22.72 90.489
22.722 90.484
22.728 90.479
22.74 90.472
22.746 90.475
22.746 90.478
22.741 90.483
22.724 90.489
22.72 90.489
segment Bangladesh
22.713 90.795
22.715 90.792
22.718 90.792
22.718 90.794
22.715 90.802
22.711 90.804
22.709 90.802
22.71 90.799
22.713 90.795
segment Bangladesh
22.677 91.042
22.679 91.034
22.693 91.019
22.698 91.015
22.702 91.018
22.709 91.037
22.705 91.046
22.702 91.048
22.692 91.045
22.686 91.047
22.679 91.044
22.677 91.042
segment Bangladesh
22.598 91.067
22.62 91.06
22.627 91.062
22.631 91.058
22.639 91.058
22.631 91.052
22.633 91.047
22.636 91.045
22.641 91.047
22.656 91.047
22.669 91.048
22.674 91.05
22.673 91.058
22.683 91.059
22.696 91.055
22.698 91.055
22.703 91.062
22.704 91.066
22.703 91.099
22.7 91.112
22.693 91.119
22.683 91.124
22.68 91.126
22.671 91.128
22.665 91.128
22.651 91.116
22.645 91.114
22.639 91.115
22.631 91.113
22.613 91.096
22.598 91.089
22.589 91.088
22.575 91.093
22.57 91.091
22.556 91.088
22.553 91.085
22.555 91.082
22.559 91.08
22.57 91.073
22.564 91.071
22.569 91.066
22.586 91.071
22.598 91.067
segment Bangladesh
22.657 90.798
22.657 90.796
22.659 90.794
22.688 90.793
22.69 90.797
22.691 90.804
22.684 90.816
22.673 90.82
22.66 90.822
22.655 90.821
22.655 90.817
22.666 90.806
22.666 90.804
22.657 90.802
22.657 90.798
segment Bangladesh
22.664 91.291
22.665 91.289
22.664 91.281
22.666 91.28
22.67 91.282
22.676 91.282
22.679 91.285
22.676 91.296
22.673 91.298
22.665 91.293
22.664 91.291
segment Bangladesh
22.601 91.094
22.631 91.12
22.648 91.126
22.664 91.138
22.664 91.141
22.663 91.142
22.65 91.152
22.633 91.164
22.608 91.172
22.605 91.172
22.587 91.166
22.58 91.157
22.571 91.136
22.562 91.12
22.564 91.117
22.561 91.113
22.563 91.105
22.57 91.104
22.57 91.1
22.573 91.099
22.581 91.098
22.595 91.091
22.597 91.092
22.598 91.092
22.601 91.094
segment Bangladesh
22.56 91.493
22.553 91.501
22.535 91.509
22.517 91.519
22.469 91.545
22.455 91.55
22.444 91.552
22.424 91.551
22.411 91.558
22.4 91.555
22.399 91.554
22.391 91.548
22.384 91.546
22.379 91.54
22.379 91.535
22.367 91.526
22.36 91.516
22.35 91.519
22.347 91.516
22.343 91.485
22.349 91.476
22.36 91.47
22.373 91.467
22.391 91.459
22.399 91.455
22.398 91.449
22.409 91.431
22.409 91.43
22.423 91.422
22.427 91.418
22.429 91.416
22.436 91.401
22.468 91.393
22.494 91.38
22.505 91.383
22.517 91.384
22.535 91.385
22.554 91.393
22.564 91.392
22.577 91.389
22.634 91.359
22.636 91.359
22.652 91.353
22.657 91.354
22.66 91.357
22.664 91.375
22.662 91.381
22.656 91.393
22.643 91.433
22.639 91.439
22.625 91.451
22.602 91.465
22.592 91.473
22.562 91.491
22.56 91.493
segment Bangladesh
22.643 91.226
22.642 91.231
22.636 91.245
22.631 91.251
22.634 91.254
22.625 91.266
22.623 91.267
22.611 91.278
22.587 91.291
22.574 91.298
22.557 91.305
22.554 91.304
22.552 91.302
22.541 91.291
22.539 91.286
22.543 91.28
22.537 91.274
22.536 91.27
22.538 91.258
22.54 91.252
22.547 91.242
22.562 91.234
22.565 91.234
22.567 91.231
22.575 91.229
22.579 91.227
22.596 91.219
22.607 91.215
22.61 91.215
22.634 91.215
22.637 91.215
22.641 91.217
22.644 91.222
22.643 91.226
segment Bangladesh
22.628 90.557
22.623 90.568
22.621 90.569
22.615 90.57
22.609 90.567
22.606 90.563
22.622 90.558
22.628 90.557
segment Bangladesh
22.553 91.019
22.558 91.024
22.559 91.028
22.559 91.032
22.558 91.033
22.556 91.031
22.553 91.024
22.553 91.019
segment Bangladesh
22.46 90.656
22.461 90.652
22.468 90.646
22.487 90.639
22.495 90.631
22.507 90.624
22.516 90.62
22.535 90.613
22.539 90.614
22.538 90.619
22.529 90.631
22.524 90.633
22.52 90.629
22.504 90.638
22.488 90.652
22.48 90.657
22.469 90.661
22.464 90.659
22.46 90.656
segment Bangladesh
22.472 91.192
22.473 91.187
22.481 91.164
22.485 91.159
22.489 91.154
22.495 91.15
22.507 91.146
22.516 91.139
22.52 91.151
22.521 91.162
22.519 91.176
22.499 91.194
22.493 91.196
22.482 91.193
22.474 91.194
22.472 91.192
segment Bangladesh
22.496 91.211
22.496 91.208
22.509 91.198
22.513 91.197
22.515 91.201
22.506 91.209
22.499 91.212
22.496 91.211
segment Bangladesh
22.499 90.65
22.502 90.646
22.507 90.644
22.512 90.645
22.503 90.651
22.499 90.65
segment Bangladesh
22.165 91.122
22.168 91.115
22.172 91.113
22.19 91.119
22.193 91.119
22.208 91.109
22.211 91.101
22.199 91.109
22.191 91.113
22.173 91.107
22.163 91.112
22.16 91.112
22.16 91.11
22.17 91.094
22.172 91.087
22.17 91.08
22.171 91.066
22.171 91.065
22.179 91.051
22.182 91.049
22.193 91.055
22.198 91.051
22.214 91.045
22.221 91.043
22.25 91.041
22.269 91.045
22.284 91.047
22.32 91.051
22.341 91.048
22.35 91.048
22.378 91.052
22.395 91.05
22.409 91.051
22.42 91.052
22.429 91.05
22.477 91.027
22.496 91.039
22.497 91.042
22.499 91.045
22.503 91.041
22.505 91.04
22.508 91.041
22.51 91.046
22.509 91.055
22.507 91.092
22.502 91.111
22.499 91.116
22.492 91.122
22.484 91.127
22.463 91.134
22.447 91.136
22.44 91.136
22.436 91.135
22.425 91.132
22.417 91.131
22.395 91.137
22.388 91.142
22.379 91.145
22.354 91.157
22.336 91.176
22.33 91.178
22.323 91.177
22.315 91.176
22.31 91.177
22.31 91.18
22.311 91.182
22.301 91.183
22.294 91.181
22.278 91.18
22.271 91.183
22.263 91.178
22.261 91.174
22.257 91.175
22.235 91.171
22.206 91.17
22.202 91.168
22.199 91.163
22.184 91.156
22.183 91.153
22.164 91.135
22.163 91.131
22.164 91.123
22.165 91.122
segment Bangladesh
22.484 91.022
22.485 91.019
22.496 91.011
22.499 91.01
22.504 91.018
22.505 91.029
22.499 91.033
22.495 91.032
22.485 91.025
22.484 91.022
segment Bangladesh
22.451 90.991
22.453 90.988
22.455 90.981
22.458 90.978
22.458 90.976
22.46 90.975
22.463 90.974
22.466 90.974
22.467 90.978
22.475 90.984
22.476 90.99
22.467 90.998
22.458 91.001
22.455 91.001
22.449 90.995
22.451 90.991
segment Bangladesh
22.444 90.625
22.442 90.626
22.42 90.63
22.414 90.628
22.411 90.624
22.396 90.629
22.394 90.635
22.39 90.635
22.381 90.637
22.379 90.633
22.371 90.631
22.364 90.633
22.357 90.632
22.369 90.626
22.4 90.617
22.417 90.605
22.422 90.604
22.435 90.605
22.44 90.604
22.442 90.601
22.444 90.599
22.449 90.596
22.452 90.597
22.461 90.601
22.463 90.606
22.457 90.61
22.457 90.618
22.454 90.62
22.444 90.625
segment Bangladesh
22.415 91.036
22.408 91.034
22.409 91.027
22.409 91.018
22.417 91.015
22.421 91.016
22.439 91.016
22.445 91.018
22.447 91.022
22.446 91.025
22.442 91.028
22.439 91.033
22.426 91.038
22.415 91.036
segment Bangladesh
22.406 91.192
22.409 91.186
22.418 91.174
22.426 91.172
22.425 91.168
22.428 91.167
22.432 91.169
22.434 91.171
22.431 91.181
22.431 91.199
22.43 91.2
22.425 91.203
22.412 91.2
22.407 91.196
22.406 91.192
segment Bangladesh
22.43 90.642
22.429 90.643
22.424 90.646
22.42 90.648
22.416 90.647
22.415 90.645
22.425 90.639
22.43 90.641
22.43 90.642
segment Bangladesh
22.4 90.651
22.408 90.649
22.414 90.65
22.405 90.655
22.4 90.651
segment Bangladesh
22.412 90.631
22.412 90.632
22.413 90.636
22.409 90.639
22.396 90.644
22.387 90.649
22.381 90.651
22.367 90.649
22.369 90.646
22.381 90.644
22.393 90.641
22.4 90.636
22.406 90.63
22.409 90.63
22.412 90.631
segment Bangladesh
22.331 90.991
22.33 90.991
22.293 90.985
22.283 90.98
22.237 90.962
22.222 90.958
22.218 90.952
22.218 90.935
22.222 90.931
22.229 90.93
22.275 90.942
22.305 90.948
22.322 90.952
22.332 90.951
22.347 90.952
22.367 90.958
22.377 90.965
22.379 90.968
22.374 90.971
22.366 90.981
22.345 90.988
22.337 90.99
22.331 90.991
segment Bangladesh
22.346 90.279
22.346 90.274
22.349 90.271
22.352 90.271
22.364 90.283
22.364 90.286
22.355 90.289
22.353 90.285
22.346 90.279
segment Bangladesh
22.272 91.812
22.28 91.801
22.284 91.799
22.293 91.801
22.298 91.804
22.298 91.806
22.298 91.809
22.277 91.82
22.273 91.817
22.272 91.812
segment Bangladesh
22.236 90.979
22.239 90.977
22.251 90.983
22.261 90.989
22.261 90.991
22.257 90.993
22.249 90.988
22.246 90.989
22.243 90.987
22.236 90.979
segment Bangladesh
22.231 90.575
22.237 90.568
22.24 90.569
22.248 90.577
22.251 90.582
22.248 90.584
22.235 90.579
22.231 90.575
segment Bangladesh
22.243 90.993
22.246 90.995
22.244 90.998
22.237 91
22.232 90.999
22.23 90.996
22.226 90.99
22.219 90.985
22.214 90.984
22.196 90.987
22.19 90.988
22.182 90.986
22.176 90.982
22.178 90.978
22.185 90.978
22.185 90.981
22.187 90.982
22.19 90.978
22.205 90.975
22.209 90.974
22.218 90.975
22.226 90.979
22.243 90.993
segment Bangladesh
22.203 90.545
22.206 90.548
22.216 90.551
22.23 90.559
22.232 90.563
22.231 90.565
22.226 90.57
22.221 90.57
22.215 90.568
22.193 90.552
22.189 90.546
22.189 90.539
22.192 90.537
22.197 90.539
22.203 90.545
segment Bangladesh
22.209 91.817
22.21 91.814
22.214 91.815
22.223 91.82
22.224 91.823
22.221 91.824
22.213 91.822
22.209 91.817
segment Bangladesh
22.221 90.839
22.217 90.841
22.209 90.837
22.199 90.836
22.185 90.832
22.188 90.828
22.19 90.827
22.197 90.831
22.205 90.832
22.21 90.831
22.213 90.832
22.221 90.839
segment Bangladesh
22.197 90.926
22.213 90.927
22.216 90.93
22.215 90.935
22.212 90.937
22.207 90.935
22.199 90.931
22.197 90.926
segment Bangladesh
22.117 90.951
22.126 90.928
22.129 90.923
22.136 90.921
22.151 90.923
22.165 90.922
22.169 90.924
22.171 90.93
22.193 90.934
22.196 90.936
22.199 90.939
22.212 90.942
22.213 90.952
22.211 90.954
22.198 90.952
22.159 90.957
22.146 90.953
22.141 90.956
22.126 90.955
22.117 90.951
segment Bangladesh
22.184 91.04
22.195 91.033
22.204 91.038
22.2 91.044
22.195 91.046
22.189 91.043
22.184 91.04
segment Bangladesh
22.171 90.613
22.174 90.611
22.182 90.614
22.183 90.616
22.177 90.617
22.173 90.615
22.171 90.613
segment Bangladesh
22.136 90.511
22.139 90.509
22.143 90.508
22.147 90.509
22.151 90.51
22.156 90.516
22.158 90.516
22.16 90.51
22.171 90.506
22.175 90.51
22.179 90.517
22.18 90.524
22.179 90.531
22.174 90.545
22.171 90.546
22.152 90.539
22.145 90.532
22.138 90.518
22.136 90.511
segment Bangladesh
22.128 91.044
22.131 91.04
22.137 91.037
22.159 91.044
22.171 91.043
22.175 91.046
22.167 91.059
22.167 91.06
22.165 91.093
22.157 91.103
22.152 91.106
22.149 91.104
22.145 91.098
22.135 91.094
22.133 91.091
22.14 91.083
22.142 91.068
22.142 91.064
22.13 91.05
22.128 91.044
segment Bangladesh
22.133 91.061
22.139 91.069
22.138 91.076
22.135 91.084
22.132 91.084
22.132 91.066
22.133 91.061
segment Bangladesh
22.128 90.577
22.131 90.585
22.129 90.593
22.127 90.595
22.118 90.589
22.117 90.585
22.124 90.578
22.128 90.577
segment Bangladesh
22.071 90.632
22.066 90.631
22.054 90.635
22.048 90.633
22.045 90.628
22.046 90.616
22.048 90.614
22.058 90.612
22.065 90.613
22.092 90.632
22.095 90.631
22.088 90.624
22.071 90.611
22.07 90.611
22.054 90.606
22.047 90.61
22.038 90.622
22.035 90.623
22.022 90.617
22.02 90.613
22.024 90.606
22.027 90.605
22.032 90.609
22.035 90.608
22.033 90.6
22.035 90.597
22.041 90.593
22.053 90.596
22.067 90.595
22.069 90.595
22.077 90.599
22.09 90.61
22.101 90.615
22.104 90.618
22.107 90.616
22.122 90.629
22.126 90.634
22.129 90.639
22.13 90.648
22.125 90.664
22.12 90.668
22.112 90.669
22.103 90.666
22.091 90.661
22.081 90.651
22.069 90.642
22.066 90.638
22.071 90.633
22.071 90.632
segment Bangladesh
22.104 91.036
22.105 91.034
22.119 91.043
22.119 91.051
22.125 91.052
22.127 91.058
22.128 91.084
22.122 91.085
22.116 91.082
22.113 91.077
22.112 91.069
22.108 91.059
22.104 91.057
22.103 91.056
22.102 91.054
22.101 91.043
22.102 91.037
22.104 91.036
segment Bangladesh
22.098 90.586
22.1 90.585
22.116 90.593
22.118 90.596
22.114 90.598
22.103 90.593
22.099 90.59
22.098 90.586
segment Bangladesh
22.044 90.506
22.05 90.505
22.054 90.506
22.074 90.525
22.086 90.531
22.097 90.529
22.101 90.527
22.106 90.524
22.11 90.525
22.117 90.538
22.117 90.542
22.105 90.552
22.086 90.54
22.077 90.539
22.073 90.535
22.074 90.531
22.067 90.53
22.058 90.524
22.058 90.519
22.053 90.517
22.046 90.511
22.044 90.506
segment Bangladesh
22.105 91.062
22.106 91.063
22.106 91.064
22.105 91.068
22.109 91.074
22.106 91.076
22.102 91.069
22.102 91.064
22.103 91.061
22.105 91.062
segment Bangladesh
22.044 90.484
22.052 90.482
22.075 90.482
22.076 90.482
22.082 90.494
22.087 90.5
22.098 90.506
22.106 90.517
22.104 90.52
22.089 90.525
22.081 90.523
22.05 90.496
22.045 90.489
22.044 90.484
segment Bangladesh
21.974 90.308
21.977 90.302
21.985 90.298
21.985 90.295
21.985 90.282
21.987 90.281
21.995 90.286
21.999 90.285
22.005 90.279
22.015 90.275
22.024 90.276
22.035 90.282
22.042 90.282
22.045 90.283
22.047 90.287
22.05 90.288
22.055 90.284
22.069 90.294
22.07 90.3
22.073 90.304
22.075 90.311
22.078 90.314
22.086 90.316
22.083 90.323
22.084 90.329
22.094 90.334
22.094 90.338
22.088 90.344
22.089 90.347
22.098 90.342
22.102 90.336
22.103 90.337
22.098 90.35
22.101 90.361
22.099 90.37
22.096 90.375
22.086 90.379
22.08 90.376
22.061 90.356
22.052 90.351
22.029 90.329
22.007 90.317
21.983 90.308
21.974 90.308
segment Bangladesh
22.098 90.557
22.092 90.558
22.079 90.555
22.043 90.554
22.034 90.557
22.016 90.55
22.007 90.541
22.007 90.539
22.009 90.539
22.017 90.544
22.031 90.549
22.032 90.548
22.033 90.545
22.031 90.52
22.023 90.509
22.006 90.498
22.007 90.494
22.011 90.491
22.018 90.494
22.04 90.514
22.047 90.527
22.052 90.531
22.053 90.532
22.058 90.535
22.07 90.544
22.088 90.55
22.098 90.555
22.098 90.557
segment Bangladesh
22.055 90.753
22.06 90.749
22.064 90.749
22.069 90.754
22.075 90.755
22.076 90.761
22.079 90.765
22.081 90.764
22.081 90.757
22.087 90.761
22.092 90.765
22.095 90.771
22.094 90.776
22.092 90.778
22.078 90.77
22.055 90.753
segment Bangladesh
22.078 91.041
22.084 91.036
22.086 91.037
22.086 91.046
22.083 91.049
22.078 91.041
segment Bangladesh
22.057 90.656
22.06 90.655
22.064 90.656
22.08 90.667
22.076 90.669
22.067 90.665
22.059 90.659
22.057 90.656
segment Bangladesh
22.064 90.389
22.071 90.396
22.062 90.403
22.05 90.41
22.047 90.409
22.039 90.397
22.024 90.39
22.014 90.388
22.009 90.389
22.005 90.386
22.004 90.38
21.999 90.367
21.989 90.357
21.984 90.352
21.977 90.346
21.969 90.344
21.962 90.345
21.963 90.34
21.969 90.339
21.989 90.341
21.996 90.345
22.006 90.347
22.016 90.353
22.019 90.352
22.035 90.363
22.049 90.377
22.05 90.377
22.064 90.389
segment Bangladesh
22.019 90.685
22.02 90.68
22.023 90.674
22.028 90.673
22.058 90.666
22.067 90.669
22.068 90.69
22.066 90.699
22.062 90.702
22.054 90.697
22.043 90.694
22.036 90.697
22.027 90.697
22.019 90.694
22.019 90.685
segment Bangladesh
21.985 90.622
21.986 90.617
21.988 90.616
21.995 90.612
21.999 90.612
22.008 90.619
22.018 90.627
22.051 90.645
22.049 90.647
22.035 90.646
22.018 90.648
21.997 90.637
21.988 90.628
21.985 90.622
segment Bangladesh
22.021 90.664
22.024 90.66
22.035 90.657
22.041 90.656
22.048 90.658
22.028 90.668
22.025 90.668
22.021 90.664
segment Bangladesh
22.034 90.432
22.038 90.414
22.04 90.414
22.044 90.44
22.038 90.446
22.036 90.443
22.037 90.44
22.034 90.432
segment Bangladesh
21.978 90.466
21.969 90.463
21.947 90.466
21.922 90.458
21.921 90.458
21.906 90.439
21.898 90.424
21.897 90.418
21.9 90.411
21.9 90.4
21.905 90.394
21.92 90.395
21.925 90.4
21.935 90.4
21.942 90.399
21.947 90.4
21.955 90.408
21.98 90.411
21.989 90.415
22.016 90.422
22.029 90.412
22.032 90.413
22.034 90.417
22.029 90.426
22.03 90.436
22.031 90.442
22.034 90.448
22.03 90.453
22.027 90.454
22.02 90.457
22.005 90.468
21.997 90.472
21.978 90.466
segment Bangladesh
22.015 90.404
22.015 90.401
22.027 90.4
22.034 90.402
22.032 90.406
22.027 90.407
22.015 90.404
segment Bangladesh
21.991 90.516
21.995 90.503
21.998 90.5
22.012 90.507
22.023 90.516
22.026 90.521
22.028 90.536
22.027 90.541
22.025 90.542
22.021 90.541
22.015 90.538
22.001 90.525
21.994 90.524
21.992 90.522
21.991 90.516
segment Bangladesh
22.005 90.558
22.007 90.551
22.012 90.556
22.023 90.558
22.021 90.562
22.009 90.563
22.005 90.558
segment Bangladesh
21.99 90.683
21.992 90.677
21.997 90.67
22.002 90.668
22.006 90.669
22.004 90.679
21.993 90.685
21.99 90.683
segment Bangladesh
22.005 90.558
21.993 90.554
21.991 90.552
21.992 90.548
22.002 90.552
22.005 90.558
segment Bangladesh
21.937 90.333
21.949 90.334
21.955 90.337
21.956 90.338
21.955 90.344
21.956 90.35
21.959 90.351
21.968 90.35
21.972 90.353
21.976 90.353
21.983 90.358
21.986 90.364
21.996 90.372
21.999 90.38
21.998 90.385
21.987 90.39
21.974 90.385
21.966 90.382
21.925 90.363
21.907 90.357
21.896 90.356
21.884 90.352
21.871 90.357
21.867 90.355
21.858 90.335
21.856 90.33
21.854 90.32
21.856 90.313
21.866 90.304
21.886 90.311
21.905 90.322
