
segment New_Zealand
-45.95558 166.74425
-45.95253 166.74722
-45.952625 166.75185
-45.952793 166.76038
-45.951324 166.76285
-45.94902 166.76277
-45.946236 166.75386
-45.9463 166.73837
-45.960182 166.69858
-45.95839 166.66222
-45.954895 166.65306
-45.953274 166.63643
-45.946682 166.63358
-45.942574 166.63405
-45.92889 166.64813
-45.924343 166.65111
-45.921577 166.65291
-45.916336 166.66603
-45.91064 166.67096
-45.90278 166.67416
-45.891712 166.67345
-45.88178 166.67656
-45.875183 166.68192
-45.872753 166.68777
-45.87109 166.69916
-45.862324 166.6985
-45.862846 166.69548
-45.86816 166.69193
-45.86965 166.68155
-45.87315 166.67424
-45.88605 166.66257
-45.89992 166.66
-45.906567 166.65562
-45.906715 166.65001
-45.912163 166.64478
-45.915184 166.63719
-45.92079 166.63062
-45.934456 166.62444
-45.945545 166.61328
-45.95807 166.60722
-45.96927 166.58582
-45.974773 166.58156
-45.976585 166.57706
-45.976604 166.5652
-45.980293 166.55322
-45.979294 166.54774
-45.987297 166.53494
-45.991226 166.52327
-45.996937 166.51865
-45.998768 166.51447
-45.99933 166.50418
-46.00634 166.49017
-46.005848 166.48561
-45.99843 166.46834
-45.999916 166.46223
-46.00256 166.46027
-46.01041 166.46098
-46.01528 166.45778
-46.014126 166.45363
-45.999813 166.44048
-45.993595 166.44418
-45.989162 166.44305
-45.98011 166.44543
-45.97456 166.44083
-45.947803 166.443
-45.93518 166.43921
-45.91883 166.4306
-45.916664 166.42494
-45.913548 166.42267
-45.907864 166.41972
-45.89978 166.42299
-45.89512 166.42189
-45.885838 166.42825
-45.883785 166.42455
-45.8684 166.42473
-45.864506 166.42091
-45.85127 166.42247
-45.847008 166.4243
-45.839966 166.43369
-45.82941 166.44183
-45.82171 166.43977
-45.818054 166.44415
-45.82033 166.45178
-45.819435 166.4601
-45.811855 166.46805
-45.8099 166.47011
-45.806587 166.47641
-45.801247 166.4915
-45.802742 166.50151
-45.7964 166.51112
-45.798317 166.52864
-45.801334 166.53322
-45.796555 166.53806
-45.792248 166.54709
-45.792816 166.56116
-45.79851 166.56839
-45.796356 166.5831
-45.797455 166.58626
-45.807938 166.57256
-45.810917 166.56432
-45.8172 166.55653
-45.81891 166.55945
-45.815968 166.56834
-45.80808 166.57912
-45.804363 166.59467
-45.80108 166.60161
-45.793896 166.60867
-45.791805 166.61647
-45.790928 166.6376
-45.786026 166.65262
-45.780586 166.69102
-45.78017 166.70421
-45.776512 166.71799
-45.76496 166.76143
-45.760933 166.78847
-45.761425 166.80582
-45.7631 166.81549
-45.764156 166.818
-45.77447 166.82178
-45.77704 166.82674
-45.777637 166.83357
-45.77424 166.84282
-45.775364 166.84663
-45.770763 166.84648
-45.76795 166.84122
-45.76931 166.82826
-45.767395 166.82683
-45.765747 166.8292
-45.764412 166.8311
-45.761135 166.84262
-45.754623 166.84958
-45.752254 166.85674
-45.74486 166.86446
-45.73942 166.87851
-45.737316 166.89482
-45.737495 166.91515
-45.734455 166.93123
-45.73563 166.94029
-45.72911 166.94296
-45.72315 166.96461
-45.719 166.96867
-45.71691 166.96825
-45.718403 166.95836
-45.719624 166.95024
-45.724457 166.94183
-45.72339 166.93474
-45.70104 166.95488
-45.698475 166.95418
-45.69934 166.9403
-45.702713 166.9347
-45.722668 166.92563
-45.72251 166.9099
-45.72692 166.89366
-45.725845 166.88657
-45.71845 166.87294
-45.717285 166.86421
-45.719265 166.85416
-45.717278 166.8429
-45.708096 166.82619
-45.706528 166.8185
-45.707253 166.80782
-45.70962 166.79945
-45.714954 166.79196
-45.731056 166.72157
-45.712593 166.72005
-45.70481 166.7206
-45.687332 166.72849
-45.681095 166.72787
-45.677128 166.73094
-45.674076 166.73636
-45.670227 166.7432
-45.663647 166.7613
-45.663464 166.77051
-45.659687 166.78534
-45.659508 166.7988
-45.657387 166.80624
-45.65715 166.81447
-45.645664 166.84819
-45.643757 166.8638
-45.63941 166.87672
-45.640728 166.89264
-45.639233 166.89902
-45.63625 166.90218
-45.63337 166.90523
-45.632175 166.9129
-45.63356 166.92159
-45.631577 166.92738
-45.62089 166.93803
-45.60782 166.95976
-45.605938 166.95898
-45.605923 166.9544
-45.611477 166.94234
-45.627113 166.91705
-45.628834 166.88936
-45.633556 166.88327
-45.63252 166.87257
-45.63524 166.85916
-45.634426 166.8527
-45.631294 166.84584
-45.631485 166.84091
-45.63503 166.83003
-45.64271 166.8151
-45.647263 166.79665
-45.647785 166.79454
-45.653744 166.78175
-45.660534 166.73412
-45.661686 166.73006
-45.666336 166.72691
-45.666386 166.72362
-45.66257 166.7211
-45.655582 166.72353
-45.636745 166.71942
-45.61691 166.71806
-45.603043 166.71242
-45.59954 166.71584
-45.59585 166.71945
-45.594334 166.72519
-45.596226 166.73447
-45.59315 166.74529
-45.59399 166.75633
-45.582325 166.76974
-45.571358 166.79584
-45.566593 166.81372
-45.560616 166.82616
-45.558502 166.84634
-45.55375 166.86029
-45.5547 166.8651
-45.558395 166.8705
-45.56189 166.88327
-45.565563 166.90446
-45.55945 166.92738
-45.55502 166.93474
-45.553047 166.94934
-45.564964 166.97455
-45.564438 166.97755
-45.557774 166.98613
-45.555176 166.98477
-45.555317 166.97887
-45.560257 166.97244
-45.55255 166.96576
-45.548355 166.95607
-45.547443 166.95143
-45.546776 166.94806
-45.55808 166.90201
-45.557095 166.8923
-45.553192 166.8754
-45.549587 166.87253
-45.54474 166.87207
-45.53891 166.87468
-45.531605 166.88823
-45.529938 166.89561
-45.530357 166.90765
-45.524944 166.93082
-45.521362 166.94101
-45.519104 166.94507
-45.508793 166.96362
-45.50112 166.98341
-45.499676 166.99075
-45.495876 166.99704
-45.487526 167.00415
-45.484684 167.0025
-45.4965 166.98717
-45.501835 166.96666
-45.50124 166.95987
-45.508514 166.94992
-45.51128 166.93295
-45.51671 166.92288
-45.517437 166.92024
-45.522663 166.9013
-45.52393 166.8907
-45.52879 166.87872
-45.528946 166.8689
-45.523006 166.86105
-45.531948 166.86497
-45.53562 166.8649
-45.53959 166.86185
-45.54691 166.8486
-45.548626 166.84221
-45.549072 166.82515
-45.552765 166.8087
-45.553318 166.79785
-45.553318 166.79785
-45.55445 166.78922
-45.56148 166.77502
-45.561974 166.76318
-45.56903 166.75781
-45.57971 166.73076
-45.57976 166.7193
-45.582882 166.7052
-45.58184 166.67421
-45.57949 166.66924
-45.57994 166.66493
-45.573803 166.66203
-45.55829 166.66187
-45.555412 166.66183
-45.509453 166.67816
-45.49947 166.68452
-45.49893 166.6872
-45.50394 166.69873
-45.503967 166.7033
-45.50087 166.70953
-45.49492 166.71413
-45.48322 166.70204
-45.474277 166.7024
-45.469994 166.70386
-45.4631 166.71214
-45.450825 166.71451
-45.444157 166.71852
-45.43792 166.71793
-45.43263 166.72603
-45.425465 166.72943
-45.418297 166.7286
-45.411934 166.73813
-45.399925 166.74535
-45.397625 166.75768
-45.392105 166.77005
-45.392147 166.77493
-45.39615 166.78917
-45.397705 166.80075
-45.404495 166.81888
-45.414104 166.83156
-45.419575 166.84337
-45.41981 166.8603
-45.422626 166.86555
-45.43531 166.87068
-45.43997 166.87605
-45.440884 166.8802
-45.43191 166.89685
-45.42896 166.89325
-45.434895 166.88412
-45.435387 166.88048
-45.431183 166.87506
-45.42039 166.86671
-45.414387 166.86188
-45.407078 166.86269
-45.38977 166.85709
-45.37642 166.8566
-45.378433 166.85147
-45.382614 166.84808
-45.401962 166.85313
-45.407352 166.8509
-45.413094 166.84244
-45.402016 166.82898
-45.39897 166.81953
-45.393433 166.81493
-45.39088 166.8103
-45.38991 166.80243
-45.389217 166.79678
-45.384064 166.79083
-45.38242 166.78189
-45.374245 166.7629
-45.369625 166.76244
-45.350357 166.7672
-45.33591 166.77597
-45.329506 166.78482
-45.320004 166.7875
-45.31444 166.79497
-45.30856 166.7966
-45.303703 166.80853
-45.29582 166.8197
-45.29198 166.82513
-45.284584 166.82855
-45.279945 166.82777
-45.270744 166.83594
-45.271805 166.8469
-45.280685 166.85797
-45.285183 166.86041
-45.28524 166.86984
-45.297703 166.89194
-45.30134 166.90392
-45.302532 166.92593
-45.30673 166.93558
-45.311947 166.94283
-45.316715 166.93753
-45.330505 166.89943
-45.332172 166.88785
-45.333927 166.88635
-45.336826 166.88896
-45.3343 166.9101
-45.32539 166.92801
-45.32277 166.93904
-45.316635 166.95306
-45.316875 166.96184
-45.32557 166.97394
-45.332184 166.98994
-45.336655 167.00076
-45.33961 167.01315
-45.344246 167.0182
-45.35764 167.01091
-45.364838 166.99513
-45.368343 167.00487
-45.380783 167.0055
-45.391373 167.01022
-45.404602 167.00848
-45.405273 167.00385
-45.400177 166.98155
-45.400215 166.96727
-45.400223 166.96524
-45.401752 166.95952
-45.408062 166.94873
-45.40849 166.9353
-45.411983 166.92598
-45.418785 166.90906
-45.422054 166.90576
-45.424442 166.90746
-45.41215 166.93594
-45.41351 166.95172
-45.41178 166.96236
-45.406227 166.97014
-45.404907 166.9755
-45.405903 166.9855
-45.4133 167.00787
-45.404293 167.01993
-45.386005 167.02156
-45.37482 167.01428
-45.361782 167.01535
-45.34977 167.02707
-45.3521 167.03627
-45.35336 167.0557
-45.358955 167.06161
-45.366066 167.06575
-45.37489 167.07623
-45.38198 167.08005
-45.398422 167.08253
-45.421566 167.09901
-45.437332 167.10616
-45.4506 167.10509
-45.455208 167.10101
-45.4636 167.08151
-45.47726 167.06177
-45.48404 167.06398
-45.496593 167.05382
-45.50031 167.04591
-45.50551 167.04863
-45.49111 167.06747
-45.482044 167.06975
-45.47392 167.07681
-45.459465 167.10774
-45.449883 167.11333
-45.44424 167.12404
-45.445393 167.1285
-45.453735 167.13872
-45.462524 167.14432
-45.46506 167.14896
-45.46458 167.15292
-45.46429 167.15622
-45.45722 167.15271
-45.427063 167.12062
-45.41643 167.1237
-45.411633 167.1154
-45.394962 167.10411
-45.38616 167.10275
-45.377094 167.09198
-45.370842 167.091
-45.3639 167.0813
-45.359493 167.0785
-45.355106 167.07571
-45.346832 167.06258
-45.340946 167.03387
-45.337757 167.02574
-45.321747 167.00986
-45.316692 167.00128
-45.312954 167.00005
-45.309208 167.00305
-45.307587 167.00714
-45.29896 167.00903
-45.295452 167.02081
-45.29285 167.0237
-45.28851 167.02415
-45.28597 167.0368
-45.287113 167.04735
-45.288208 167.0574
-45.285053 167.06718
-45.284348 167.07996
-45.280327 167.09079
-45.280148 167.10481
-45.277756 167.11613
-45.283604 167.1357
-45.288166 167.13945
-45.296246 167.14023
-45.312828 167.15869
-45.315273 167.16592
-45.313705 167.17554
-45.31486 167.18454
-45.312008 167.18712
-45.308662 167.18687
-45.306477 167.1867
-45.308876 167.1666
-45.308308 167.16014
-45.30309 167.15254
-45.299282 167.15001
-45.28681 167.14871
-45.273502 167.13579
-45.270233 167.13483
-45.26673 167.13812
-45.265766 167.14603
-45.263863 167.14915
-45.250908 167.1606
-45.246162 167.16206
-45.245255 167.15793
-45.24695 167.15515
-45.25734 167.143
-45.261536 167.1354
-45.267677 167.12988
-45.26305 167.12483
-45.25667 167.12582
-45.25645 167.12163
-45.257793 167.11661
-45.264442 167.112
-45.270836 167.10254
-45.26985 167.09254
-45.27089 167.0817
-45.27405 167.06769
-45.277164 167.03546
-45.281456 167.01677
-45.27347 167.0007
-45.26357 166.9959
-45.24925 166.9945
-45.24136 166.9973
-45.23602 166.99034
-45.230984 166.98378
-45.222923 166.97911
-45.221573 166.97536
-45.21551 166.9695
-45.201546 166.96613
-45.18969 166.95927
-45.18514 166.96008
-45.183815 166.96965
-45.175293 166.96927
-45.166943 166.97635
-45.161022 166.97731
-45.16116 166.98412
-45.15991 166.98653
-45.156906 166.98619
-45.148983 166.97989
-45.143524 166.97237
-45.13329 166.97002
-45.123207 166.9833
-45.117435 166.99562
-45.10548 167.00403
-45.10386 167.0081
-45.105534 167.0222
-45.112038 167.03644
-45.121548 167.0468
-45.154484 167.06995
-45.159702 167.08174
-45.163696 167.08398
-45.180065 167.09323
-45.18018 167.09972
-45.17653 167.10889
-45.174408 167.12535
-45.171955 167.13113
-45.173477 167.14267
-45.170227 167.14203
-45.16631 167.12425
-45.172127 167.10382
-45.171448 167.09967
-45.160244 167.0963
-45.15519 167.09195
-45.14916 167.0822
-45.141518 167.07523
-45.138298 167.0723
-45.121216 167.06209
-45.106014 167.04845
-45.101295 167.04181
-45.098267 167.0324
-45.09803 167.02365
-45.093624 167.0186
-45.088665 167.02043
-45.081696 167.03188
-45.06863 167.04105
-45.059723 167.05496
-45.05469 167.05972
-45.048954 167.07092
-45.051186 167.08018
-45.073166 167.09183
-45.076565 167.09958
-45.089886 167.10823
-45.099384 167.12282
-45.108242 167.12091
-45.116154 167.12723
-45.127327 167.12996
-45.134293 167.13573
-45.14113 167.14345
-45.14288 167.15495
-45.147083 167.16069
-45.143005 167.16176
-45.139214 167.15956
-45.131683 167.1386
-45.128002 167.13411
-45.117756 167.13582
-45.10469 167.132
-45.101524 167.13298
-45.097702 167.13889
-45.096424 167.15395
-45.099854 167.17566
-45.097652 167.18628
-45.10184 167.20499
-45.101303 167.20796
-45.098625 167.205
-45.09411 167.19768
-45.092613 167.19101
-45.09454 167.17946
-45.09314 167.16144
-45.089993 167.14522
-45.091236 167.13828
-45.090492 167.1304
-45.090202 167.12735
-45.07451 167.10855
-45.060715 167.09962
-45.038307 167.08868
-45.02892 167.09355
-45.023865 167.08922
-45.02165 167.09076
-45.016853 167.1
-45.011505 167.10316
-45.002937 167.1193
-45.006157 167.12802
-45.011333 167.1304
-45.01446 167.13623
-45.017628 167.1628
-45.017227 167.1771
-45.019394 167.18335
-45.028114 167.19638
-45.04161 167.23518
-45.041607 167.24847
-45.045834 167.26361
-45.044926 167.27278
-45.047016 167.29558
-45.04478 167.30132
-45.042152 167.29932
-45.039814 167.29405
-45.0388 167.28766
-45.041145 167.27965
-45.03781 167.27286
-45.036423 167.26614
-45.034138 167.25508
-45.033268 167.23378
-45.02994 167.22278
-45.012737 167.19669
-45.01082 167.19072
-45.010685 167.1794
-45.005257 167.17218
-45.0025 167.15465
-45.005478 167.14137
-45.0 167.13922
-44.99375 167.13676
-44.983257 167.12944
-44.981255 167.13101
-44.97752 167.13393
-44.973076 167.14119
-44.967937 167.16147
-44.963493 167.16873
-44.958374 167.17186
-44.960594 167.18361
-44.95742 167.18878
-44.949432 167.18541
-44.92377 167.20876
-44.922016 167.21477
-44.924835 167.22482
-44.92473 167.23163
-44.921223 167.23491
-44.917248 167.22917
-44.9156 167.21877
-44.912746 167.21765
-44.90875 167.22034
-44.90739 167.22952
-44.89978 167.24228
-44.894245 167.24187
-44.889404 167.25044
-44.87714 167.26204
-44.867985 167.26718
-44.865917 167.27159
-44.86239 167.29231
-44.85787 167.29826
-44.84996 167.31424
-44.845146 167.31892
-44.841675 167.3272
-44.844757 167.33383
-44.849125 167.33684
-44.85214 167.3389
-44.86433 167.3393
-44.873066 167.3439
-44.88077 167.35542
-44.886272 167.35971
-44.89674 167.36223
-44.906254 167.36871
-44.917862 167.37111
-44.925304 167.36389
-44.936718 167.36243
-44.94047 167.35945
-44.943718 167.35104
-44.9462 167.35468
-44.949257 167.376
-44.950817 167.3869
-44.964443 167.3975
-44.97024 167.39403
-44.986584 167.372
-44.995907 167.37462
-44.996086 167.37816
-44.981148 167.39163
-44.97579 167.39929
-44.973827 167.40596
-44.974495 167.41464
-44.9797 167.41768
-44.98252 167.42355
-44.98294 167.43193
-44.980392 167.43607
-44.976032 167.43617
-44.974487 167.42824
-44.967304 167.427
-44.963768 167.41603
-44.94846 167.40396
-44.943027 167.39641
-44.938625 167.38197
-44.93564 167.37741
-44.933075 167.3767
-44.92953 167.37932
-44.928715 167.38586
-44.932354 167.39424
-44.93215 167.4085
-44.92546 167.39717
-44.9206 167.38895
-44.881 167.37802
-44.870373 167.36777
-44.855553 167.36086
-44.844025 167.35103
-44.824844 167.35327
-44.816765 167.37054
-44.815 167.37206
-44.809498 167.37677
-44.813057 167.38351
-44.813755 167.38829
-44.812157 167.39296
-44.80623 167.38936
-44.80352 167.39027
-44.797802 167.39987
-44.79483 167.40921
-44.7888 167.41724
-44.786217 167.42523
-44.776463 167.44136
-44.773777 167.45195
-44.773666 167.46358
-44.780727 167.48999
-44.79178 167.5044
-44.799976 167.52618
-44.80265 167.52916
-44.826176 167.5033
-44.841324 167.48923
-44.854977 167.48659
-44.860573 167.48831
-44.872864 167.50455
-44.879784 167.51906
-44.881393 167.52376
-44.878643 167.52855
-44.86245 167.50299
-44.85746 167.49959
-44.852856 167.4994
-44.846233 167.50941
-44.83323 167.51585
-44.807396 167.54161
-44.80106 167.54352
-44.797363 167.53839
-44.79232 167.52467
-44.780483 167.51518
-44.768642 167.50569
-44.758118 167.50188
-44.752644 167.49338
-44.749657 167.49335
-44.742355 167.50826
-44.734085 167.51744
-44.731625 167.52348
-44.73171 167.53442
-44.736164 167.54561
-44.736496 167.56169
-44.73515 167.56699
-44.73953 167.58139
-44.736427 167.58838
-44.736427 167.58838
-44.736115 167.58205
-44.73454 167.578
-44.727234 167.57419
-44.716354 167.55847
-44.711037 167.55771
-44.6944 167.56511
-44.687428 167.5587
-44.685635 167.5617
-44.67788 167.57475
-44.667282 167.5835
-44.664917 167.59146
-44.66449 167.60147
-44.659378 167.6097
-44.664116 167.62212
-44.684124 167.6463
-44.684387 167.65175
-44.680748 167.65724
-44.676468 167.65894
-44.67252 167.65804
-44.654045 167.64175
-44.650906 167.63725
-44.64689 167.63148
-44.64263 167.629
-44.64111 167.63075
-44.636524 167.64986
-44.630333 167.66428
-44.620174 167.67746
-44.60548 167.70619
-44.60306 167.72765
-44.598995 167.73381
-44.580948 167.74547
-44.579807 167.75482
-44.578964 167.76172
-44.57209 167.7765
-44.576096 167.7787
-44.576965 167.78249
-44.580425 167.7828
-44.583504 167.77994
-44.58587 167.78134
-44.591286 167.79884
-44.602154 167.80042
-44.604347 167.8031
-44.606388 167.81224
-44.60635 167.82124
-44.61282 167.83673
-44.614 167.84724
-44.623074 167.8596
-44.627438 167.8695
-44.636284 167.87396
-44.638256 167.87495
-44.650005 167.89061
-44.66245 167.89658
-44.665962 167.90302
-44.678967 167.90118
-44.683414 167.89305
-44.685207 167.90706
-44.681587 167.9132
-44.679214 167.92145
-44.676228 167.9214
-44.675613 167.91309
-44.67412 167.91064
-44.668907 167.91208
-44.66991 167.9239
-44.664783 167.91728
-44.651367 167.91013
-44.625805 167.90857
-44.623615 167.90588
-44.62335 167.90012
-44.626156 167.89632
-44.624947 167.89
-44.61932 167.87764
-44.60454 167.85616
-44.60346 167.84277
-44.5988 167.83159
-44.597286 167.81404
-44.59198 167.81357
-44.558125 167.81636
-44.53343 167.82344
-44.52221 167.82416
-44.506218 167.82112
-44.496407 167.81271
-44.48453 167.83852
-44.464962 167.85217
-44.447002 167.85605
-44.433945 167.86655
-44.41049 167.9004
-44.405804 167.9034
-44.40478 167.91599
-44.400738 167.91795
-44.390884 167.92332
-44.38545 167.9299
-44.380417 167.94028
-44.379868 167.94833
-44.38231 167.95645
-44.382706 167.96506
-44.3769 167.97871
-44.3712 167.98466
-44.34582 167.99728
-44.360123 167.99846
-44.36144 168.00218
-44.350063 168.00447
-44.337536 168.00174
-44.33349 167.99857
-44.330093 167.9896
-44.32541 167.99257
-44.322945 168.00398
-44.324337 168.01442
-44.323135 168.03853
-44.32147 168.04732
-44.322628 168.05777
-44.327934 168.06851
-44.329395 168.07542
-44.325195 168.08923
-44.315266 168.09818
-44.309082 168.10374
-44.285564 168.11186
-44.274475 168.09491
-44.261864 168.0698
-44.261547 168.05768
-44.259556 168.04921
-44.257652 168.04778
-44.25318 168.05042
-44.24508 168.06934
-44.24153 168.09384
-44.24105 168.09717
-44.21079 168.1445
-44.195145 168.15414
-44.18865 168.16812
-44.185303 168.18596
-44.181263 168.19333
-44.15799 168.22275
-44.154636 168.24057
-44.150852 168.24855
-44.14254 168.25275
-44.13706 168.25864
-44.11968 168.26552
-44.109173 168.27213
-44.096268 168.28691
-44.080856 168.31815
-44.07503 168.32149
-44.06546 168.31783
-44.056503 168.32303
-44.050056 168.3226
-44.043343 168.32666
-44.04009 168.33649
-44.026115 168.35864
-44.012043 168.36775
-44.006912 168.36594
-44.004883 168.37215
-44.002396 168.3838
-44.00281 168.41528
-44.00632 168.42772
-44.006638 168.44075
-44.002144 168.46498
-44.00258 168.48085
-44.00025 168.50777
-43.993927 168.5213
-43.985806 168.54707
-43.976757 168.56146
-43.973118 168.57352
-43.971893 168.58856
-43.96581 168.59126
-43.96613 168.59918
-43.964542 168.60535
-43.953983 168.61665
-43.95503 168.61975
-43.95991 168.62129
-43.971783 168.61401
-43.9795 168.61754
-43.98066 168.61948
-43.991558 168.6376
-43.994473 168.64725
-43.994255 168.67049
-43.990097 168.7217
-43.980408 168.76123
-43.977837 168.77763
-43.96864 168.80663
-43.960457 168.82059
-43.942028 168.8426
-43.909805 168.8761
-43.903915 168.88486
-43.898293 168.89098
-43.891476 168.90529
-43.88182 168.9429
-43.87298 168.9702
-43.854305 169.00485
-43.836323 169.02737
-43.836323 169.02737
-43.8324 169.03304
-43.8324 169.03304
-43.81308 169.06927
-43.787304 169.10498
-43.773582 169.11923
-43.751694 169.14197
-43.734837 169.17097
-43.72835 169.1885
-43.716568 169.19913
-43.71358 169.21198
-43.708836 169.22054
-43.70579 169.23181
-43.698296 169.24054
-43.695873 169.24988
-43.693348 169.25636
-43.69087 169.27077
-43.67362 169.30923
-43.664894 169.34238
-43.65857 169.35196
-43.64243 169.36311
-43.637203 169.37135
-43.63344 169.38203
-43.631523 169.39206
-43.630318 169.39835
-43.621365 169.4185
-43.622154 169.42162
-43.625633 169.42267
-43.625633 169.42267
-43.62771 169.4298
-43.62771 169.4298
-43.626163 169.43843
-43.62039 169.45111
-43.618187 169.46074
-43.61866 169.48187
-43.622833 169.49014
-43.622368 169.49681
-43.60929 169.5248
-43.59719 169.5407
-43.58563 169.54488
-43.584385 169.54906
-43.585415 169.55247
-43.59483 169.5598
-43.596912 169.5648
-43.602753 169.57884
-43.602753 169.57884
-43.599342 169.57878
-43.596996 169.58429
-43.596996 169.58429
-43.590187 169.60081
-43.578995 169.61664
-43.565666 169.63039
-43.552788 169.64378
-43.55442 169.65915
-43.553055 169.66681
-43.547222 169.67819
-43.526596 169.70087
-43.51119 169.71439
-43.495155 169.72258
-43.495586 169.72917
-43.495586 169.72917
-43.484623 169.738
-43.484623 169.738
-43.446762 169.76761
-43.44191 169.77388
-43.442493 169.77794
-43.442493 169.77794
-43.43758 169.78232
-43.43758 169.78232
-43.43549 169.7815
-43.41739 169.78976
-43.417305 169.80205
-43.407055 169.81963
-43.397305 169.83089
-43.394085 169.8383
-43.39293 169.84561
-43.39141 169.8715
-43.38758 169.88934
-43.387524 169.91074
-43.386116 169.91742
-43.385204 169.91946
-43.3732 169.94644
-43.363792 169.96205
-43.349926 169.98232
-43.33616 169.99814
-43.335167 170.0
-43.333584 170.00426
-43.31467 170.02475
-43.308586 170.02853
-43.302868 170.02914
-43.295147 170.03992
-43.289043 170.04308
-43.286415 170.04808
-43.286415 170.04808
-43.280766 170.05165
-43.280766 170.05165
-43.277645 170.05373
-43.277496 170.06473
-43.276047 170.07014
-43.26327 170.08902
-43.255447 170.09634
-43.253124 170.10187
-43.24856 170.1127
-43.242596 170.12086
-43.244347 170.12611
-43.24332 170.13055
-43.24043 170.13383
-43.237885 170.13303
-43.23536 170.12468
-43.229282 170.12877
-43.224663 170.13591
-43.22068 170.1496
-43.218994 170.1635
-43.218994 170.1635
-43.21152 170.167
-43.209087 170.17027
-43.209087 170.17027
-43.162556 170.21368
-43.141983 170.22475
-43.139088 170.22801
-43.132168 170.24371
-43.113693 170.25621
-43.113693 170.25621
-43.109604 170.25768
-43.109604 170.25768
-43.104877 170.26103
-43.10374 170.27017
-43.104687 170.2886
-43.102158 170.30594
-43.09645 170.32469
-43.09645 170.32469
-43.095325 170.33057
-43.095325 170.33057
-43.09403 170.33733
-43.084866 170.3556
-43.074253 170.37114
-43.048412 170.40114
-43.05037 170.40605
-43.05037 170.40605
-43.047054 170.4109
-43.047054 170.4109
-43.0435 170.40637
-43.0342 170.41963
-43.035202 170.42302
-43.035202 170.42302
-43.031265 170.43303
-43.031265 170.43303
-43.02521 170.44537
-43.021175 170.45839
-43.0197 170.47284
-43.01433 170.48778
-43.01575 170.51773
-43.0137 170.52782
-43.006996 170.5447
-43.002907 170.5655
-42.99175 170.59178
-42.980312 170.61868
-42.955944 170.65564
-42.955944 170.65564
-42.95244 170.66266
-42.95244 170.66266
-42.95042 170.66463
-42.93982 170.69255
-42.935146 170.70898
-42.927048 170.72617
-42.908092 170.75005
-42.908028 170.75754
-42.90979 170.76465
-42.9087 170.76718
-42.90166 170.75998
-42.891582 170.7813
-42.87518 170.80722
-42.868233 170.81467
-42.860115 170.83151
-42.855618 170.83575
-42.85353 170.83458
-42.856064 170.82451
-42.85378 170.8249
-42.831886 170.85646
-42.829315 170.86015
-42.80564 170.87915
-42.77261 170.90036
-42.761436 170.91417
-42.726574 170.94691
-42.726574 170.94691
-42.722088 170.95175
-42.722088 170.95175
-42.70336 170.97795
-42.68653 170.99599
-42.665535 171.02379
-42.665535 171.02379
-42.664433 171.02602
-42.664433 171.02602
-42.65861 171.03873
-42.653 171.05096
-42.628963 171.07637
-42.602573 171.09872
-42.565674 171.12328
-42.561638 171.14017
-42.554295 171.1398
-42.548378 171.14218
-42.541977 171.14302
-42.53774 171.14937
-42.495354 171.1753
-42.46369 171.18626
-42.441784 171.19164
-42.441784 171.19164
-42.43952 171.19327
-42.43952 171.19327
-42.43051 171.20192
-42.42121 171.20718
-42.380356 171.21689
-42.3805 171.22491
-42.377674 171.23337
-42.37366 171.23969
-42.36757 171.24513
-42.35593 171.24799
-42.347115 171.25507
-42.329357 171.26183
-42.31202 171.27937
-42.283337 171.29079
-42.275696 171.29936
-42.269127 171.3039
-42.260006 171.30666
-42.241276 171.30847
-42.203945 171.3121
-42.193253 171.31676
-42.157295 171.3185
-42.1343 171.32722
-42.12397 171.32631
-42.11708 171.32758
-42.110443 171.32611
-42.102383 171.33713
-42.092068 171.33714
-42.084106 171.34077
-42.082375 171.34668
-42.074417 171.35031
-42.069485 171.35692
-42.061085 171.36148
-42.04369 171.36293
-42.035255 171.36565
-42.031567 171.37807
-42.037426 171.38557
-42.04067 171.40147
-42.038433 171.40492
-42.036163 171.39238
-42.028435 171.38246
-42.023914 171.38629
-42.0117 171.38737
-41.997826 171.38861
-41.99289 171.3949
-41.987892 171.3975
-41.975277 171.39696
-41.91864 171.40907
-41.896526 171.42998
-41.8959 171.43369
-41.895496 171.43707
-41.88602 171.44624
-41.861786 171.4497
-41.857468 171.45198
-41.857082 171.45659
-41.822803 171.46248
-41.81987 171.46532
-41.810135 171.45824
-41.812283 171.45546
-41.817257 171.45593
-41.815914 171.45192
-41.81374 171.45052
-41.79928 171.45303
-41.775314 171.44484
-41.772625 171.4486
-41.77178 171.45291
-41.765106 171.45126
-41.759235 171.45663
-41.753242 171.45467
-41.74807 171.46063
-41.74803 171.47256
-41.745 171.48337
-41.74569 171.49805
-41.752434 171.51898
-41.752636 171.53214
-41.74962 171.54446
-41.748318 171.54742
-41.735664 171.57607
-41.73394 171.58316
-41.73394 171.58316
-41.733074 171.58655
-41.734024 171.58896
-41.734024 171.58896
-41.740353 171.60817
-41.741226 171.61081
-41.742775 171.62271
-41.742508 171.63588
-41.744965 171.64714
-41.740746 171.65674
-41.73977 171.6684
-41.733234 171.67621
-41.719025 171.7087
-41.70151 171.73482
-41.699337 171.74344
-41.69187 171.75035
-41.67751 171.77301
-41.649536 171.82379
-41.633568 171.84738
-41.60731 171.873
-41.588734 171.8899
-41.564438 171.90782
-41.52349 171.93217
