lat,long,log10(Mo_nk),log10(Mo_zeng_b_bound),log10(Mo_zeng_orig),log10(Mo_abm)
38.3,-117.9,15.1265210255,14.878866337,14.932,14.997
38.3,-117.8,14.9324027294,14.8159693664,14.884,14.815
38.3,-117.7,14.8166588176,14.7816189632,14.795,14.588
38.3,-117.6,14.7162872126,14.6689633493,14.728,14.48
38.4,-124.2,15.0393347887,14.27989498,14.566,14.658
38.4,-124.1,15.0173255546,14.5661309619,14.421,14.045
38.4,-124,14.967683672,14.6498409161,14.647,14.788
38.4,-123.9,14.9705978947,14.6724396148,14.776,14.937
38.4,-123.8,14.9015509465,14.6825962915,14.836,14.911
38.4,-123.7,14.7807492311,14.6986485075,14.886,14.794
38.4,-123.6,14.6426326655,14.7154099594,14.931,14.912
38.4,-123.5,14.056485593,14.7323696317,14.95,14.973
38.4,-123.4,13.989058064,14.7677048829,14.91,15.009
38.4,-123.3,14.4889030853,14.8381940081,14.777,15.082
38.4,-123.2,14.1744668589,14.9241551842,14.554,15.063
38.4,-123.1,15.5737995822,14.8356715509,14.697,14.618
38.4,-123,15.8162413,14.0824981385,14.868,14.711
38.4,-122.9,15.7386933738,14.4994258777,14.883,14.69
38.4,-122.8,15.2363860886,14.9890892392,14.759,14.67
38.4,-122.7,15.4117711776,14.871736349,14.512,14.617
38.4,-122.6,15.0197392327,14.0682600938,14.754,15.281
38.4,-122.5,15.376394442,14.8676383435,14.927,15.178
38.4,-122.4,14.6796004898,14.9662919492,15.146,15.188
38.4,-122.3,15.220029594,15.0473138158,15.265,14.806
38.4,-122.2,15.1724277772,15.0817072701,14.972,14.954
38.4,-122.1,14.8128264891,15.0349892163,14.862,14.954
38.4,-122,15.0523475992,15.0032450548,14.71,14.941
38.4,-121.9,14.9829944547,14.986193783,14.654,14.898
38.4,-121.8,14.8935398436,14.928114084,14.671,14.858
38.4,-121.7,14.8549069567,14.845432938,14.721,14.707
38.4,-121.6,14.845978145,14.7607164375,14.742,14.574
38.4,-121.5,14.8166588176,14.6910018789,14.741,14.469
38.4,-121.4,14.7852159068,14.6392971912,14.725,14.393
38.4,-121.3,14.763951826,14.6039342648,14.697,14.334
38.4,-121.2,14.7299742857,14.5826200852,14.66,14.298
38.4,-121.1,14.7018096722,14.5721277879,14.617,14.278
38.4,-121,14.6829028502,14.5697600376,14.567,14.27
38.4,-120.9,14.7021633287,14.5984512527,14.531,14.273
38.4,-120.8,14.7180281079,14.6302549365,14.54,14.293
38.4,-120.7,14.7383047931,14.6610361279,14.549,14.324
38.4,-120.6,14.7701374145,14.6899478408,14.558,14.362
38.4,-120.5,14.7822432332,14.7166959918,14.568,14.401
38.4,-120.4,14.8026506007,14.7410806557,14.578,14.443
38.4,-120.3,14.7969141432,14.763278211,14.611,14.489
38.4,-120.2,14.7969141432,14.7835534311,14.657,14.561
38.4,-120.1,14.7792500718,14.8020824078,14.697,14.599
38.4,-120,14.7415927629,14.8188260987,14.731,14.67
38.4,-119.9,14.7214726076,14.8338034781,14.762,14.771
38.4,-119.8,14.7145476907,14.8470973896,14.788,14.879
38.4,-119.7,14.7852159068,14.8590121353,14.812,14.972
38.4,-119.6,14.7597282641,14.8696130272,14.832,15.062
38.4,-119.5,15.4669713643,14.8789352125,14.851,15.062
38.4,-119.4,15.3364997591,14.8871782836,14.867,15.377
38.4,-119.3,14.4985310918,14.894426838,14.882,15.395
38.4,-119.2,15.3238294002,14.9009021557,14.894,15.23
38.4,-119.1,15.3183555502,14.9064427938,14.906,15.033
38.4,-119,15.2784106015,14.9110829996,14.916,14.976
38.4,-118.9,15.2307298446,14.9148242644,14.924,14.89
38.4,-118.8,15.1729238636,14.9176420257,14.932,14.953
38.4,-118.7,15.1790057076,14.9196846344,14.938,14.98
38.4,-118.6,15.1762938825,14.9209264456,14.943,15.482
38.4,-118.5,15.2945323573,14.921551225,14.947,15.547
38.4,-118.4,15.273394854,14.9214211367,14.951,15.547
38.4,-118.3,15.3218054839,14.9206032904,14.953,15.399
38.4,-118.2,15.2667724635,14.9145599857,14.951,15.35
38.4,-118.1,15.291013454,14.8960023233,14.939,15.314
38.4,-118,14.9637736653,14.8601582613,14.913,15.113
38.4,-117.9,14.9222530291,14.7864603757,14.858,14.976
38.4,-117.8,14.9413673064,14.6500840031,14.76,14.82
38.4,-117.7,14.817347176,14.6681342139,14.744,14.636
38.5,-124.3,15.140508043,14.2879584059,14.693,14.486
38.5,-124.2,15.1072099696,14.3015942118,14.396,14.886
38.5,-124.1,15.0840039906,14.5870371177,14.525,14.895
38.5,-124,15.0284492427,14.6469817471,14.704,14.777
38.5,-123.9,14.9950425707,14.6634087853,14.776,14.708
38.5,-123.8,14.9446898996,14.6743558533,14.826,14.675
38.5,-123.7,14.8923840359,14.6914881763,14.868,14.811
38.5,-123.6,14.7716683065,14.7147906386,14.878,14.929
38.5,-123.5,14.5784214352,14.7437448786,14.809,14.984
38.5,-123.4,14.3428370369,14.7957688237,14.579,15.038
38.5,-123.3,14.2983071373,14.8767892086,14.414,15.041
38.5,-123.2,15.0219331665,14.8386224432,14.64,15.011
38.5,-123.1,15.053155303,14.8133407593,14.957,14.853
38.5,-123,15.3798129559,14.6909664906,14.945,14.869
38.5,-122.9,15.4034808532,14.8423345988,14.861,15.366
38.5,-122.8,15.3884919618,15.1566702766,14.602,15.346
38.5,-122.7,15.2158489761,14.7638396294,14.213,15.101
38.5,-122.6,15.1703790764,14.7446293333,14.789,15.213
38.5,-122.5,15.2159810568,14.7547763024,14.992,15.213
38.5,-122.4,15.5121905991,14.8909237715,15.174,15.189
38.5,-122.3,15.5340261061,15.0155274043,15.299,14.939
38.5,-122.2,15.2012878541,15.2215967857,15.179,14.908
38.5,-122.1,14.6558488665,15.1546673776,15.017,14.819
38.5,-122,14.9933921374,15.0939817039,14.867,14.824
38.5,-121.9,14.9071801772,15.0294649466,14.771,14.829
38.5,-121.8,14.9353510529,14.947311161,14.762,14.668
38.5,-121.7,14.8830137685,14.8526629443,14.779,14.541
38.5,-121.6,14.8636558898,14.7656611054,14.774,14.433
38.5,-121.5,14.8342235414,14.6968192729,14.757,14.342
38.5,-121.4,14.8166588176,14.6480280637,14.731,14.273
38.5,-121.3,14.7822432332,14.6148234219,14.696,14.238
38.5,-121.2,14.7299742857,14.5938064653,14.653,14.225
38.5,-121.1,14.6921857248,14.5828698102,14.601,14.226
38.5,-121,14.6143592855,14.5796921566,14.553,14.238
38.5,-120.9,14.6420191153,14.6012775569,14.557,14.263
38.5,-120.8,14.6757142006,14.634426885,14.562,14.302
38.5,-120.7,14.7481027108,14.6659935155,14.567,14.348
38.5,-120.6,14.7792500718,14.6953765925,14.574,14.4
38.5,-120.5,14.8138944214,14.722230697,14.581,14.454
38.5,-120.4,14.8262044235,14.7465874981,14.589,14.514
38.5,-120.3,14.8328983258,14.7686676944,14.612,14.576
38.5,-120.2,14.8262044235,14.7889104228,14.66,14.677
38.5,-120.1,14.7940207371,14.807244048,14.7,14.742
38.5,-120,14.763951826,14.8236763312,14.735,14.835
38.5,-119.9,14.728280717,14.8382255251,14.765,14.961
38.5,-119.8,14.6883041134,14.8511665867,14.791,15.014
38.5,-119.7,15.1217239456,14.8627930548,14.815,15.081
38.5,-119.6,15.2849718546,14.8731403351,14.835,15.093
38.5,-119.5,15.0008243766,14.8822797158,14.853,15.501
38.5,-119.4,14.6732144985,14.8903763015,14.869,15.606
38.5,-119.3,14.9319508761,14.8975006327,14.883,15.606
38.5,-119.2,15.2839115263,14.9037084161,14.896,15.193
38.5,-119.1,15.2144729505,14.90886553,14.906,14.963
38.5,-119,15.2176944602,14.9130770456,14.916,14.934
38.5,-118.9,15.1331235754,14.9163749787,14.924,14.932
38.5,-118.8,15.1569729419,14.9188006832,14.931,14.934
38.5,-118.7,15.0448532173,14.9205302866,14.937,15.337
38.5,-118.6,15.0845762779,14.921551225,14.942,15.448
38.5,-118.5,15.1143106769,14.921962048,14.946,15.445
38.5,-118.4,15.1385868707,14.9216188555,14.949,15.442
38.5,-118.3,15.094436188,14.9158112438,14.947,15.307
38.5,-118.2,15.0409976924,14.8919943693,14.93,15.36
38.5,-118.1,15.3412564174,14.8350370533,14.887,15.308
38.5,-118,15.2208661333,14.738518952,14.816,15.098
38.5,-117.9,15.0572095125,14.6446355038,14.701,14.888
38.5,-117.8,14.9736819185,14.6684231936,14.74,14.766
38.6,-124.3,15.1489418149,14.2870847764,14.521,14.807
38.6,-124.2,15.0810230865,14.5232911292,14.529,14.595
38.6,-124.1,15.03686833,14.632750772,14.647,14.563
38.6,-124,15.0351895089,14.6638798819,14.73,14.515
38.6,-123.9,15.0102999566,14.6664618182,14.769,14.604
38.6,-123.8,14.9932113091,14.4465992935,14.805,14.754
38.6,-123.7,14.9696302108,14.4665414064,14.818,14.907
38.6,-123.6,14.9160431486,14.5037906831,14.741,14.964
38.6,-123.5,14.958831353,14.5898044401,14.43,14.984
38.6,-123.4,14.7062738755,14.8106222669,14.458,14.985
38.6,-123.3,14.9458180466,15.0759846847,14.394,15.076
38.6,-123.2,14.9642030409,14.8524982922,15.027,15.089
38.6,-123.1,15.2886739198,15.0297489186,15,15.172
38.6,-123,15.3697166775,15.0864310207,14.935,15.465
38.6,-122.9,15.4595432583,15.1084973713,14.864,15.512
38.6,-122.8,15.3119656604,15.1766121,14.632,15.517
38.6,-122.7,14.9788923406,14.9122220565,14.459,15.171
38.6,-122.6,15.2778612382,14.7655344466,14.832,15.213
38.6,-122.5,15.4441541369,14.7875525664,15.041,15.213
38.6,-122.4,15.5925098479,15.0229230119,15.167,15.213
38.6,-122.3,15.5051228341,14.9106884239,15.253,15.213
38.6,-122.2,15.0945759336,15.3158234578,15.217,14.858
38.6,-122.1,14.510679031,15.2243258363,15.059,14.414
38.6,-122,14.7096345474,15.1423894661,14.909,14.418
38.6,-121.9,14.7911079248,15.0501863497,14.809,14.422
38.6,-121.8,14.7984987194,14.9461770592,14.781,14.31
38.6,-121.7,14.9268772668,14.8458604878,14.789,14.234
38.6,-121.6,14.8877241731,14.7607616435,14.777,14.152
38.6,-121.5,14.8782574618,14.6958142747,14.755,14.115
38.6,-121.4,14.8648906262,14.6510258949,14.725,14.08
38.6,-121.3,14.8166588176,14.62076049,14.688,14.098
38.6,-121.2,14.7701374145,14.6012014116,14.643,14.12
38.6,-121.1,14.6779991005,14.5908529761,14.588,14.15
38.6,-121,14.4999069229,14.5878343904,14.577,14.186
38.6,-120.9,14.4057731014,14.618194581,14.578,14.235
38.6,-120.8,14.5906523885,14.6497436431,14.581,14.289
38.6,-120.7,14.762393441,14.6796731401,14.584,14.348
38.6,-120.6,14.8262044235,14.7075872069,14.589,14.414
38.6,-120.5,14.8549069567,14.7330527438,14.595,14.487
38.6,-120.4,14.8770602013,14.7564002626,14.601,14.56
38.6,-120.3,14.8806421264,14.7776442777,14.627,14.642
38.6,-120.2,14.866127773,14.7971913421,14.672,14.766
38.6,-120.1,14.8342235414,14.8147269201,14.71,14.925
38.6,-120,14.7983605586,14.8303961765,14.744,15.049
38.6,-119.9,14.7248900028,14.8442596634,14.772,15.096
38.6,-119.8,14.9070241932,14.8567409707,14.798,15.091
38.6,-119.7,15.2966432556,14.8679857391,14.82,15.081
38.6,-119.6,15.3014423796,14.8779757119,14.84,15.49
38.6,-119.5,15.3164945392,14.8867895523,14.857,15.572
38.6,-119.4,15.3505387432,14.894537585,14.872,15.571
38.6,-119.3,15.2209444763,14.9013057194,14.886,15.557
38.6,-119.2,15.1115985249,14.9070833661,14.898,15.221
38.6,-119.1,15.0539231505,14.9118125529,14.908,15.127
38.6,-119,15.0230053972,14.9155897645,14.917,15.101
38.6,-118.9,15.068779363,14.9184759418,14.925,15.047
38.6,-118.8,15.1261314073,14.9205876478,14.931,15.046
38.6,-118.7,15.0242393061,14.9220711888,14.937,15.088
38.6,-118.6,15.0489465038,14.9229018381,14.941,15.113
38.6,-118.5,14.9336998275,14.9203738086,14.943,15.105
38.6,-118.4,14.9169484994,14.912530259,14.939,15.103
38.6,-118.3,14.8041053419,14.8851858835,14.92,15.21
38.6,-118.2,14.5200247594,14.8192477247,14.869,15.228
38.6,-118.1,14.4406414994,14.6864753897,14.77,15.167
38.6,-118,14.8574289956,14.6487307109,14.704,14.988
38.7,-124.4,14.9637736653,14.1883659261,14.674,14.452
38.7,-124.3,14.9446898996,14.5199067107,14.569,14.077
38.7,-124.2,15.0013875235,14.7013348022,14.672,14.223
38.7,-124.1,15.0393347887,14.7714919403,14.731,14.376
38.7,-124,15.0385009431,14.7851945419,14.756,14.531
38.7,-123.9,15.0310042814,14.5905743572,14.782,14.694
38.7,-123.8,15.0310042814,14.7571150131,14.795,14.856
38.7,-123.7,15.03686833,15.2507370679,14.75,14.947
38.7,-123.6,15.126553478,15.3794868137,14.492,14.954
38.7,-123.5,15.3152984529,15.2886962606,14.261,14.969
38.7,-123.4,15.0419845015,15.4001924886,14.548,15.092
38.7,-123.3,14.9416008662,15.1079219002,15.159,15.12
38.7,-123.2,15.0986783296,14.9790746717,15.071,15.131
38.7,-123.1,15.1375439946,15.1947362887,15.093,15.319
38.7,-123,15.4847268043,15.3070679507,15.106,15.461
38.7,-122.9,15.9090262092,15.2982852855,15.044,15.488
38.7,-122.8,15.5288010443,15.2152673434,14.705,15.513
38.7,-122.7,15.4170230504,15.1800111191,14.767,15.299
38.7,-122.6,15.5766292484,15.1104213465,14.961,15.294
38.7,-122.5,15.6489646743,15.0061664255,15.051,15.082
38.7,-122.4,15.3037790466,14.9046830937,15.094,15.09
38.7,-122.3,15.5722906062,15.2890758789,15.222,15.101
38.7,-122.2,15.3323778565,15.2970379094,15.12,14.68
38.7,-122.1,14.9443790213,15.2114142451,14.987,14.573
38.7,-122,14.7796253471,15.1248627284,14.861,14.53
38.7,-121.9,14.6987701829,15.0191578477,14.782,14.53
38.7,-121.8,14.7976344927,14.9109977163,14.738,14.335
38.7,-121.7,14.9568404902,14.8157769203,14.755,14.122
38.7,-121.6,14.9353510529,14.740646862,14.752,13.939
38.7,-121.5,14.9247340231,14.6850337543,14.735,13.902
38.7,-121.4,14.9138456289,14.6464919486,14.709,13.878
38.7,-121.3,14.8853781843,14.6205212293,14.675,13.892
38.7,-121.2,14.8648906262,14.6040315493,14.634,13.98
38.7,-121.1,14.776228868,14.5957166199,14.594,14.052
38.7,-121,14.5883277412,14.6196671388,14.595,14.117
38.7,-120.9,14.6250653886,14.6467369169,14.595,14.182
38.7,-120.8,14.7197537726,14.6740707957,14.597,14.247
38.7,-120.7,14.8235003121,14.7004008166,14.599,14.315
38.7,-120.6,14.8536434653,14.7253398159,14.603,14.388
38.7,-120.5,14.8946925834,14.7485136258,14.608,14.471
38.7,-120.4,14.9149457787,14.7701079213,14.614,14.562
38.7,-120.3,14.9300724302,14.7899471697,14.652,14.661
38.7,-120.2,14.9300724302,14.8081366705,14.692,14.81
38.7,-120.1,14.9071801772,14.8244447637,14.726,15.165
38.7,-120,14.8235003121,14.8391133635,14.757,15.24
38.7,-119.9,15.0346685558,14.8522481454,14.784,15.165
38.7,-119.8,15.1623253892,14.8641905817,14.807,15.055
38.7,-119.7,14.8136877145,14.8748701318,14.828,15.313
38.7,-119.6,15.2590680118,14.8842571169,14.847,15.382
38.7,-119.5,15.3360993401,14.8924452374,14.863,15.381
38.7,-119.4,15.4003652733,14.8995578773,14.877,15.329
38.7,-119.3,15.2109869738,14.905747323,14.89,15.207
38.7,-119.2,15.1871821776,14.9109763929,14.901,15.22
38.7,-119.1,14.9951040656,14.9152467762,14.911,14.939
38.7,-119,15.0135113335,14.9186540559,14.919,15.132
38.7,-118.9,15.0695571046,14.9212337411,14.926,15.136
38.7,-118.8,15.0641958359,14.923155907,14.932,15.133
38.7,-118.7,15.0320140342,14.9244085211,14.937,14.133
38.7,-118.6,14.9976309884,14.9208847617,14.938,15.076
38.7,-118.5,14.8856325693,14.903301654,14.926,15.067
38.7,-118.4,14.6507930397,14.8668542107,14.9,14.981
38.7,-118.3,14.721612789,14.7881754443,14.841,14.979
38.7,-118.2,14.6281333875,14.6440543496,14.735,14.922
38.7,-118.1,14.5097265863,14.6550423413,14.727,14.819
38.8,-124.5,14.9446898996,14.0659156682,14.776,13.829
38.8,-124.4,14.9279449353,14.4645491582,14.63,14.25
38.8,-124.3,14.925806967,14.7347038423,14.741,14.278
38.8,-124.2,14.968660366,14.8496773339,14.788,14.351
38.8,-124.1,15.0343476584,14.911945551,14.798,14.474
38.8,-124,15.0393347887,14.9274884176,14.796,14.612
38.8,-123.9,15.0491404632,14.8513378601,14.793,14.763
38.8,-123.8,15.0719188104,15.2842953482,14.75,14.865
38.8,-123.7,15.0780215805,15.6356646652,14.568,14.956
38.8,-123.6,15.1514924284,15.7267679477,13.771,14.956
38.8,-123.5,15.3015725248,15.0137217781,14.846,15.044
38.8,-123.4,15.0701856864,15.3854096349,15.228,15.057
38.8,-123.3,15.1050330504,15.1529606743,15.099,15.068
38.8,-123.2,15.2224823571,15.0941565618,15.155,15.064
38.8,-123.1,15.561626038,15.3208522198,15.267,15.403
38.8,-123,15.6695586046,15.4492777906,15.298,15.427
38.8,-122.9,15.9467420255,15.2041471252,14.97,15.399
38.8,-122.8,15.7212003614,15.2433853454,14.965,15.465
38.8,-122.7,15.6147601597,15.2670308533,14.981,15.468
38.8,-122.6,15.7261646249,15.2391492649,15.053,15.3
38.8,-122.5,15.764258349,15.1882251727,15.005,15.172
38.8,-122.4,15.7487073187,14.9274268279,14.905,15.196
38.8,-122.3,15.674438577,15.2142078297,14.995,15.196
38.8,-122.2,15.5548040153,15.1992888281,14.979,14.813
38.8,-122.1,14.8325919317,15.1728946978,14.904,14.681
38.8,-122,14.7374947938,15.0580842248,14.768,14.55
38.8,-121.9,14.8256662441,14.9518715571,14.719,14.549
38.8,-121.8,14.9895254566,14.8510564466,14.693,14.425
38.8,-121.7,14.9763637368,14.7704911765,14.696,14.271
38.8,-121.6,14.9705978947,14.7100242316,14.709,14.092
38.8,-121.5,14.9715634272,14.6662183638,14.705,13.884
38.8,-121.4,14.9618053814,14.6354133693,14.687,13.816
38.8,-121.3,14.9627906384,14.6150658413,14.662,13.815
38.8,-121.2,14.9598233725,14.6078194632,14.63,13.836
38.8,-121.1,14.9204103251,14.63064141,14.607,13.948
38.8,-121,14.7908268144,14.659002937,14.609,14.03
38.8,-120.9,14.694789406,14.6807070887,14.609,14.102
38.8,-120.8,14.9204103251,14.7031537581,14.61,14.167
38.8,-120.7,14.9236532442,14.7253806849,14.613,14.231
38.8,-120.6,14.9311322821,14.7468520698,14.616,14.283
38.8,-120.5,14.9436626612,14.7673785241,14.621,14.34
38.8,-120.4,14.9627906384,14.7867443258,14.646,14.387
38.8,-120.3,14.9885946264,14.8047730262,14.683,14.415
38.8,-120.2,15.0076624465,14.8212579859,14.716,14.412
38.8,-120.1,15.0466902214,14.8361911481,14.747,14.603
38.8,-120,15.3656190023,14.8497448591,14.774,15
38.8,-119.9,15.1079219002,14.8620538198,14.798,15.061
38.8,-119.8,14.8594685479,14.873181047,14.819,15.064
38.8,-119.7,14.8574289956,14.88298534,14.838,15.15
38.8,-119.6,15.169145201,14.8914984307,14.855,15.156
38.8,-119.5,15.3487914676,14.8989170623,14.87,15.155
38.8,-119.4,15.3353776541,14.9053370663,14.883,15.07
38.8,-119.3,15.2518571373,14.9109230797,14.895,15.189
38.8,-119.2,15.1656300624,14.9155633904,14.905,15.222
38.8,-119.1,15.133890034,14.9193553244,14.914,14.912
38.8,-119,15.2022157758,14.9223776756,14.922,14.423
38.8,-118.9,15.1477999492,14.924666876,14.928,14.939
38.8,-118.8,15.0690758098,14.9263321552,14.934,14.941
38.8,-118.7,15.0856829432,14.92258015,14.934,15.09
38.8,-118.6,15.0749626431,14.9009403467,14.918,15.415
38.8,-118.5,14.8317866172,14.8433698365,14.874,15.413
38.8,-118.4,14.6896284675,14.7420256133,14.798,15.329
38.8,-118.3,14.7607842448,14.6265661829,14.672,15.312
38.8,-118.2,15.0878168979,14.6599257031,14.726,15.192
38.9,-124.5,15.2969940767,14.4093581899,14.644,14.317
38.9,-124.4,15.3493552466,14.7325304606,14.778,14.336
38.9,-124.3,15.3282164575,14.8888756048,14.852,14.373
38.9,-124.2,15.3349561161,14.9797349811,14.869,14.452
38.9,-124.1,15.3166202516,15.0514612443,14.862,14.571
38.9,-124,15.3069180204,15.2024610706,14.849,14.706
38.9,-123.9,15.2821460991,15.3470176013,14.79,14.779
38.9,-123.8,15.244178125,15.6526330681,14.632,14.901
38.9,-123.7,15.1920095927,15.7644974363,14.252,14.937
38.9,-123.6,15.244845909,15.846955325,14.659,14.952
38.9,-123.5,15.4449343442,15.1111280363,14.808,15.017
38.9,-123.4,15.3905818786,15.365132167,15.045,15.027
38.9,-123.3,15.4096119308,15.2113074667,15.041,14.968
38.9,-123.2,15.5121238267,15.231775324,15.259,14.905
38.9,-123.1,15.6837852517,15.1532354187,15.426,14.905
38.9,-123,15.6675089873,15.1153774943,15.063,15.124
38.9,-122.9,15.848016597,15.1193548813,15.033,15.3
38.9,-122.8,15.7006604586,14.7932803828,15.064,15.323
38.9,-122.7,15.5441548946,14.9794709778,15.046,15.44
38.9,-122.6,15.6312509319,14.7963869773,14.963,15.453
38.9,-122.5,15.7774413228,14.7615971077,14.906,15.351
38.9,-122.4,15.648360011,15.271586064,14.837,15.158
38.9,-122.3,15.3681938783,15.239274447,14.914,14.731
38.9,-122.2,15.0504570948,15.1951798424,14.923,14.756
38.9,-122.1,14.8111123163,15.1054420548,14.851,14.736
38.9,-122,14.8549069567,14.9931098359,14.726,14.721
38.9,-121.9,14.9763637368,14.8827749108,14.653,14.593
38.9,-121.8,14.9811070315,14.79458563,14.646,14.479
38.9,-121.7,14.9858035672,14.7270285847,14.636,14.347
38.9,-121.6,14.9977794309,14.6783544634,14.662,14.202
38.9,-121.5,15.0067654525,14.6443794978,14.671,14.055
38.9,-121.4,15.0225108504,14.6292158565,14.666,13.957
38.9,-121.3,15.0426148846,14.6370492076,14.652,13.898
38.9,-121.2,15.0120775995,14.6518883116,14.634,13.866
38.9,-121.1,14.870673061,14.6724580805,14.617,13.877
38.9,-121,14.8592343961,14.6973165417,14.621,13.948
38.9,-120.9,15.0241982322,14.7149413655,14.621,14.008
38.9,-120.8,15.0293025936,14.7333898854,14.623,14.058
38.9,-120.7,14.9932113091,14.7520791932,14.626,14.092
38.9,-120.6,14.9876662649,14.7704322362,14.629,14.088
38.9,-120.5,14.9950425707,14.7883946546,14.656,14.066
38.9,-120.4,15.0120775995,14.8054668745,14.686,14.02
38.9,-120.3,15.0276349658,14.8215331793,14.716,14.183
38.9,-120.2,15.0734617293,14.8361468165,14.744,14.589
38.9,-120.1,15.0855046394,14.8495361109,14.77,14.589
38.9,-120,15.1798963326,14.8617613555,14.793,14.622
38.9,-119.9,15.0899404185,14.8729832676,14.814,14.716
38.9,-119.8,14.8379165601,14.88307062,14.833,15.058
38.9,-119.7,15.0361496297,14.8918662597,14.85,15.069
38.9,-119.6,15.2462769454,14.8994757743,14.865,15.069
38.9,-119.5,15.1828424586,14.9061140666,14.878,15.091
38.9,-119.4,15.2324878664,14.911881717,14.89,15.215
38.9,-119.3,15.1784301399,14.916859101,14.901,15.213
38.9,-119.2,15.2901682199,14.9209056042,14.91,15.187
38.9,-119.1,15.3180215739,14.9241810417,14.918,15.008
38.9,-119,15.2580862843,14.926759046,14.925,14.92
38.9,-118.9,15.2287595554,14.9257657489,14.928,14.927
38.9,-118.8,15.0292619958,14.9191199501,14.926,15.278
38.9,-118.7,15.1350690138,14.8933899845,14.908,15.421
