"Fault Model FM3.2",,,,,,,,,,,,,,,,,,,,
FID,Minisection,Name,ELon1,NLat1,ELon2,NLat2,CREEPS?,"ABM slip rate","ABM rake","NeoKinema slip rate","Neokinema rake","NeoKinema dip","Zeng slip rate","Zeng rake","Geologic rate (mm/yr)","Geologic lower bound (mm/yr)","Geologic upper bound (mm/yr)","Geo rake","Geo dip","Geo dip dir"
681,681.01,"Lions Head 2011 CFM",-120.10267,34.64919,-120.17155,34.66889,F,2.1014E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.02,"Lions Head 2011 CFM",-120.17155,34.66889,-120.22042,34.69663,F,5.4687E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.03,"Lions Head 2011 CFM",-120.22042,34.69663,-120.30271,34.70561,F,6.5427E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.04,"Lions Head 2011 CFM",-120.30271,34.70561,-120.43299,34.72727,F,6.0063E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.05,"Lions Head 2011 CFM",-120.43299,34.72727,-120.57189,34.84819,F,9.4908E-09,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.06,"Lions Head 2011 CFM",-120.57189,34.84819,-120.6313,34.87339,F,1.4732E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
681,681.07,"Lions Head 2011 CFM",-120.6313,34.87339,-120.72587,34.88867,F,7.7653E-10,90,0.05,91,20,0.022361,63.4349,0.02,0,0.2,90,75,25.25
683,683.01,"Los Alamos 2011 CFM",-120.33777,34.75688,-120.20994,34.72672,F,0.38583,90,1.033,88.1,30,0.40162,108.8861,0.39,0.2,1,90,30,209.95
683,683.02,"Los Alamos 2011 CFM",-120.20994,34.72672,-120.13519,34.67907,F,0.38767,90,1.033,88.1,30,0.40162,108.8861,0.39,0.2,1,90,30,209.95
683,683.03,"Los Alamos 2011 CFM",-120.13519,34.67907,-120.08999,34.63919,F,0.38792,90,1.033,88.1,30,0.40162,108.8861,0.39,0.2,1,90,30,209.95
686,686.01,"Mohawk Valley 2011 CFM",-120.36871,39.49015,-120.39812,39.55919,F,2.7512,180,0.592,180,90,0.44272,-161.5651,0.39,0.2,1,180,90,58.52
686,686.02,"Mohawk Valley 2011 CFM",-120.39812,39.55919,-120.45316,39.63868,F,2.7512,180,0.592,180,90,0.44272,-161.5651,0.39,0.2,1,180,90,58.52
686,686.03,"Mohawk Valley 2011 CFM",-120.45316,39.63868,-120.51774,39.68093,F,2.7622,180,0.592,180,90,0.44272,-161.5651,0.39,0.2,1,180,90,58.52
686,686.04,"Mohawk Valley 2011 CFM",-120.51774,39.68093,-120.61715,39.74266,F,2.758,180,0.592,180,90,0.44272,-161.5651,0.39,0.2,1,180,90,58.52
686,686.05,"Mohawk Valley 2011 CFM",-120.61715,39.74266,-120.75544,39.97353,F,2.4833,180,0.592,180,90,0.44272,-161.5651,0.39,0.2,1,180,90,58.52
687,687.01,"North Tahoe 2011 CFM",-120.04447,39.11018,-120.05,39.148,F,1,-90,0.602,-89.9,50,0.55973,-108.7587,0.5,0.2,1,-90,50,106.96
687,687.02,"North Tahoe 2011 CFM",-120.05,39.148,-119.99431,39.21692,F,1,-90,0.602,-89.9,50,0.55973,-108.7587,0.5,0.2,1,-90,50,106.96
687,687.03,"North Tahoe 2011 CFM",-119.99431,39.21692,-119.96006,39.32425,F,1.0836,-90,0.602,-89.9,50,0.55973,-108.7587,0.5,0.2,1,-90,50,106.96
688,688.01,"Pittville 2011 CFM",-121.40362,41.19941,-121.33572,41.11377,F,0.36072,-90,0.366,-88.6,60,0.37947,-108.4349,0.39,0.2,1,-90,60,254.42
688,688.02,"Pittville 2011 CFM",-121.33572,41.11377,-121.28748,41.03581,F,0.36469,-90,0.366,-88.6,60,0.37947,-108.4349,0.39,0.2,1,-90,60,254.42
688,688.03,"Pittville 2011 CFM",-121.28748,41.03581,-121.2702,40.96952,F,0.37725,-90,0.366,-88.6,60,0.37947,-108.4349,0.39,0.2,1,-90,60,254.42
688,688.04,"Pittville 2011 CFM",-121.2702,40.96952,-121.28947,40.88977,F,0.38012,-90,0.366,-88.6,60,0.37947,-108.4349,0.39,0.2,1,-90,60,254.42
689,689.01,"Rocky Ledge 2011 CFM",-121.64225,40.98377,-121.61543,40.91058,F,0.099477,-90,0.936,-82.6,60,0.1044,-106.6992,0.1,0,0.2,-90,60,265.1
689,689.02,"Rocky Ledge 2011 CFM",-121.61543,40.91058,-121.62665,40.84598,F,0.11397,-90,0.936,-82.6,60,0.1044,-106.6992,0.1,0,0.2,-90,60,265.1
690,690.01,"Russ 2011 CFM",-123.77894,40.27215,-123.86554,40.34205,F,0.14441,162.87,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.02,"Russ 2011 CFM",-123.86554,40.34205,-123.89358,40.3847,F,0.091466,165.23,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.03,"Russ 2011 CFM",-123.89358,40.3847,-124.10764,40.47629,F,0.2,135,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.04,"Russ 2011 CFM",-124.10764,40.47629,-124.24747,40.51635,F,0.19451,133.36,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.05,"Russ 2011 CFM",-124.24747,40.51635,-124.35293,40.50959,F,0.13957,90,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.06,"Russ 2011 CFM",-124.35293,40.50959,-124.45248,40.58565,F,0.14238,173.35,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.07,"Russ 2011 CFM",-124.45248,40.58565,-124.48666,40.64498,F,0.12553,180,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
690,690.08,"Russ 2011 CFM",-124.48666,40.64498,-124.56246,40.68344,F,0.1627,136.55,4.433,128.9,71,0.098995,135,0.27,0.2,0.3,135,71,34.86
693,693.01,"San Luis Range - Pecho 2011 CF",-120.68866,35.03899,-120.73651,35.10442,F,7.9373E-12,90,0.189,81.2,20,0.022361,63.4349,0.02,0,0.2,90,90,42.62
693,693.02,"San Luis Range - Pecho 2011 CF",-120.73651,35.10442,-120.80622,35.14009,F,1.2691E-11,90,0.189,81.2,20,0.022361,63.4349,0.02,0,0.2,90,90,42.62
693,693.03,"San Luis Range - Pecho 2011 CF",-120.80622,35.14009,-120.89162,35.19147,F,1.6515E-11,90,0.189,81.2,20,0.022361,63.4349,0.02,0,0.2,90,90,42.62
694,694.01,"Skinner Flat 2011 CFM",-120.96811,40.08853,-121.04058,40.11515,F,0.044323,180,0.35,-135.4,55,0.098995,-135,0.01,0,0.2,-135,90,36.53
694,694.02,"Skinner Flat 2011 CFM",-121.04058,40.11515,-121.08078,40.15228,F,0.018163,180,0.35,-135.4,55,0.098995,-135,0.01,0,0.2,-135,90,36.53
695,695.01,"Swain Ravine - Spenceville",-120.92989,38.71749,-121.21057,38.99235,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
695,695.02,"Swain Ravine - Spenceville",-121.21057,38.99235,-121.26584,39.06952,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
695,695.03,"Swain Ravine - Spenceville",-121.26584,39.06952,-121.31983,39.18731,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
695,695.04,"Swain Ravine - Spenceville",-121.31983,39.18731,-121.35048,39.23913,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
695,695.05,"Swain Ravine - Spenceville",-121.35048,39.23913,-121.43123,39.3944,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
695,695.06,"Swain Ravine - Spenceville",-121.43123,39.3944,-121.46338,39.53171,F,6.1232E-18,0,0.334,-90.9,60,0.1,-90,0.01,0,0.2,-90,60,63.22
696,696.01,"Walker Spring 2011 CFM",-121.02111,40.22883,-121.0352,40.2887,F,1.2724,180,0.567,-118.1,55,0.01,-90,0.01,0,0.2,-90,90,79.26
696,696.02,"Walker Spring 2011 CFM",-121.0352,40.2887,-121.06765,40.33295,F,2.5314,180,0.567,-118.1,55,0.01,-90,0.01,0,0.2,-90,90,79.26
696,696.03,"Walker Spring 2011 CFM",-121.06765,40.33295,-121.06688,40.42177,F,6.1232E-18,0,0.567,-118.1,55,0.01,-90,0.01,0,0.2,-90,90,79.26
696,696.04,"Walker Spring 2011 CFM",-121.06688,40.42177,-121.08739,40.49447,F,6.1232E-18,0,0.567,-118.1,55,0.01,-90,0.01,0,0.2,-90,90,79.26
697,697.01,"Wight Way 2011 CFM",-122.84493,38.95284,-122.96637,38.91723,F,6.2211E-09,-90,0.016,-68.2,69,0.1,-90,0.01,0,0.2,-90,69,353.51
697,697.02,"Wight Way 2011 CFM",-122.96637,38.91723,-123.038,38.9356,F,1.4383E-09,-90,0.016,-68.2,69,0.1,-90,0.01,0,0.2,-90,69,353.51
698,698.01,"Fish Slough 2011 CFM",-118.39229,37.58187,-118.39709,37.47404,F,0.20062,-90,0.87,-91.4,60,0.20248,-110.2249,0.2,0.1,0.5,-90,60,271.31
698,698.02,"Fish Slough 2011 CFM",-118.39709,37.47404,-118.40469,37.42886,F,0.20641,-90,0.87,-91.4,60,0.20248,-110.2249,0.2,0.1,0.5,-90,60,271.31
698,698.03,"Fish Slough 2011 CFM",-118.40469,37.42886,-118.37722,37.36264,F,0.20295,-90,0.87,-91.4,60,0.20248,-110.2249,0.2,0.1,0.5,-90,60,271.31
698,698.04,"Fish Slough 2011 CFM",-118.37722,37.36264,-118.39971,37.3248,F,0.20761,-90,0.87,-91.4,60,0.20248,-110.2249,0.2,0.1,0.5,-90,60,271.31
699,699.01,"Garberville - Briceland 2011 C",-123.63528,39.98846,-123.76128,40.06264,F,11.961,170.94,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
699,699.02,"Garberville - Briceland 2011 C",-123.76128,40.06264,-123.85564,40.08679,F,10.828,161.24,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
699,699.03,"Garberville - Briceland 2011 C",-123.85564,40.08679,-123.95011,40.15637,F,11.69,179.11,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
699,699.04,"Garberville - Briceland 2011 C",-123.95011,40.15637,-124.04452,40.25189,F,11.566,-172.83,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
699,699.05,"Garberville - Briceland 2011 C",-124.04452,40.25189,-124.06922,40.29361,F,10.979,-162.61,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
699,699.06,"Garberville - Briceland 2011 C",-124.06922,40.29361,-124.12122,40.36002,F,11.427,-165.33,2.623,180,90,2.2484,161.3233,2.6,0.2,5,180,90,45.18
700,700.01,"Gillem - Big Crack 2011 CFM",-121.59885,41.66038,-121.56401,41.72962,F,0.3956,-90,0.319,-80.2,60,0.34785,-108.4349,0.4,0.2,1,-90,60,94.08
700,700.02,"Gillem - Big Crack 2011 CFM",-121.56401,41.72962,-121.56709,41.77859,F,0.39702,-90,0.319,-80.2,60,0.34785,-108.4349,0.4,0.2,1,-90,60,94.08
700,700.03,"Gillem - Big Crack 2011 CFM",-121.56709,41.77859,-121.55749,41.86925,F,0.39007,-90,0.319,-80.2,60,0.34785,-108.4349,0.4,0.2,1,-90,60,94.08
700,700.04,"Gillem - Big Crack 2011 CFM",-121.55749,41.86925,-121.56868,41.97464,F,0.39212,-90,0.319,-80.2,60,0.34785,-108.4349,0.4,0.2,1,-90,60,94.08
701,701.01,"Goose Lake 2011 CFM",-120.34904,42.28169,-120.36617,42.23824,F,0.0082122,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.02,"Goose Lake 2011 CFM",-120.36617,42.23824,-120.34634,42.15486,F,0.013274,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.03,"Goose Lake 2011 CFM",-120.34634,42.15486,-120.30598,42.07263,F,0.014766,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.04,"Goose Lake 2011 CFM",-120.30598,42.07263,-120.2905,41.9851,F,0.011046,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.05,"Goose Lake 2011 CFM",-120.2905,41.9851,-120.31567,41.9247,F,0.0052228,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.06,"Goose Lake 2011 CFM",-120.31567,41.9247,-120.22055,41.80407,F,0.01645,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
701,701.07,"Goose Lake 2011 CFM",-120.22055,41.80407,-120.17294,41.76143,F,0.012666,-90,0.091,-78.6,58,0.1,-90,0.01,0,0.2,-90,58,255.83
702,702.01,"Hartley Springs 2011 CFM",-119.00346,37.64553,-119.00763,37.69547,F,2.369,-120.82,0.62,-93.8,50,0.61351,-109.0256,0.5,0.2,1,-90,50,71.74
702,702.02,"Hartley Springs 2011 CFM",-119.00763,37.69547,-119.03345,37.7628,F,2.6497,-136.02,0.62,-93.8,50,0.61351,-109.0256,0.5,0.2,1,-90,50,71.74
702,702.03,"Hartley Springs 2011 CFM",-119.03345,37.7628,-119.08223,37.83408,F,2.9257,-146.77,0.62,-93.8,50,0.61351,-109.0256,0.5,0.2,1,-90,50,71.74
703,703.01,"Hilton Creek 2011 CFM",-118.763,37.50661,-118.80758,37.60673,F,1.5333,-90,2.196,-116.1,50,1.4989,-108.6767,1.5,1,2,-90,50,56.8
703,703.02,"Hilton Creek 2011 CFM",-118.80758,37.60673,-118.8874,37.67064,F,3.2031,-162.76,2.196,-116.1,50,1.4989,-108.6767,1.5,1,2,-90,50,56.8
703,703.03,"Hilton Creek 2011 CFM",-118.8874,37.67064,-118.94945,37.73181,F,1.4116,-90,2.196,-116.1,50,1.4989,-108.6767,1.5,1,2,-90,50,56.8
704,704.01,"Honey Lake 2011 CFM",-120.0082,39.97361,-120.06525,40.00619,F,2.4784,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
704,704.02,"Honey Lake 2011 CFM",-120.06525,40.00619,-120.13707,40.06618,F,2.4414,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
704,704.03,"Honey Lake 2011 CFM",-120.13707,40.06618,-120.25874,40.15767,F,2.4588,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
704,704.04,"Honey Lake 2011 CFM",-120.25874,40.15767,-120.44834,40.23236,F,2.4206,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
704,704.05,"Honey Lake 2011 CFM",-120.44834,40.23236,-120.49169,40.28504,F,2.3745,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
704,704.06,"Honey Lake 2011 CFM",-120.49169,40.28504,-120.66108,40.32371,F,2.475,180,1.189,180,90,1.82,180,2.5,1,5,180,90,35.26
705,705.01,"Likely 2011 CFM",-120.2451,40.891,-120.36126,40.983,F,1.2201,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.02,"Likely 2011 CFM",-120.36126,40.983,-120.42656,41.0619,F,1.1213,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.03,"Likely 2011 CFM",-120.42656,41.0619,-120.49539,41.11566,F,1.2234,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.04,"Likely 2011 CFM",-120.49539,41.11566,-120.54455,41.16851,F,1.1499,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.05,"Likely 2011 CFM",-120.54455,41.16851,-120.59658,41.21307,F,1.204,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.06,"Likely 2011 CFM",-120.59658,41.21307,-120.63558,41.25979,F,1.1182,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.07,"Likely 2011 CFM",-120.63558,41.25979,-120.72691,41.33144,F,1.221,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.08,"Likely 2011 CFM",-120.72691,41.33144,-120.82899,41.39655,F,1.2543,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.09,"Likely 2011 CFM",-120.82899,41.39655,-120.91378,41.46082,F,1.2251,180,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
705,705.1,"Likely 2011 CFM",-120.91378,41.46082,-120.96333,41.50169,F,1.2269,-169.6,0.661,180,90,0.37,161.0754,0.3,0.05,1,180,90,48.73
707,707.01,"Mono Lake 2011 CFM",-119.10841,37.94299,-119.18003,38.03399,F,3.0627,-147.22,0.683,-97.2,50,0.71784,-108.6874,0.9,0.3,1.5,-90,50,70.11
707,707.02,"Mono Lake 2011 CFM",-119.18003,38.03399,-119.18152,38.10195,F,2.5404,-116.48,0.683,-97.2,50,0.71784,-108.6874,0.9,0.3,1.5,-90,50,70.11
708,708.01,"Surprise Valley 2011 CFM",-120.03766,41.16615,-120.13631,41.3162,F,0.72104,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.02,"Surprise Valley 2011 CFM",-120.13631,41.3162,-120.15108,41.41223,F,0.70028,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.03,"Surprise Valley 2011 CFM",-120.15108,41.41223,-120.1984,41.50288,F,0.70431,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.04,"Surprise Valley 2011 CFM",-120.1984,41.50288,-120.18162,41.58297,F,0.69278,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.05,"Surprise Valley 2011 CFM",-120.18162,41.58297,-120.22702,41.67057,F,0.70166,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.06,"Surprise Valley 2011 CFM",-120.22702,41.67057,-120.20292,41.71606,F,0.693,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.07,"Surprise Valley 2011 CFM",-120.20292,41.71606,-120.17803,41.76672,F,0.69186,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
708,708.08,"Surprise Valley 2011 CFM",-120.17803,41.76672,-120.16256,41.90839,F,0.68104,-90,0.785,-88.3,50,0.82541,-109.0935,0.7,0.2,1,-90,50,82.86
709,709.01,"Oceanic - West Huasna",-120.31671,34.91778,-120.34863,34.99916,F,0.40943,128.02,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.02,"Oceanic - West Huasna",-120.34863,34.99916,-120.41297,35.08794,F,0.24719,124.9,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.03,"Oceanic - West Huasna",-120.41297,35.08794,-120.45711,35.12092,F,0.27258,121.25,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.04,"Oceanic - West Huasna",-120.45711,35.12092,-120.52673,35.2101,F,0.27295,121.21,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.05,"Oceanic - West Huasna",-120.52673,35.2101,-120.64951,35.34155,F,0.255,123.68,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.06,"Oceanic - West Huasna",-120.64951,35.34155,-120.80696,35.45027,F,0.2,135,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.07,"Oceanic - West Huasna",-120.80696,35.45027,-120.86799,35.50391,F,0.2,135,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.08,"Oceanic - West Huasna",-120.86799,35.50391,-120.93345,35.57117,F,0.2,135,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.09,"Oceanic - West Huasna",-120.93345,35.57117,-121.00139,35.59047,F,0.33778,125.62,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.1,"Oceanic - West Huasna",-121.00139,35.59047,-121.05588,35.62484,F,0.23928,133.88,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.11,"Oceanic - West Huasna",-121.05588,35.62484,-121.15266,35.65945,F,0.32044,116.19,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
709,709.12,"Oceanic - West Huasna",-121.15266,35.65945,-121.21967,35.68358,F,0.33493,121.09,1.45,143.1,58,0.34132,121.8274,0.39,0.2,1,135,58,42.37
710,710.01,"San Luis Bay 2011 CFM",-120.714,35.17122,-120.79901,35.17522,F,0.084274,180,0.179,84.2,20,0.1044,106.6992,0.1,0,0.2,90,90,8.79
710,710.02,"San Luis Bay 2011 CFM",-120.79901,35.17522,-120.88901,35.19322,F,0.073799,180,0.179,84.2,20,0.1044,106.6992,0.1,0,0.2,90,90,8.79
719,719.01,"South Klamath Lake East",-121.87027,42.477,-121.786,42.34266,F,0.41339,-90,0.389,-87.4,50,0.38897,-107.9691,0.39,0.2,1,-90,60,245.21
719,719.02,"South Klamath Lake East",-121.786,42.34266,-121.74036,42.28249,F,0.39343,-90,0.389,-87.4,50,0.38897,-107.9691,0.39,0.2,1,-90,60,245.21
719,719.03,"South Klamath Lake East",-121.74036,42.28249,-121.65241,42.08454,F,0.43018,-90,0.389,-87.4,50,0.38897,-107.9691,0.39,0.2,1,-90,60,245.21
719,719.04,"South Klamath Lake East",-121.65241,42.08454,-121.5957,42.03508,F,0.38939,-90,0.389,-87.4,50,0.38897,-107.9691,0.39,0.2,1,-90,60,245.21
720,720.01,"South Klamath Lake West",-121.71837,42.01857,-121.78586,42.09167,F,0.40966,-90,0.237,-86.9,60,0.42379,-109.29,0.39,0.2,1,-90,60,66.69
720,720.02,"South Klamath Lake West",-121.78586,42.09167,-121.82879,42.12408,F,0.40368,-90,0.237,-86.9,60,0.42379,-109.29,0.39,0.2,1,-90,60,66.69
720,720.03,"South Klamath Lake West",-121.82879,42.12408,-121.8223,42.25936,F,0.3989,-90,0.237,-86.9,60,0.42379,-109.29,0.39,0.2,1,-90,60,66.69
720,720.04,"South Klamath Lake West",-121.8223,42.25936,-121.89333,42.32458,F,0.3934,-90,0.237,-86.9,60,0.42379,-109.29,0.39,0.2,1,-90,60,66.69
720,720.05,"South Klamath Lake West",-121.89333,42.32458,-121.96332,42.43793,F,0.39164,-90,0.237,-86.9,60,0.42379,-109.29,0.39,0.2,1,-90,60,66.69
721,721.01,"Carson Range (Genoa)",-119.80899,38.66871,-119.819,38.7825,F,2.1352,-139.56,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.02,"Carson Range (Genoa)",-119.819,38.7825,-119.79866,38.81354,F,1.7392,-99.511,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.03,"Carson Range (Genoa)",-119.79866,38.81354,-119.802,38.857204,F,2.1134,-139.34,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.04,"Carson Range (Genoa)",-119.802,38.857204,-119.837,38.8856,F,2.6331,-171.83,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.05,"Carson Range (Genoa)",-119.837,38.8856,-119.845,38.89983,F,2.6331,-171.83,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.06,"Carson Range (Genoa)",-119.845,38.89983,-119.8405,38.911957,F,2.6331,-171.83,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.07,"Carson Range (Genoa)",-119.8405,38.911957,-119.84806,38.93138,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.08,"Carson Range (Genoa)",-119.84806,38.93138,-119.83782,38.954193,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.09,"Carson Range (Genoa)",-119.83782,38.954193,-119.84096,38.971565,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.1,"Carson Range (Genoa)",-119.84096,38.971565,-119.83163,38.98118,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.11,"Carson Range (Genoa)",-119.83163,38.98118,-119.8344,38.989742,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.12,"Carson Range (Genoa)",-119.8344,38.989742,-119.84551,38.995647,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.13,"Carson Range (Genoa)",-119.84551,38.995647,-119.84877,39.006847,F,2.0208,-134.41,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.14,"Carson Range (Genoa)",-119.84877,39.006847,-119.843666,39.02683,F,2.4877,-162.84,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.15,"Carson Range (Genoa)",-119.843666,39.02683,-119.83133,39.043694,F,2.4877,-162.84,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.16,"Carson Range (Genoa)",-119.83133,39.043694,-119.84441,39.061146,F,2.4877,-162.84,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.17,"Carson Range (Genoa)",-119.84441,39.061146,-119.846115,39.084766,F,2.0892,-139.9,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.18,"Carson Range (Genoa)",-119.846115,39.084766,-119.85509,39.097103,F,2.4761,-162.47,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
721,721.19,"Carson Range (Genoa)",-119.85509,39.097103,-119.8569,39.112503,F,2.1195,-142.01,1.639,-82.9,50,1.5432,-108.9046,2,1,3,-90,50,85.21
722,722.01,"Antelope Valley 2011",-119.47382,38.46982,-119.47398,38.50131,F,1.0253,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.02,"Antelope Valley 2011",-119.47398,38.50131,-119.50298,38.54691,F,1.0145,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.03,"Antelope Valley 2011",-119.50298,38.54691,-119.51598,38.57771,F,1.015,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.04,"Antelope Valley 2011",-119.51598,38.57771,-119.52734,38.58288,F,0.99421,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.05,"Antelope Valley 2011",-119.52734,38.58288,-119.52199,38.59551,F,1.009,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.06,"Antelope Valley 2011",-119.52199,38.59551,-119.52998,38.62432,F,1.0163,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.07,"Antelope Valley 2011",-119.52998,38.62432,-119.52897,38.64584,F,1.0153,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
722,722.08,"Antelope Valley 2011",-119.52897,38.64584,-119.54598,38.66941,F,1.0046,-90,1.898,-95.3,50,0.98351,-108.9876,1,0.5,1.5,-90,50,72.55
