121.69 21.6
122.66 21.45
122.24 18.73
121.18 19.3
121.69 21.6
Source 8.CH.402            
1.0700147445132318 0.5833 15.0 5.5 5.0
100.75 17.37
101.19 17.38
101.2 16.83
100.75 16.82
100.75 17.37
Source 8.CH.403            
1.0700147445132318 0.5833 15.0 5.5 5.0
100.74 15.2
101.24 15.21
101.29 14.67
100.77 14.64
100.74 15.2
Source 8.CH.1              
0.7318999871612379 0.6865 15.0 8.0 5.0
140.95 48.46
141.63 54.1
143.41 54.1
142.66 48.51
140.95 48.46
Source 8.CH.18             
1.3268130716626245 0.0194 15.0 6.8 5.0
122.83 45.59
122.45 45.86
125.06 49.56
125.7 49.32
122.83 45.59
Source 8.CH.111            
0.7266180976723305 0.035 15.0 8.5 5.5
103.84 36.97
103.94 37.23
105.77 36.62
106.21 36.04
105.94 35.91
105.54 36.42
103.84 36.97
Source 8.CH.24             
1.0819999693303157 0.0234 15.0 6.5 5.0
126.29 35.58
127.09 38.18
127.96 38.05
127.17 35.41
126.29 35.58
Source 8.CH.32             
0.651615440647639 0.0025 15.0 7.5 5.0
122.88 37.43
122.58 36.85
119.81 37.93
120.28 38.43
122.88 37.43
Source 8.CH.47             
0.689008195539509 0.0138 15.0 8.0 5.0
116.87 39.01
116.03 39.4
116.82 40.28
118.3 39.89
116.87 39.01
Source 8.CH.53             
0.689008195539509 0.0137 15.0 7.7 5.0
113.46 35.04
114.3 37.07
115.12 36.71
114.28 34.78
113.46 35.04
Source 8.CH.68             
0.7772134048140594 0.0075 15.0 6.5 5.5
110.04 35.36
110.57 35.79
111.58 35.79
111.35 35.33
109.76 34.83
110.04 35.36
Source 8.CH.137            
1.160217708404537 0.0094 15.0 6.5 5.5
103.16 36.27
101.22 36.6
100.93 37.11
102.95 36.74
103.16 36.27
Source 8.CH.70             
0.7551946745815645 0.0044 15.0 8.5 5.5
108.79 34.16
108.7 34.43
110.69 34.67
110.76 34.44
108.79 34.16
Source 8.CH.82             
1.3577999829464216 0.0030 15.0 6.5 5.5
106.71 28.21
110.29 31.7
110.87 31.55
110.96 31.44
107.14 27.89
106.71 28.21
Source 8.CH.114            
0.7266180976723305 0.0087 15.0 7.5 5.5
106.17 37.3
105.48 38.2
105.7 38.29
106.37 37.39
106.17 37.3
Source 8.CH.91             
0.6950883182861545 0.0041 15.0 6.5 5.5
116.92 27.16
117.66 26.58
115.08 23.94
114.34 24.41
116.92 27.16
Source 8.CH.94             
0.6950883182861545 0.0283 15.0 7.3 5.5
116.34 25.18
117.83 23.84
116.79 22.89
115.38 24.25
116.34 25.18
Source 8.CH.116            
0.7266180976723305 0.0298 15.0 7.8 5.5
101.48 38.17
102.49 37.78
102.68 37.17
101.68 37.49
101.48 38.17
Source 8.CH.132            
1.160217708404537 0.0065 15.0 7.0 5.5
105.66 34.02
106.63 34.04
106.55 33.72
105.27 33.51
105.0 33.66
105.66 34.02
Source 8.CH.151            
0.6577997940699413 0.1382 15.0 7.7 5.5
82.81 37.1
86.22 37.98
86.53 36.81
83.36 35.9
82.81 37.1
Source 8.CH.160            
1.249291506642894 0.0687 15.0 7.0 5.5
94.15 32.52
93.88 32.09
91.12 33.37
91.49 33.88
93.45 33.02
94.15 32.52
Source 8.CH.164            
1.249291506642894 0.0591 15.0 7.2 5.5
93.32 31.31
95.54 31.29
97.96 29.69
98.67 28.74
98.3 28.54
97.35 29.46
95.69 30.61
93.35 30.86
93.32 31.31
Source 8.CH.248            
0.7521980426564321 0.0294 15.0 7.0 5.5
91.16 26.95
88.09 26.89
88.26 27.72
91.38 27.72
91.16 26.95
Source 8.CH.182            
1.0258469957036709 0.0275 15.0 6.8 5.5
102.19 26.28
102.62 26.29
102.48 24.37
102.14 24.61
102.19 26.28
Source 8.CH.265            
0.9752082591137519 0.1014 15.0 7.0 5.5
85.52 31.93
85.06 29.86
84.03 30.06
84.55 32.03
85.52 31.93
Source 8.CH.386            
1.0258469957036709 0.0475 15.0 6.5 5.5
98.71 27.01
99.06 27.16
99.62 26.06
100.43 24.94
99.95 24.74
98.96 26.1
98.71 27.01
Source 8.CH.203            
1.120002039380296 0.0218 15.0 6.9 5.5
99.54 20.35
100.42 21.47
100.86 21.28
100.02 20.12
99.54 20.35
Source 8.CH.207            
1.120002039380296 0.0249 15.0 6.8 5.5
105.76 19.29
103.84 21.1
104.26 21.51
106.12 19.72
105.76 19.29
Source 8.CH.340            
0.8691101171847874 0.0416 15.0 6.8 5.5
69.29 41.66
71.52 39.82
70.8 39.6
70.0 39.77
68.35 41.13
69.29 41.66
Source 8.CH.220            
0.9003793198818216 0.1182 15.0 6.8 5.5
94.94 22.18
94.94 21.15
95.4 19.88
94.17 19.88
93.83 20.44
93.69 21.92
93.81 22.46
94.94 22.18
Source 8.CH.270            
1.1034988490679725 0.0734 15.0 7.5 5.5
78.71 32.88
76.07 35.98
76.79 36.2
78.88 33.92
79.54 33.02
78.71 32.88
Source 8.CH.224            
0.9003793198818216 0.2038 15.0 7.3 5.5
94.15 23.97
95.14 23.92
94.94 22.18
93.8 22.46
93.86 23.0
94.15 23.97
Source 8.CH.240            
0.7521980426564321 0.031 15.0 6.5 5.5
92.99 28.61
92.7 27.01
92.09 26.99
92.44 28.61
92.99 28.61
Source 8.CH.275            
1.1034988490679725 0.1768 15.0 7.2 5.5
72.64 38.91
73.98 39.09
75.13 38.21
73.1 37.91
72.64 38.91
Source 8.CH.245            
0.7521980426564321 0.0181 15.0 6.5 5.5
87.94 25.76
87.96 26.28
89.59 26.2
89.59 25.69
87.94 25.76
Source 8.CH.291            
0.748100039925193 0.042 15.0 7.0 5.5
64.63 28.81
65.03 30.09
65.6 30.03
65.23 28.77
64.63 28.81
Source 8.CH.312            
0.9313879458897139 0.058 15.0 7.0 5.5
75.35 39.88
73.05 41.72
73.51 42.0
75.91 40.05
75.35 39.88
Source 8.CH.293            
0.748100039925193 0.046 15.0 7.0 5.5
69.4 30.22
71.53 31.86
71.64 30.72
69.46 29.04
69.4 30.22
Source 8.CH.306            
1.0700147445132318 0.2125 15.0 6.5 5.0
76.16 18.28
80.33 18.12
80.35 17.14
76.14 17.28
76.16 18.28
Source 8.CH.315            
0.9313879458897139 0.0454 15.0 7.3 5.5
79.49 41.08
80.29 41.42
80.66 40.97
78.58 39.9
78.21 40.37
79.49 41.08
Source 8.CH.333            
0.8691101171847874 0.089 15.0 8.3 5.5
75.06 43.06
76.34 43.14
78.04 43.34
79.07 43.48
79.29 42.83
76.86 42.53
75.2 42.41
73.6 42.56
73.65 43.21
75.06 43.06
Source 8.CH.335            
0.8691101171847874 0.0219 15.0 6.5 5.5
76.59 41.87
76.61 41.44
74.38 41.3
73.92 41.69
76.59 41.87
Source 8.CH.359            
0.7314001142125672 0.0248 15.0 6.5 5.5
100.32 43.63
106.39 42.07
105.81 41.72
99.77 43.19
100.32 43.63
Source 8.CH.362            
0.7314001142125672 0.0132 15.0 6.5 5.5
106.13 48.82
110.32 48.26
110.12 47.31
105.76 47.92
106.13 48.82
Source 8.CH.376            
1.1232001839450316 0.3852 15.0 7.0 5.0
120.08 22.24
121.04 23.59
121.25 23.47
120.9 22.85
120.49 21.93
120.08 22.24
Source 8.CH.381            
1.1232001839450316 0.2815 15.0 7.0 5.0
118.08 22.7
118.56 22.19
117.65 21.24
116.93 21.66
118.08 22.7
Source 8.CH.2              
0.7318999871612379 0.5215 15.0 8.0 5.0
138.69 48.31
141.29 47.67
140.2 45.75
136.23 42.02
133.83 43.15
138.69 48.31
