"shapeid","x","y"
"19","-124.036735535","46.860492706"
"19","-124.033798218","46.8663978578"
"19","-124.027496337","46.8695220945"
"19","-124.019577026","46.8683242793"
"19","-124.027069092","46.8741340634"
"19","-124.049377442","46.8624992365"
"19","-124.057624818","46.861549377"
"19","-124.060867309","46.8634223932"
"19","-124.047329982","46.885364146"
"19","-124.04083252","46.8930435181"
"19","-124.034889222","46.8963737491"
"19","-124.028144836","46.8979454043"
"19","-124.00983429","46.9022064209"
"19","-123.997817993","46.9052047723"
"19","-123.991584778","46.914287567"
"19","-123.98134613","46.9208450313"
"19","-123.976470947","46.9220466613"
"19","-123.967651367","46.9211845397"
"19","-123.949722291","46.9224624638"
"19","-123.920578002","46.9305763244"
"19","-123.874259948","46.9380683902"
"19","-123.868133545","46.9400253303"
"19","-123.852806091","46.9489288326"
"19","-123.848793029","46.9493789667"
"19","-123.83164215","46.9512901303"
"19","-123.821327209","46.9546279902"
"19","-123.811950684","46.9629554749"
"19","-123.796775818","46.9704704285"
"19","-123.783981323","46.9728012086"
"19","-123.780792236","46.9713821414"
"19","-123.774375915","46.9583549498"
"19","-123.764411926","46.9551162717"
"19","-123.748680114","46.955318451"
"19","-123.743751526","46.9533004757"
"19","-123.739097595","46.9453163153"
"19","-123.732055663","46.9452552801"
"19","-123.729972839","46.9474411003"
"19","-123.720207215","46.9470710761"
"19","-123.714988709","46.9510345457"
"19","-123.70488739","46.9513740533"
"19","-123.688240051","46.9571189882"
"19","-123.69506073","46.9581108091"
"19","-123.709625244","46.956604004"
"19","-123.717285157","46.9527091976"
"19","-123.729911804","46.9524841305"
"19","-123.734298706","46.9499435422"
"19","-123.736289977","46.9525833123"
"19","-123.735481262","46.956981659"
"19","-123.738494873","46.9597930908"
"19","-123.76802063","46.9598426821"
"19","-123.772628783","46.9640464785"
"19","-123.773025512","46.9681549071"
"19","-123.782066345","46.9763488767"
"19","-123.797332763","46.9750251772"
"19","-123.822547912","46.961894989"
"19","-123.827568054","46.9618377687"
"19","-123.83239746","46.957435608"
"19","-123.839439392","46.9574890133"
"19","-123.842933655","46.9614143373"
"19","-123.84828949","46.9613380433"
"19","-123.850570679","46.9635009767"
"19","-123.862525941","46.9638214114"
"19","-123.866119385","46.9664077762"
"19","-123.892852783","46.9665679931"
"19","-123.904670716","46.9700126646"
"19","-123.947021484","46.9660873415"
"19","-123.938659668","46.9710235592"
"19","-123.933326721","46.971412659"
"19","-123.92337799","46.9721374514"
"19","-123.91746521","46.9704170231"
"19","-123.91255951","46.9741401669"
"19","-123.918830872","46.9760704043"
"19","-123.949325562","46.9758987426"
"19","-123.96270752","46.9783401493"
"19","-123.984565735","46.9761428834"
"19","-123.995117188","46.9773559573"
"19","-124.015846252","46.9848556521"
"19","-124.01851654","46.9874496467"
"19","-124.008338929","46.9972190855"
"19","-124.007804871","47.0036697382"
"19","-124.013923645","47.0150032041"
"19","-124.015563964","47.0168685914"
"19","-124.021759033","47.0239410398"
"19","-124.026802063","47.0266265872"
"19","-124.040756226","47.0308532714"
"19","-124.047149658","47.0309333803"
"19","-124.049850465","47.0337524419"
"19","-124.054374695","47.0323410036"
"19","-124.063095092","47.0375556946"
"19","-124.07484436","47.0375518806"
"19","-124.090721131","47.0409660345"
"19","-124.103240967","47.0400047302"
"19","-124.104019166","47.03994751"
"19","-124.130821228","47.0342254637"
"19","-124.138801574","47.0309982304"
"19","-124.148223878","47.0233268739"
"19","-124.149528503","47.0177421569"
"19","-124.146148682","47.0096931454"
"19","-124.136276245","46.9981231686"
"19","-124.137763977","46.9913940435"
"19","-124.13243866","46.9628143308"
"19","-124.128471374","46.9580078124"
"19","-124.123596192","46.9592170714"
"19","-124.122444153","46.9553871151"
"19","-124.127098083","46.9498329157"
"19","-124.136299133","46.9464416505"
"19","-124.156906128","46.9388504029"
"19","-124.157569885","46.9376907352"
"19","-124.151748658","46.9369277954"
"19","-124.139350891","46.942165375"
"19","-124.134483338","46.9424629211"
"19","-124.133171082","46.9386291508"
"19","-124.141807557","46.9364356998"
"19","-124.161094665","46.9273834227"
"19","-124.169380188","46.9266624452"
"19","-124.171249389","46.9281539915"
"19","-124.167312622","46.9497184751"
"19","-124.165161133","46.9826431274"
"19","-124.165367126","46.9850425726"
"19","-124.174362183","47.0882568366"
"19","-124.178260803","47.1103210447"
"19","-124.18057251","47.1234245302"
"19","-124.187553406","47.1436386107"
"19","-124.189674377","47.1574974063"
"19","-124.202659607","47.2032623287"
"19","-124.216278076","47.23292923"
"19","-124.220413208","47.2453956601"
"19","-124.227912903","47.267993927"
"19","-124.238136292","47.2843437196"
"19","-124.247650147","47.2952384945"
"19","-124.256217956","47.2988471986"
"19","-124.268173217","47.2999610899"
"19","-124.2709198","47.2952041619"
"19","-124.275787354","47.2962875365"
"19","-124.279335022","47.3001976008"
"19","-124.295356751","47.3425521843"
"19","-124.29776001","47.3453903197"
"19","-124.311645508","47.3499603272"
"19","-124.315406799","47.3511962889"
"19","-124.319473266","47.3564567563"
"19","-124.324867249","47.3717117313"
"19","-124.324020386","47.3857498166"
"19","-124.334136963","47.4034729001"
"19","-124.334274292","47.4096527102"
"19","-124.338348389","47.4174270633"
"19","-124.337974548","47.424785614"
"19","-124.341880799","47.438991546"
"19","-124.337570191","47.4472770693"
"19","-124.339019776","47.4531478886"
"19","-124.347557069","47.4588165286"
"19","-124.34603119","47.4600563052"
"19","-124.335197449","47.4600257876"
"19","-124.340591431","47.4649734501"
"19","-124.34677887","47.4911842343"
"19","-124.348999024","47.518096924"
"19","-124.355865478","47.5391502375"
"19","-124.345458984","47.5348167418"
"19","-124.340141297","47.5355987545"
"19","-124.350120544","47.5418701174"
"19","-124.355003356","47.5479888915"
"19","-124.365936279","47.584220886"
"19","-124.378593445","47.6155357365"
"19","-124.379837036","47.6273803708"
"19","-124.392417908","47.6541023252"
"19","-124.401664734","47.6737174986"
"19","-124.415565491","47.6937217708"
"19","-124.424110413","47.7369689944"
"19","-124.430854797","47.7466392515"
"19","-124.430152894","47.7489738466"
"19","-124.443542481","47.754234314"
"19","-124.44882965","47.7563056946"
"19","-124.45048523","47.7610168462"
"19","-124.453834533","47.7630996706"
"19","-124.459510803","47.7622947693"
"19","-124.467330933","47.7673187249"
"19","-124.477890015","47.7673530574"
"19","-124.472030639","47.7718391411"
"19","-124.478507996","47.7769393915"
"19","-124.484611512","47.8068122871"
"19","-124.490119935","47.8147201544"
"19","-124.499183654","47.8212661739"
"19","-124.511955261","47.8200187684"
"19","-124.519004822","47.8266868591"
"19","-124.537193299","47.8326606751"
"19","-124.538093567","47.8367652897"
"19","-124.539024354","47.8410263063"
"19","-124.544281005","47.844600678"
"19","-124.555938721","47.8475379942"
"19","-124.557250977","47.8596038824"
"19","-124.561660766","47.8643684385"
"19","-124.570289612","47.8626823427"
"19","-124.58883667","47.8784904476"
"19","-124.593200683","47.8779869082"
"19","-124.599304199","47.8727951049"
"19","-124.605697631","47.8721580504"
"19","-124.613136292","47.8815498351"
"19","-124.629432678","47.890842438"
"19","-124.629829407","47.8986091613"
"19","-124.640472411","47.9089393616"
"19","-124.640090942","47.9135475156"
"19","-124.641990661","47.9271774292"
"19","-124.648681641","47.938446045"
"19","-124.655807495","47.9430389403"
"19","-124.659133911","47.949703217"
"19","-124.666320801","47.9547500613"
"19","-124.662063598","47.9584617621"
"19","-124.664047241","47.9629135123"
"19","-124.67011261","47.9623031614"
"19","-124.673233033","47.9650878905"
"19","-124.668106079","47.967472076"
"19","-124.671073914","47.9716377258"
"19","-124.667930603","47.9784812923"
"19","-124.671325684","47.9845085145"
"19","-124.678398132","47.9970703131"
"19","-124.674957276","47.999351502"
"19","-124.674713135","47.9999961855"
"19","-124.68083191","48.0000000004"
"19","-124.677597046","48.0082855219"
"19","-124.681488037","48.0212287905"
"19","-124.679725648","48.0285568235"
"19","-124.68372345","48.04423523"
"19","-124.694625854","48.0625381468"
"19","-124.693450927","48.0673446652"
"19","-124.697380066","48.0722999567"
"19","-124.695426941","48.0835113523"
"19","-124.68749237","48.0989341741"
"19","-124.69241333","48.1027297978"
"19","-124.6927948","48.1127624511"
"19","-124.695594788","48.1185531615"
"19","-124.708007812","48.1273384092"
"19","-124.705116272","48.1319503782"
"19","-124.706321717","48.136722565"
"19","-124.715072632","48.1425056464"
"19","-124.719200134","48.1522445685"
"19","-124.723114014","48.1565170281"
"19","-124.733253479","48.1627349848"
"19","-124.729293824","48.1662254336"
"19","-124.729064942","48.1691932674"
"19","-124.721046448","48.1734390261"
"19","-124.712135315","48.1813507084"
"19","-124.704612731","48.1810188298"
"19","-124.705734253","48.1835136417"
"19","-124.697120666","48.1905021672"
"19","-124.687667847","48.2201004026"
"19","-124.696502686","48.2360763551"
"19","-124.698677063","48.2399978642"
"19","-124.706970215","48.2423667909"
"19","-124.701904297","48.2440490726"
"19","-124.697959899","48.2479972843"
"19","-124.692840576","48.2483100892"
"19","-124.67943573","48.2642784119"
"19","-124.677604676","48.270240784"
"19","-124.678352356","48.2809562682"
"19","-124.684524536","48.2964935306"
"19","-124.679237366","48.295093537"
"19","-124.674804688","48.29562378"
"19","-124.674324036","48.3008804316"
"19","-124.668380738","48.2975540156"
"19","-124.665054321","48.3001174926"
"19","-124.661643982","48.3095321651"
"19","-124.663002014","48.3224334713"
"19","-124.660102844","48.3229522704"
"19","-124.655075073","48.316944122"
"19","-124.652862548","48.321773529"
"19","-124.658088684","48.3333244322"
"19","-124.667945862","48.3404693606"
"19","-124.667678833","48.341186524"
"19","-124.66607666","48.3455200188"
"19","-124.688858032","48.3410339361"
"19","-124.695510864","48.3450317391"
"19","-124.693954467","48.3489379876"
"19","-124.696815491","48.3520851129"
"19","-124.709655762","48.3564338683"
"19","-124.706047058","48.3606033322"
"19","-124.709991455","48.3651008606"
"19","-124.722587585","48.3719635008"
"19","-124.727600098","48.3773574834"
"19","-124.727745056","48.3812332151"
"19","-124.722328186","48.3829231267"
"19","-124.716369629","48.388271332"
"19","-124.697509765","48.3881340028"
"19","-124.692451476","48.3902740484"
"19","-124.682144166","48.3897628792"
"19","-124.672264099","48.391292572"
"19","-124.659858704","48.3896713264"
"19","-124.659416198","48.391212464"
"19","-124.658348084","48.3949432367"
"19","-124.632720948","48.3880577088"
"19","-124.633621216","48.3846244812"
"19","-124.637664795","48.3827285773"
"19","-124.637283325","48.3815917973"
"19","-124.629974365","48.3787422181"
"19","-124.625610352","48.3717384338"
"19","-124.62034607","48.3684005739"
"19","-124.601516724","48.368927002"
"19","-124.593421936","48.372478485"
"19","-124.586593628","48.3730430605"
"19","-124.576599121","48.3716011046"
"19","-124.570243836","48.3662185668"
"19","-124.558906555","48.3654861446"
"19","-124.55039978","48.3574028015"
"19","-124.530647278","48.3508567802"
"19","-124.518920899","48.3499526972"
"19","-124.518280029","48.3499031067"
"19","-124.511283874","48.3454437248"
"19","-124.502357483","48.3448944099"
"19","-124.497383117","48.3397178655"
"19","-124.490478516","48.3379974372"
"19","-124.4847641","48.3310050968"
"19","-124.469604492","48.3282585142"
"19","-124.4298172","48.3050994868"
"19","-124.423294067","48.3042831416"
"19","-124.414085388","48.3053283687"
"19","-124.40976715","48.2987709045"
"19","-124.400390625","48.294338227"
"19","-124.394348145","48.2873497015"
"19","-124.38167572","48.2868385314"
"19","-124.374389649","48.2835159303"
"19","-124.366874695","48.2838478089"
"19","-124.360130309","48.2869071964"
"19","-124.352287292","48.2874717719"
"19","-124.348487854","48.2863807684"
"19","-124.331398011","48.2756576543"
"19","-124.31175232","48.2704429624"
"19","-124.299415589","48.2696914673"
"19","-124.294578553","48.2679290767"
"19","-124.300567627","48.2623710632"
"19","-124.292243958","48.258377075"
"19","-124.275390625","48.2549438475"
"19","-124.264419555","48.2539443967"
"19","-124.258979797","48.2549285887"
"19","-124.255742189","48.2581467137"
"19","-124.188614168","48.2451706225"
"19","-124.181762695","48.2435569771"
"19","-124.175506592","48.2397575384"
"19","-124.157279968","48.235408783"
"19","-124.12714386","48.2197914126"
"19","-124.106674195","48.2207069396"
"19","-124.101470947","48.2175712581"
"19","-124.100830079","48.2070999146"
"19","-124.109512329","48.2115478518"
"19","-124.11541748","48.208889007"
"19","-124.10559845","48.2056617737"
"19","-124.104766846","48.199966431"
"19","-124.093414307","48.1966743475"
"19","-124.08026123","48.1892929082"
"19","-124.051307678","48.1779708861"
"19","-124.021133423","48.1721343994"
"19","-124.003356934","48.1707496638"
"19","-123.997886658","48.1703262324"
"19","-123.984420776","48.1633911131"
"19","-123.973449707","48.1609916688"
"19","-123.947547913","48.1621627804"
"19","-123.939346313","48.1615600584"
"19","-123.931419372","48.1577606197"
"19","-123.891471863","48.1558647148"
"19","-123.881622314","48.1580047604"
"19","-123.870697022","48.1574249261"
"19","-123.859664918","48.1518173222"
"19","-123.84022522","48.1517639169"
"19","-123.825958252","48.1546287531"
"19","-123.817771912","48.1547012322"
"19","-123.810905457","48.1522445685"
"19","-123.780197143","48.1515960701"
"19","-123.762557984","48.1563072199"
"19","-123.741073608","48.1567077636"
"19","-123.734016418","48.1622390744"
"19","-123.72957611","48.1620483399"
"19","-123.72568512","48.1545448302"
"19","-123.720558167","48.1539039607"
"19","-123.710021973","48.1560401914"
"19","-123.704704284","48.1636085512"
"19","-123.69480896","48.1634559632"
"19","-123.67189026","48.1595191954"
"19","-123.66217041","48.156219482"
"19","-123.656105042","48.1541595453"
"19","-123.649291992","48.1544380186"
"19","-123.639671325","48.150169373"
"19","-123.640235901","48.1430931097"
"19","-123.616592407","48.1357307432"
"19","-123.6015625","48.1337776189"
"19","-123.586898803","48.1336479187"
"19","-123.579429626","48.1357498169"
"19","-123.57233429","48.1399040229"
"19","-123.568008423","48.1459083564"
"19","-123.566123962","48.1427726749"
"19","-123.5623703","48.1412048346"
"19","-123.564239502","48.136497498"
"19","-123.552024841","48.1292877195"
"19","-123.555213929","48.134990692"
"19","-123.556732178","48.1454772951"
"19","-123.549942017","48.1475715644"
"19","-123.543457031","48.14692688"
"19","-123.523849488","48.1349563603"
"19","-123.51322937","48.1311416629"
"19","-123.484573364","48.1294822689"
"19","-123.455596924","48.1375694278"
"19","-123.447891235","48.1397209173"
"19","-123.418930054","48.1410102843"
"19","-123.404258728","48.1401710514"
"19","-123.402526855","48.1381263734"
"19","-123.403869629","48.1360664367"
"19","-123.448165893","48.1347007748"
"19","-123.457695007","48.1332778936"
"19","-123.461410522","48.1302986141"
"19","-123.457939148","48.1255226133"
"19","-123.451766968","48.1228179931"
"19","-123.437774658","48.1208381653"
"19","-123.412467957","48.1134376522"
"19","-123.407730103","48.1161994936"
"19","-123.402938843","48.1150817865"
"19","-123.37664795","48.1101875302"
"19","-123.352500915","48.1139450075"
"19","-123.343315124","48.1153564448"
"19","-123.331008912","48.1119880674"
"19","-123.318061828","48.1115837097"
"19","-123.310585022","48.1128158565"
"19","-123.302406311","48.1141586297"
"19","-123.286109925","48.1199226374"
"19","-123.276168824","48.1138000484"
"19","-123.265945435","48.1136093139"
"19","-123.259155273","48.1161460874"
"19","-123.23904419","48.1159858705"
"19","-123.217292786","48.122901916"
"19","-123.189483643","48.1423759462"
"19","-123.163047791","48.1663970944"
"19","-123.154212952","48.1709861756"
"19","-123.139228821","48.1758155826"
"19","-123.121505737","48.1790466309"
"19","-123.1092453","48.1834106451"
"19","-123.102424621","48.1838836669"
"19","-123.101387024","48.1809196471"
"19","-123.103424072","48.1786346434"
"19","-123.114677429","48.1776962278"
"19","-123.120796204","48.1747207642"
"19","-123.12915039","48.1745109559"
"19","-123.131034851","48.1744651795"
"19","-123.134757996","48.1703529359"
"19","-123.13822937","48.1555862424"
"19","-123.141044617","48.1549644467"
"19","-123.143844605","48.1577987671"
"19","-123.141929627","48.1705627442"
"19","-123.161994934","48.1613845826"
"19","-123.180526733","48.1434593208"
"19","-123.168045044","48.1483650209"
"19","-123.158836365","48.1481590276"
"19","-123.155097961","48.1495399483"
"19","-123.15322876","48.1578254698"
"19","-123.149002075","48.1563987727"
"19","-123.146575928","48.1507034309"
"19","-123.138046265","48.1493568427"
"19","-123.130523682","48.1458435063"
"19","-123.125839233","48.1436538702"
"19","-123.12449646","48.1461906437"
"19","-123.126174927","48.1498794559"
"19","-123.11656189","48.1498641971"
"19","-123.087127685","48.128482819"
"19","-123.064926147","48.1175727845"
"19","-123.050567626","48.107109069"
"19","-123.039924622","48.0875053404"
"19","-123.0418396","48.0576324458"
"19","-123.042160035","48.0526008612"
"19","-123.018943787","48.0323295596"
"19","-123.020629883","48.027313232"
"19","-123.009376526","48.0195770264"
"19","-123.002914428","48.0188980103"
"19","-122.999183655","48.02255249"
"19","-123.00402069","48.0442161563"
"19","-123.009490967","48.0524215706"
"19","-123.005439758","48.060634613"
"19","-123.00920105","48.0672454835"
"19","-123.021492004","48.0770378109"
"19","-123.033409118","48.0767936702"
"19","-123.035713196","48.0789833071"
"19","-123.028663635","48.0820465086"
"19","-123.014030456","48.0834350583"
"19","-122.999404907","48.0889320375"
"19","-122.969779968","48.0919189459"
"19","-122.953445434","48.0962715153"
"19","-122.94254303","48.0969657901"
"19","-122.934707642","48.0937728884"
"19","-122.916313171","48.0930976873"
"19","-122.915626525","48.0905876165"
"19","-122.92173767","48.0821456913"
"19","-122.925796509","48.0636672969"
"19","-122.92476654","48.0607032771"
"19","-122.916954041","48.0556564338"
"19","-122.914886474","48.0543212895"
"19","-122.897186279","48.047710419"
"19","-122.873023987","48.0445213322"
"19","-122.871658325","48.0379066468"
"19","-122.865531921","48.0349388121"
"19","-122.861106872","48.0267295837"
"19","-122.856338501","48.011672973"
"19","-122.860076904","48.0039215095"
"19","-122.865280151","48.0000000004"
"19","-122.871383667","47.9968681339"
"19","-122.882049561","47.9945220949"
"19","-122.886436462","47.9908790591"
"19","-122.884910584","47.9893493654"
"19","-122.872520447","47.9915542602"
"19","-122.863792419","47.9896850589"
"19","-122.855384826","47.9907760625"
"19","-122.846679688","47.9955406194"
"19","-122.838912964","48.0000000004"
"19","-122.8359375","48.0048217776"
"19","-122.8359375","48.012126922"
"19","-122.828796386","48.0187377925"
"19","-122.826065063","48.036754608"
"19","-122.828788757","48.0435981754"
"19","-122.842399597","48.0470237731"
"19","-122.849906922","48.0522308352"
"19","-122.852607727","48.0540962225"
"19","-122.857719421","48.0634498597"
"19","-122.877128601","48.072803497"
"19","-122.886657715","48.0739402769"
"19","-122.888366699","48.0755424497"
"19","-122.880538941","48.0819282532"
"19","-122.877815247","48.0878601077"
"19","-122.878166199","48.0926513673"
"19","-122.883277893","48.1013183596"
"19","-122.881576538","48.1045112604"
"19","-122.848533631","48.1250381467"
"19","-122.838653565","48.1346168519"
"19","-122.830474853","48.1309623722"
"19","-122.820922852","48.1346092229"
"19","-122.81993103","48.1347961425"
"19","-122.791946411","48.1400642398"
"19","-122.759895324","48.142086029"
"19","-122.756828309","48.1407165531"
"19","-122.761955261","48.1320571898"
"19","-122.761283874","48.1265792843"
"19","-122.750732422","48.1181297301"
"19","-122.74937439","48.1149330134"
"19","-122.752113343","48.1103706358"
"19","-122.770515442","48.1044616691"
"19","-122.780059814","48.1051559448"
"19","-122.783126831","48.1008224491"
"19","-122.791648865","48.0976371772"
"19","-122.794372559","48.0951309205"
"19","-122.794036865","48.0901107789"
"19","-122.79914856","48.087833405"
"19","-122.800849915","48.0853309632"
"19","-122.799888611","48.0839576723"
"19","-122.797790528","48.0809898376"
"19","-122.788604736","48.0745964052"
"19","-122.785552979","48.0668411249"
"19","-122.777389527","48.0588493346"
"19","-122.765823364","48.0538177492"
"19","-122.764465332","48.0510826114"
"19","-122.767196655","48.0478897096"
"19","-122.774345398","48.0453872687"
"19","-122.772987366","48.0437889099"
"19","-122.765502929","48.0424156191"
"19","-122.761772155","48.0364799497"
"19","-122.756668091","48.0355606078"
"19","-122.751228333","48.0319061282"
"19","-122.74886322","48.023460388"
"19","-122.74546051","48.0241432189"
"19","-122.738990784","48.0289268496"
"19","-122.73627472","48.0282402037"
"19","-122.730171204","48.0200195306"
"19","-122.730186462","48.0129508971"
"19","-122.719429016","48.0000000004"
"19","-122.717903137","47.9938850404"
"19","-122.713401794","47.9868240358"
"19","-122.710968017","47.9830017094"
"19","-122.701416016","47.9763603213"
"19","-122.679252624","47.9698486325"
"19","-122.677932739","47.9669342041"
"19","-122.681037903","47.9640502923"
"19","-122.686958313","47.9619407652"
"19","-122.694213867","47.9563407902"
"19","-122.691970825","47.9543876651"
"19","-122.687149048","47.9539299011"
"19","-122.679214478","47.9595603946"
"19","-122.675071716","47.9590682991"
"19","-122.674354553","47.9554405212"
"19","-122.680252075","47.9499053954"
"19","-122.682945252","47.9397163392"
"19","-122.679908397","47.9342206847"
"19","-122.686884348","47.9219455476"
"19","-122.689933534","47.9165800889"
"19","-122.695547856","47.9067009229"
"19","-122.729743338","47.8177485351"
"19","-122.733080346","47.8081208645"
"19","-122.742210388","47.8092918402"
"19","-122.745933533","47.805912018"
"19","-122.744912692","47.7739831104"
"19","-122.748315005","47.7641670256"
"19","-122.762012417","47.7246483283"
"19","-122.749996793","47.6659654235"
"19","-122.738773311","47.6111512483"
"19","-122.688282457","47.4351439801"
"19","-122.66053843","47.3658653817"
"19","-122.677566528","47.3613243108"
"19","-122.686569214","47.357006073"
"19","-122.690635682","47.3506355283"
"19","-122.699485779","47.3481559751"
"19","-122.715248107","47.3375663753"
"19","-122.721961975","47.3372459405"
"19","-122.727439881","47.3413352964"
"19","-122.732177734","47.3415641783"
"19","-122.729896545","47.332515717"
"19","-122.724304199","47.3272895813"
"19","-122.724479675","47.3224754339"
"19","-122.728401184","47.3147354124"
"19","-122.737869263","47.3085594181"
"19","-122.749969483","47.2887535093"
"19","-122.754501343","47.2805213931"
"19","-122.753196717","47.2743988042"
"19","-122.761100768","47.2694473267"
"19","-122.759208678","47.2674751279"
"19","-122.748077393","47.2705268864"
"19","-122.744880677","47.265644074"
"19","-122.755325318","47.2559852599"
"19","-122.752220154","47.255218506"
"19","-122.732872009","47.2634696959"
"19","-122.730651855","47.2615165707"
"19","-122.734138489","47.2496757504"
"19","-122.732444763","47.2463226318"
"19","-122.726303101","47.2454719541"
"19","-122.721626282","47.2491264337"
"19","-122.717658996","47.2497749331"
"19","-122.716827392","47.2450065612"
"19","-122.722137451","47.2344512948"
"19","-122.721336364","47.2299118049"
"19","-122.714439392","47.2217712407"
"19","-122.719993591","47.2169265748"
"19","-122.72908783","47.2137489319"
"19","-122.736366272","47.2060661315"
"19","-122.742271423","47.2046432494"
"19","-122.748359681","47.2114486693"
"19","-122.746459961","47.2158927915"
"19","-122.748321533","47.22083664"
"19","-122.751335144","47.220691681"
"19","-122.757759094","47.2080230716"
"19","-122.756515504","47.2057914732"
"19","-122.750236512","47.2035751345"
"19","-122.749008179","47.1949348449"
"19","-122.745635987","47.1948661798"
"19","-122.74345398","47.196895599"
"19","-122.742263794","47.1980056762"
"19","-122.73790741","47.1982116695"
"19","-122.737869263","47.1945533749"
"19","-122.743804932","47.1901473993"
"19","-122.747184753","47.1838035591"
"19","-122.747604371","47.1748542786"
"19","-122.753768921","47.1695213321"
"19","-122.770690917","47.1641273496"
"19","-122.776557923","47.1688804627"
"19","-122.774551391","47.1721839909"
"19","-122.779579163","47.1817855838"
"19","-122.791000366","47.1881027223"
"19","-122.80002594","47.2004890443"
"19","-122.809989929","47.2089309696"
"19","-122.811775208","47.2131996152"
"19","-122.807159424","47.2173156737"
"19","-122.808357239","47.2190895082"
"19","-122.820381165","47.224693299"
"19","-122.830207825","47.2381782526"
"19","-122.830421448","47.2434272761"
"19","-122.818717957","47.2730751037"
"19","-122.812927245","47.2788505553"
"19","-122.800933838","47.2833213811"
"19","-122.794296265","47.2875366204"
"19","-122.783248901","47.3043212892"
"19","-122.786308289","47.3078384397"
"19","-122.791656495","47.3041496275"
"19","-122.796539307","47.3057403564"
"19","-122.797851563","47.3086547849"
"19","-122.795433045","47.3265762336"
"19","-122.794433594","47.3339996335"
"19","-122.790359497","47.3369445795"
"19","-122.772491455","47.3336830137"
"19","-122.768653869","47.335697174"
"19","-122.771598815","47.3380737305"
"19","-122.78944397","47.3411140443"
"19","-122.793876648","47.3447875977"
"19","-122.787040711","47.3535881042"
"19","-122.790679932","47.3561630251"
"19","-122.795043946","47.3559494019"
"19","-122.799835206","47.3534278873"
"19","-122.806304932","47.3540306093"
"19","-122.806739806","47.358131409"
"19","-122.814498902","47.3646240232"
"19","-122.816680908","47.3693237309"
"19","-122.81703949","47.3759460453"
"19","-122.813201904","47.3843727108"
"19","-122.813819885","47.393497467"
"19","-122.820907593","47.4032135005"
"19","-122.824607849","47.4030494687"
"19","-122.830032349","47.4000396725"
"19","-122.82447052","47.3856582638"
"19","-122.824539185","47.3799324036"
"19","-122.83139801","47.3713569641"
"19","-122.831062317","47.3681716922"
"19","-122.825263977","47.3675346376"
"19","-122.822242737","47.3644790651"
"19","-122.82660675","47.348239899"
"19","-122.831207275","47.3406906129"
"19","-122.832046509","47.3326377874"
"19","-122.838943482","47.3213157653"
"19","-122.840576172","47.3143692022"
"19","-122.849624635","47.307518005"
"19","-122.863945007","47.3059043883"
"19","-122.868751526","47.3008842467"
"19","-122.870620728","47.2989387514"
"19","-122.882202149","47.2937927246"
"19","-122.897758485","47.2911987299"
"19","-122.920585633","47.2809181219"
"19","-122.92703247","47.2751045229"
"19","-122.929046631","47.2624130248"
"19","-122.927841187","47.2574348447"
"19","-122.931137085","47.2536087034"
"19","-122.933563233","47.2447853082"
"19","-122.938316346","47.2420310967"
"19","-122.936042786","47.227031708"
"19","-122.940315246","47.2135391236"
"19","-122.932441712","47.2059173585"
"19","-122.932411194","47.2024955748"
"19","-122.94405365","47.2044258113"
"19","-122.949188233","47.20211029"
"19","-122.957748413","47.2035179133"
"19","-122.971130371","47.2028503412"
"19","-122.978530884","47.1997337343"
"19","-122.98916626","47.1985168455"
"19","-123.005981445","47.2047691347"
"19","-123.016937255","47.2065162656"
"19","-123.044784546","47.2058029171"
"19","-123.053588866","47.2032966612"
"19","-123.063034057","47.2035064694"
"19","-123.067634582","47.2055625912"
"19","-123.071113586","47.2097396849"
"19","-123.069793701","47.2130126956"
"19","-123.050224304","47.2217864994"
"19","-123.046600342","47.2253265386"
"19","-123.047477721","47.2306251525"
"19","-123.04196167","47.2386894219"
"19","-123.044769287","47.2396926876"
"19","-123.059707641","47.2254295352"
"19","-123.076210022","47.2163505554"
"19","-123.083106995","47.20867157"
"19","-123.09211731","47.2079849242"
"19","-123.093727112","47.2042388917"
"19","-123.088356018","47.2013053895"
"19","-123.07610321","47.2030715942"
"19","-123.057418823","47.1982955934"
"19","-123.020561218","47.2026710505"
"19","-123.012130737","47.2018890378"
"19","-123.009346008","47.2016296383"
"19","-122.990318299","47.1936492919"
"19","-122.981025696","47.1948013306"
"19","-122.97441864","47.1990241998"
"19","-122.957061767","47.1971397397"
"19","-122.944427491","47.1984558103"
"19","-122.940139771","47.1961479188"
"19","-122.939231873","47.1939010616"
"19","-122.956985473","47.1712684631"
"19","-122.962944031","47.1673049925"
"19","-122.972419739","47.164772034"
"19","-122.988098145","47.1667404179"
"19","-122.993995667","47.165302277"
"19","-123.007385254","47.1554679872"
"19","-123.010566711","47.1546058656"
"19","-123.013587952","47.1537818905"
"19","-123.04675293","47.1528015135"
"19","-123.051620483","47.151180267"
"19","-123.077980042","47.1340446476"
"19","-123.080406189","47.1316299446"
"19","-123.076530457","47.1299934392"
"19","-123.050888061","47.14755249"
"19","-123.040512085","47.1510543817"
"19","-123.034225464","47.1488494868"
"19","-123.018615722","47.1505546572"
"19","-123.015625","47.1477241516"
"19","-123.021270752","47.1378250126"
"19","-123.022491455","47.1304321294"
"19","-123.021064758","47.126613617"
"19","-123.02394104","47.1221160886"
"19","-123.029113769","47.1202507022"
