segment Yugoslavia
44.917 13.806
44.923 13.802
44.934 13.801
44.947 13.789
44.954 13.784
44.956 13.783
44.962 13.782
44.971 13.769
44.979 13.762
44.988 13.759
44.991 13.741
44.99 13.739
45 13.73
45.003 13.727
45.015 13.71
45.018 13.709
45.022 13.712
45.026 13.71
45.026 13.705
45.029 13.699
45.024 13.696
45.025 13.692
45.03 13.69
45.034 13.69
45.038 13.691
45.044 13.687
45.045 13.681
45.049 13.68
45.054 13.682
45.055 13.686
45.057 13.687
45.057 13.672
45.063 13.665
45.068 13.652
45.069 13.643
45.067 13.631
45.068 13.629
45.072 13.627
45.076 13.629
45.078 13.633
45.083 13.634
45.086 13.631
45.091 13.638
45.095 13.641
45.099 13.639
45.098 13.635
45.099 13.632
45.106 13.63
45.106 13.629
45.105 13.62
45.109 13.614
45.109 13.611
45.121 13.603
45.122 13.607
45.119 13.613
45.123 13.616
45.121 13.62
45.125 13.623
45.129 13.62
45.132 13.628
45.13 13.648
45.131 13.677
45.137 13.703
45.137 13.719
45.136 13.722
45.132 13.734
45.133 13.736
45.136 13.734
45.139 13.728
45.141 13.712
45.137 13.682
45.14 13.622
45.134 13.612
45.136 13.608
45.144 13.598
45.148 13.597
45.15 13.599
45.15 13.597
45.15 13.592
45.151 13.59
45.153 13.594
45.151 13.599
45.152 13.6
45.157 13.6
45.16 13.604
45.166 13.603
45.169 13.601
45.177 13.591
45.179 13.593
45.18 13.602
45.184 13.599
45.187 13.59
45.193 13.587
45.201 13.58
45.203 13.586
45.208 13.587
45.207 13.595
45.209 13.594
45.212 13.588
45.217 13.588
45.22 13.594
45.23 13.592
45.232 13.594
45.236 13.598
45.243 13.595
45.246 13.597
45.252 13.591
45.255 13.596
45.259 13.595
45.255 13.587
45.259 13.575
45.263 13.58
45.265 13.58
45.265 13.575
45.267 13.575
45.271 13.582
45.281 13.586
45.277 13.596
45.28 13.601
45.282 13.598
45.286 13.597
45.286 13.586
45.298 13.57
45.301 13.573
45.301 13.576
45.301 13.577
45.298 13.583
45.298 13.586
45.303 13.588
45.304 13.596
45.309 13.598
45.31 13.605
45.312 13.609
45.315 13.602
45.314 13.569
45.312 13.565
45.313 13.559
45.316 13.557
45.32 13.557
45.322 13.552
45.325 13.552
45.326 13.543
45.328 13.54
45.334 13.545
45.338 13.542
45.342 13.544
45.348 13.541
45.353 13.544
45.354 13.551
45.358 13.553
45.36 13.544
45.366 13.542
45.368 13.543
45.369 13.547
45.372 13.545
45.372 13.537
45.374 13.535
45.379 13.54
45.386 13.531
45.388 13.533
45.388 13.54
45.392 13.541
45.395 13.534
45.401 13.533
45.412 13.517
45.415 13.516
45.423 13.525
45.436 13.519
45.439 13.525
45.442 13.523
45.442 13.515
45.445 13.512
45.45 13.517
45.452 13.516
45.455 13.514
45.457 13.515
45.462 13.51
45.465 13.511
45.477 13.508
45.483 13.495
45.486 13.493
45.489 13.495
45.491 13.499
45.505 13.507
45.506 13.51
45.481 13.582
45.481 13.587
45.486 13.59
45.493 13.591
45.497 13.59
45.502 13.592
45.507 13.596
45.513 13.595
45.514 13.586
45.517 13.582
45.516 13.577
45.517 13.573
45.519 13.57
45.526 13.571
45.53 13.568
45.532 13.569
45.532 13.573
45.526 13.588
45.526 13.593
45.529 13.604
45.534 13.606
45.538 13.611
45.539 13.616
45.533 13.637
45.534 13.642
45.533 13.649
45.535 13.658
45.542 13.662
45.541 13.667
45.549 13.704
45.545 13.719
45.546 13.724
45.55 13.73
45.552 13.736
45.55 13.74
45.544 13.744
45.543 13.748
45.546 13.752
45.546 13.76
45.549 13.761
45.555 13.759
45.555 13.753
45.558 13.748
45.561 13.747
45.567 13.751
45.576 13.744
45.576 13.734
45.577 13.733
45.583 13.725
45.59 13.704
45.592 13.703
45.596 13.704
45.591 13.719
45.593 13.722
45.594 13.721
segment Yugoslavia
45.23 14.6
45.235 14.589
45.233 14.584
45.221 14.595
45.204 14.606
45.196 14.615
45.184 14.62
45.168 14.631
45.167 14.628
45.171 14.621
45.171 14.608
45.157 14.602
45.156 14.61
45.163 14.617
45.161 14.626
45.163 14.631
45.163 14.641
45.161 14.652
45.156 14.654
45.155 14.659
45.151 14.661
45.15 14.665
45.155 14.672
45.155 14.675
45.137 14.683
45.121 14.664
45.108 14.67
45.101 14.667
45.095 14.671
45.083 14.681
45.069 14.704
45.069 14.715
45.075 14.724
45.068 14.732
45.073 14.739
45.073 14.745
45.069 14.746
45.063 14.742
45.059 14.748
45.056 14.749
45.047 14.747
45.038 14.749
45.026 14.761
45.019 14.768
45.014 14.775
45.01 14.786
45.006 14.801
45.003 14.803
45 14.8
44.998 14.798
44.996 14.799
44.999 14.805
44.983 14.819
44.976 14.822
44.974 14.82
44.977 14.814
44.986 14.807
44.985 14.804
44.983 14.803
44.975 14.811
44.971 14.811
44.967 14.807
44.966 14.801
44.968 14.779
44.971 14.77
44.969 14.765
44.973 14.76
44.963 14.751
44.958 14.754
44.948 14.765
44.941 14.759
44.94 14.75
44.938 14.747
44.94 14.721
44.942 14.716
44.942 14.709
44.949 14.701
44.949 14.696
44.953 14.69
44.954 14.689
44.954 14.687
44.96 14.685
44.964 14.679
44.967 14.669
44.966 14.656
44.969 14.65
44.969 14.644
44.974 14.639
44.975 14.634
44.979 14.629
44.981 14.619
44.984 14.616
44.999 14.627
45 14.627
45.019 14.627
45.018 14.623
45.021 14.604
45.023 14.597
45.028 14.588
45.028 14.582
45.017 14.566
45.016 14.552
45.02 14.532
45.019 14.525
45.025 14.514
45.024 14.506
45.029 14.5
45.03 14.492
45.041 14.48
45.041 14.476
45.046 14.471
45.046 14.465
45.056 14.454
45.059 14.45
45.068 14.444
45.074 14.433
45.081 14.431
45.083 14.429
45.09 14.434
45.099 14.444
45.103 14.466
45.107 14.47
45.122 14.467
45.126 14.47
45.13 14.477
45.13 14.483
45.127 14.495
45.121 14.506
45.121 14.51
45.121 14.512
45.122 14.52
45.144 14.529
45.15 14.525
45.153 14.527
45.154 14.534
45.164 14.537
45.171 14.546
45.175 14.544
45.181 14.539
45.197 14.536
45.205 14.537
45.209 14.543
45.213 14.542
45.223 14.53
45.226 14.53
45.228 14.53
45.228 14.534
45.218 14.542
45.214 14.547
45.229 14.551
45.237 14.542
45.24 14.544
45.239 14.549
45.246 14.559
45.24 14.568
45.24 14.577
45.244 14.58
45.237 14.593
45.23 14.6
segment Yugoslavia
45 14.357
45.002 14.356
45.011 14.351
45.014 14.352
45.035 14.358
45.055 14.35
45.065 14.337
45.066 14.321
45.07 14.313
45.081 14.302
45.094 14.296
45.1 14.295
45.103 14.282
45.109 14.278
45.111 14.278
45.119 14.277
45.125 14.274
45.136 14.287
45.167 14.305
45.173 14.314
45.176 14.32
45.176 14.33
45.165 14.359
45.151 14.371
45.149 14.369
45.145 14.366
45.136 14.362
45.125 14.363
45.119 14.358
45.109 14.359
45.088 14.365
45.066 14.375
45.058 14.381
45.029 14.394
45.022 14.397
45 14.417
44.984 14.432
44.98 14.44
44.985 14.447
44.984 14.452
44.987 14.464
44.986 14.468
44.974 14.479
44.964 14.482
44.96 14.482
44.959 14.478
44.951 14.471
44.951 14.465
44.951 14.463
44.949 14.464
44.943 14.459
44.931 14.459
44.928 14.455
44.925 14.455
44.917 14.459
44.902 14.45
44.887 14.446
44.879 14.445
44.864 14.448
44.839 14.46
44.832 14.459
44.83 14.459
44.797 14.465
44.791 14.464
44.796 14.448
44.793 14.447
44.788 14.448
44.774 14.461
44.757 14.471
44.744 14.474
44.74 14.473
44.74 14.467
44.733 14.462
44.732 14.462
44.726 14.46
44.715 14.464
44.692 14.481
44.682 14.493
44.677 14.492
44.674 14.495
44.675 14.502
44.673 14.504
44.663 14.51
44.66 14.507
44.652 14.509
44.646 14.505
44.644 14.506
44.646 14.512
44.645 14.514
44.639 14.516
44.637 14.519
44.639 14.522
44.638 14.527
44.637 14.529
44.639 14.532
44.643 14.527
44.645 14.526
44.646 14.528
44.645 14.532
44.639 14.535
44.635 14.543
44.631 14.539
44.628 14.528
44.623 14.525
44.621 14.521
44.622 14.513
44.62 14.512
44.617 14.514
44.614 14.512
44.614 14.509
44.621 14.499
44.623 14.494
44.62 14.493
44.611 14.502
44.61 14.498
44.607 14.494
44.609 14.487
44.62 14.472
44.625 14.466
44.626 14.464
44.624 14.46
44.626 14.456
44.633 14.451
44.636 14.453
44.637 14.448
44.64 14.443
44.648 14.442
44.652 14.437
44.665 14.427
44.673 14.41
44.679 14.409
44.682 14.404
44.691 14.398
44.695 14.392
44.699 14.389
44.707 14.388
44.713 14.394
44.714 14.394
44.717 14.395
44.722 14.391
44.733 14.389
44.744 14.394
44.75 14.387
44.751 14.383
44.749 14.38
44.752 14.377
44.764 14.37
44.774 14.368
44.791 14.362
44.799 14.365
44.805 14.365
44.818 14.357
44.82 14.35
44.819 14.349
44.814 14.344
44.815 14.335
44.817 14.332
44.822 14.336
44.824 14.333
44.827 14.337
44.829 14.336
44.83 14.33
44.847 14.328
44.848 14.326
44.857 14.329
44.864 14.328
44.869 14.324
44.877 14.315
44.883 14.32
44.892 14.311
44.902 14.31
44.907 14.308
44.911 14.304
44.91 14.301
44.908 14.298
44.913 14.294
44.919 14.3
44.925 14.301
44.939 14.298
44.943 14.299
44.946 14.307
44.951 14.312
44.942 14.32
44.93 14.335
44.918 14.344
44.914 14.354
44.908 14.357
44.907 14.361
44.911 14.366
44.906 14.379
44.904 14.385
44.913 14.398
44.919 14.401
44.944 14.388
44.945 14.383
44.949 14.382
44.958 14.388
44.961 14.395
44.96 14.399
44.955 14.406
44.951 14.408
44.948 14.414
44.95 14.417
44.953 14.418
44.956 14.416
44.962 14.408
44.962 14.392
44.965 14.391
44.975 14.389
44.979 14.382
44.991 14.378
44.999 14.358
45 14.357
segment Yugoslavia
44.956 14.543
44.957 14.537
44.957 14.535
44.962 14.527
44.964 14.518
44.97 14.511
44.971 14.504
44.978 14.493
44.982 14.49
44.987 14.491
44.983 14.5
44.982 14.508
44.984 14.514
44.991 14.52
44.987 14.526
44.985 14.531
44.98 14.533
44.976 14.54
44.967 14.55
44.96 14.553
44.96 14.547
44.956 14.543
segment Yugoslavia
44.512 15
44.518 14.984
44.519 14.977
44.523 14.971
44.523 14.967
44.53 14.96
44.541 14.941
44.545 14.93
44.547 14.917
44.541 14.914
44.538 14.915
44.537 14.925
44.534 14.933
44.527 14.943
44.52 14.947
44.517 14.951
44.514 14.963
44.51 14.97
44.495 14.984
44.481 14.998
44.479 15
44.46 15.027
44.446 15.042
44.445 15.047
44.453 15.05
44.461 15.049
44.473 15.043
44.477 15.043
44.475 15.053
44.464 15.064
44.462 15.069
44.453 15.089
44.445 15.098
44.439 15.114
44.428 15.122
44.416 15.137
44.411 15.139
44.404 15.148
44.401 15.162
44.399 15.165
44.392 15.167
44.389 15.172
44.38 15.177
44.375 15.182
44.376 15.184
44.377 15.198
44.36 15.224
44.359 15.228
44.337 15.253
44.327 15.253
44.325 15.25
44.331 15.234
44.335 15.229
44.336 15.221
44.349 15.2
44.348 15.196
44.326 15.218
44.323 15.224
44.318 15.229
44.315 15.228
44.317 15.223
44.318 15.21
44.311 15.209
44.312 15.193
44.316 15.187
44.316 15.171
44.327 15.147
44.327 15.144
44.33 15.139
44.33 15.136
44.331 15.13
44.324 15.131
44.304 15.155
44.295 15.175
44.291 15.175
44.289 15.172
44.291 15.153
44.298 15.149
44.304 15.135
44.316 15.119
44.316 15.111
44.319 15.104
44.322 15.102
44.334 15.09
44.338 15.09
44.334 15.095
44.335 15.098
44.341 15.1
44.347 15.099
44.35 15.092
44.354 15.088
44.364 15.088
44.369 15.091
44.37 15.109
44.373 15.112
44.375 15.112
44.389 15.093
44.398 15.071
44.397 15.066
44.394 15.066
44.388 15.065
44.392 15.042
44.395 15.034
44.397 15.032
44.403 15.035
44.416 15.023
44.423 15.021
44.439 15
44.458 14.977
44.459 14.969
44.465 14.959
44.465 14.955
44.464 14.943
44.467 14.935
44.488 14.904
44.493 14.9
44.496 14.904
44.498 14.915
44.5 14.917
44.507 14.916
44.521 14.906
44.525 14.897
44.53 14.894
44.532 14.883
44.546 14.874
44.552 14.871
44.553 14.872
44.553 14.879
44.554 14.88
44.558 14.877
44.563 14.868
44.568 14.863
44.572 14.863
44.579 14.853
44.584 14.839
44.594 14.833
44.607 14.814
44.614 14.811
44.616 14.805
44.624 14.797
44.628 14.795
44.63 14.79
44.635 14.783
44.639 14.779
44.655 14.772
44.656 14.766
44.686 14.739
44.699 14.733
44.704 14.733
44.703 14.738
44.695 14.746
44.691 14.756
44.672 14.774
44.661 14.785
44.659 14.79
44.651 14.794
44.639 14.805
44.627 14.819
44.617 14.836
44.613 14.842
44.606 14.843
44.603 14.852
44.595 14.863
44.585 14.871
44.577 14.881
44.577 14.882
44.575 14.886
44.578 14.887
44.595 14.881
44.606 14.874
44.609 14.876
44.611 14.886
44.61 14.9
44.613 14.906
44.611 14.909
44.605 14.907
44.601 14.913
44.603 14.92
44.598 14.924
44.597 14.932
44.589 14.936
44.586 14.945
44.581 14.949
44.582 14.954
44.575 14.958
44.566 14.963
44.56 14.963
44.556 14.965
44.543 14.985
44.536 14.986
44.531 14.992
44.53 15
44.53 15.005
44.522 15.026
44.523 15.032
44.521 15.034
44.52 15.038
44.515 15.039
44.512 15.045
44.507 15.05
44.501 15.05
44.5 15.053
44.496 15.059
44.492 15.06
44.491 15.061
44.488 15.064
44.484 15.065
44.478 15.075
44.476 15.075
44.475 15.07
44.483 15.054
44.483 15.051
44.485 15.049
44.49 15.051
44.491 15.048
44.491 15.041
44.496 15.025
44.497 15.021
44.495 15.019
44.499 15.008
44.503 15.005
44.505 15.009
44.509 15.009
44.512 15
segment Yugoslavia
44.402 14.959
44.406 14.951
44.406 14.944
44.411 14.93
44.425 14.913
44.429 14.908
44.432 14.901
44.438 14.893
44.444 14.891
44.452 14.883
44.455 14.886
44.453 14.897
44.45 14.906
44.443 14.913
44.437 14.916
44.428 14.927
44.424 14.933
44.418 14.95
44.414 14.952
44.408 14.963
44.403 14.966
44.402 14.959
segment Yugoslavia
44.279 15.12
44.281 15.115
44.292 15.111
44.294 15.096
44.297 15.09
44.297 15.079
44.296 15.075
44.294 15.072
44.289 15.075
44.286 15.074
44.287 15.068
44.285 15.045
44.288 15.039
44.296 15.033
44.3 15.025
44.309 15.021
44.311 15.021
44.324 15.018
44.328 15.029
44.324 15.036
44.323 15.049
44.318 15.055
44.318 15.068
44.309 15.086
44.307 15.092
44.309 15.097
44.306 15.101
44.301 15.116
44.294 15.119
44.292 15.128
44.289 15.132
44.285 15.125
44.28 15.122
44.279 15.12
segment Yugoslavia
44.137 15
44.138 14.998
44.153 14.982
44.158 14.972
44.17 14.966
44.182 14.951
44.191 14.94
44.196 14.941
44.2 14.939
44.202 14.942
44.201 14.946
44.197 14.949
44.191 14.961
44.174 14.983
44.167 14.987
44.161 14.993
44.161 15
44.161 15.004
44.157 15.009
44.149 15.016
44.148 15.02
44.139 15.031
44.132 15.035
44.126 15.028
44.125 15.024
44.137 15.009
44.136 15.003
44.137 15
segment Yugoslavia
44.045 15
44.057 14.991
44.061 14.982
44.079 14.957
44.086 14.942
44.098 14.928
44.106 14.923
44.112 14.911
44.114 14.906
44.122 14.896
44.129 14.884
44.132 14.874
44.125 14.871
44.125 14.868
44.133 14.856
44.15 14.815
44.155 14.814
44.161 14.822
44.155 14.824
44.153 14.833
44.146 14.838
44.144 14.842
44.137 14.856
44.14 14.859
44.144 14.855
44.147 14.848
44.151 14.853
44.142 14.866
44.141 14.875
44.143 14.878
44.147 14.876
44.163 14.859
44.172 14.855
44.176 14.856
44.172 14.86
44.171 14.864
44.168 14.865
44.164 14.873
44.164 14.878
44.153 14.887
44.151 14.897
44.144 14.91
44.14 14.908
44.137 14.909
44.133 14.917
44.129 14.918
44.123 14.925
44.121 14.93
44.123 14.935
44.119 14.946
44.114 14.944
44.112 14.947
44.106 14.95
44.101 14.954
44.091 14.981
44.082 14.996
44.084 15
44.087 15.004
44.088 15.006
44.082 15.01
44.076 15.002
44.073 15.003
44.072 15.007
44.071 15.016
44.065 15.02
44.062 15.024
44.051 15.025
44.041 15.029
44.033 15.039
44.016 15.05
44.008 15.058
43.994 15.084
43.997 15.087
43.995 15.092
43.984 15.115
43.979 15.12
43.974 15.117
43.971 15.118
43.969 15.122
43.962 15.127
43.959 15.138
43.953 15.143
43.949 15.148
43.942 15.157
43.94 15.165
43.935 15.168
43.922 15.188
43.92 15.192
43.914 15.216
43.909 15.222
43.904 15.225
43.898 15.224
43.899 15.217
43.896 15.215
43.891 15.218
43.89 15.224
43.885 15.226
43.882 15.224
43.882 15.218
43.884 15.21
43.889 15.214
43.89 15.213
43.892 15.213
43.895 15.197
43.903 15.187
43.903 15.183
43.905 15.177
43.905 15.162
43.908 15.157
43.91 15.155
43.914 15.16
43.916 15.156
43.922 15.15
43.929 15.145
43.931 15.14
43.931 15.136
43.927 15.133
43.924 15.132
43.918 15.136
43.915 15.144
43.904 15.155
43.896 15.16
43.895 15.162
43.898 15.166
43.898 15.17
43.886 15.181
43.883 15.187
43.881 15.199
43.874 15.202
43.868 15.198
43.886 15.171
43.897 15.151
43.914 15.131
43.919 15.124
43.939 15.094
43.944 15.091
43.952 15.081
43.958 15.078
43.965 15.067
43.976 15.056
44 15.041
44.008 15.034
44.013 15.025
44.019 15.023
44.022 15.021
44.041 15.007
44.044 15.001
44.045 15
segment Yugoslavia
44.143 15.05
44.147 15.039
44.153 15.03
44.166 15.018
44.167 15.027
44.155 15.042
44.154 15.049
44.149 15.05
44.143 15.054
44.143 15.05
segment Yugoslavia
44.012 15.241
44.016 15.238
44.017 15.235
44.019 15.235
44.02 15.239
44.025 15.24
44.027 15.234
44.03 15.232
44.03 15.225
44.038 15.224
44.042 15.222
44.043 15.216
44.048 15.213
44.049 15.21
44.047 15.208
44.04 15.213
44.037 15.212
44.041 15.206
44.049 15.2
44.044 15.197
44.037 15.202
44.035 15.199
44.04 15.189
44.057 15.169
44.069 15.149
44.069 15.148
44.074 15.146
44.075 15.14
44.086 15.13
44.089 15.124
44.096 15.121
44.1 15.115
44.106 15.116
44.108 15.112
44.111 15.095
44.115 15.093
44.116 15.088
44.121 15.086
44.126 15.072
44.129 15.072
44.135 15.063
44.136 15.067
44.138 15.068
44.154 15.058
44.157 15.058
44.158 15.058
44.159 15.065
44.153 15.076
44.144 15.084
44.143 15.092
44.139 15.094
44.136 15.103
44.13 15.106
44.127 15.111
44.126 15.122
44.114 15.135
44.113 15.143
44.105 15.148
44.108 15.154
44.107 15.158
44.104 15.162
44.098 15.165
44.097 15.168
44.101 15.17
44.099 15.178
44.098 15.179
44.096 15.182
44.093 15.18
44.09 15.182
44.088 15.18
44.083 15.189
44.068 15.201
44.059 15.218
44.05 15.23
44.048 15.239
44.038 15.25
44.034 15.246
44.031 15.252
44.027 15.253
44.022 15.258
44.022 15.247
44.018 15.248
44.012 15.241
segment Yugoslavia
44.001 15.164
44.004 15.154
44.008 15.148
44.013 15.135
44.029 15.113
44.044 15.098
44.047 15.092
44.053 15.085
44.054 15.078
44.059 15.073
44.065 15.076
44.082 15.067
44.085 15.069
44.086 15.071
44.073 15.088
44.074 15.094
44.071 15.096
44.065 15.105
44.053 15.108
44.051 15.112
44.045 15.118
44.04 15.126
44.034 15.13
44.032 15.133
44.033 15.138
44.027 15.153
44.025 15.155
44.022 15.15
44.018 15.149
44.01 15.156
44.003 15.166
44.001 15.164
segment Yugoslavia
44.011 15.084
44.013 15.072
44.025 15.059
44.026 15.053
44.028 15.05
44.03 15.057
44.034 15.053
44.036 15.056
44.04 15.055
44.043 15.056
44.043 15.062
44.04 15.063
44.037 15.061
44.032 15.064
44.028 15.072
44.011 15.084
