lat, long, log10(Mo_nk), log10(Mo_zeng), log10(Mo_abm)
39.9,-122.5,14.751,14.727,15.173
39.9,-122.4,14.695,14.695,15.149
39.9,-122.3,14.755,14.661,15.135
39.9,-122.2,14.74,14.631,15.136
39.9,-122.1,14.776,14.613,15.056
39.9,-122,14.715,14.614,14.921
39.9,-121.9,14.704,14.636,14.793
39.9,-121.8,14.611,14.671,14.694
39.9,-121.7,14.508,14.709,14.643
39.9,-121.6,14.188,14.747,14.631
39.9,-121.5,14.141,14.781,14.646
39.9,-121.4,14.085,14.812,14.689
39.9,-121.3,13.777,14.839,14.745
39.9,-121.2,13.922,14.862,14.82
39.9,-121.1,14.165,14.883,14.924
39.9,-121,14.353,14.901,14.955
39.9,-120.9,14.406,14.911,15.078
39.9,-120.8,14.459,14.92,15.079
39.9,-120.7,14.967,14.928,15.258
39.9,-120.6,14.39,14.935,15.32
39.9,-120.5,14.515,14.941,15.31
39.9,-120.4,14.62,14.946,15.294
39.9,-120.3,14.68,14.95,15.292
39.9,-120.2,14.761,14.954,15.277
39.9,-120.1,14.981,14.957,15.277
39.9,-120,15.222,14.959,15.259
39.9,-119.9,14.794,14.961,15.204
39.9,-119.8,14.83,14.962,15.199
39.9,-119.7,14.852,14.963,15.146
39.9,-119.6,14.585,14.963,15.145
39.9,-119.5,14.935,14.962,15.045
39.9,-119.4,14.756,14.961,14.895
39.9,-119.3,14.609,14.959,14.886
39.9,-119.2,14.784,14.953,14.891
39.9,-119.1,14.847,14.947,14.868
40,-125.2,15.047,15.239,15.349
40,-125.1,15.055,15.193,15.457
40,-125,15.043,15.191,15.514
40,-124.9,15.008,15.212,15.528
40,-124.8,14.985,15.219,15.472
40,-124.7,15.013,15.208,15.346
40,-124.6,15.055,15.188,15.169
40,-124.5,15.206,15.145,15.114
40,-124.4,15.222,15.082,15.196
40,-124.3,15.345,14.457,15.307
40,-124.2,15.413,15.376,15.31
40,-124.1,15.423,15.5,15.384
40,-124,15.409,15.671,15.724
40,-123.9,15.765,15.626,15.917
40,-123.8,15.914,15.517,15.917
40,-123.7,15.863,14.997,15.917
40,-123.6,15.715,14.992,15.91
40,-123.5,15.68,14.931,15.572
40,-123.4,15.849,14.579,15.471
40,-123.3,15.754,14.525,15.378
40,-123.2,15.202,14.788,15.373
40,-123.1,14.836,14.736,15.327
40,-123,14.865,14.743,15.271
40,-122.9,14.851,14.741,15.214
40,-122.8,14.821,14.726,15.18
40,-122.7,14.811,14.702,15.146
40,-122.6,14.77,14.676,15.129
40,-122.5,14.713,14.653,15.117
40,-122.4,14.597,14.632,15.071
40,-122.3,14.501,14.617,15.08
40,-122.2,14.543,14.611,15.078
40,-122.1,14.521,14.618,14.965
40,-122,14.524,14.641,14.876
40,-121.9,14.532,14.674,14.801
40,-121.8,14.466,14.71,14.718
40,-121.7,14.367,14.747,14.694
40,-121.6,14.083,14.781,14.705
40,-121.5,13.959,14.812,14.731
40,-121.4,13.709,14.839,14.779
40,-121.3,13.6,14.864,14.88
40,-121.2,13.975,14.885,14.977
40,-121.1,14.093,14.904,15.058
40,-121,14.223,14.92,15.063
40,-120.9,14.301,14.93,15.062
40,-120.8,15.104,14.938,15.296
40,-120.7,14.853,14.944,15.366
40,-120.6,14.677,14.95,15.365
40,-120.5,14.509,14.955,15.264
40,-120.4,14.534,14.958,15.25
40,-120.3,14.722,14.962,15.215
40,-120.2,14.723,14.964,15.228
40,-120.1,14.818,14.966,15.228
40,-120,15.188,14.967,14.965
40,-119.9,14.319,14.968,14.93
40,-119.8,14.651,14.968,14.93
40,-119.7,14.957,14.967,14.93
40,-119.6,14.876,14.966,14.878
40,-119.5,14.613,14.965,14.891
40,-119.4,14.46,14.962,14.885
40,-119.3,14.683,14.959,14.837
40,-119.2,14.809,14.953,14.803
40,-119.1,14.897,14.947,14.789
40.1,-125.3,14.998,14.758,15.434
40.1,-125.2,15.035,14.942,15.553
40.1,-125.1,15.05,15.166,15.683
40.1,-125,15.031,15.195,15.808
40.1,-124.9,15.01,15.272,15.83
40.1,-124.8,14.96,15.329,15.784
40.1,-124.7,15.012,15.34,15.654
40.1,-124.6,15.208,15.305,15.394
40.1,-124.5,15.273,15.228,15.301
40.1,-124.4,15.372,15.133,15.314
40.1,-124.3,15.349,15.212,15.311
40.1,-124.2,15.58,15.307,15.306
40.1,-124.1,15.699,15.553,14.871
40.1,-124,15.56,15.613,15.333
40.1,-123.9,15.898,15.606,15.368
40.1,-123.8,15.941,15.285,15.401
40.1,-123.7,15.712,15.211,15.43
40.1,-123.6,15.651,15.13,15.198
40.1,-123.5,15.583,15.034,15.453
40.1,-123.4,15.676,14.836,15.453
40.1,-123.3,15.305,14.795,15.452
40.1,-123.2,14.711,14.778,15.436
40.1,-123.1,14.737,14.673,15.42
40.1,-123,14.753,14.615,15.363
40.1,-122.9,14.751,14.579,15.304
40.1,-122.8,14.764,14.575,15.249
40.1,-122.7,14.732,14.575,15.207
40.1,-122.6,14.743,14.571,15.207
40.1,-122.5,14.541,14.569,15.086
40.1,-122.4,14.388,14.572,14.976
40.1,-122.3,14.262,14.584,14.971
40.1,-122.2,14.297,14.606,15.001
40.1,-122.1,14.285,14.636,14.961
40.1,-122,14.269,14.672,14.919
40.1,-121.9,14.242,14.709,14.876
40.1,-121.8,14.178,14.746,14.809
40.1,-121.7,14.02,14.78,14.785
40.1,-121.6,13.905,14.811,14.797
40.1,-121.5,13.734,14.839,14.816
40.1,-121.4,13.681,14.864,14.847
40.1,-121.3,14.063,14.886,14.906
40.1,-121.2,14.122,14.905,15.052
40.1,-121.1,13.961,14.922,15.118
40.1,-121,14.473,14.937,15.255
40.1,-120.9,14.939,14.946,15.261
40.1,-120.8,15.08,14.952,15.085
40.1,-120.7,14.938,14.958,14.922
40.1,-120.6,14.66,14.962,14.939
40.1,-120.5,14.671,14.966,15.121
40.1,-120.4,14.748,14.968,15.158
40.1,-120.3,14.808,14.97,15.16
40.1,-120.2,14.642,14.971,15.205
40.1,-120.1,14.417,14.972,14.995
40.1,-120,15.042,14.972,14.992
40.1,-119.9,14.804,14.972,14.994
40.1,-119.8,14.715,14.971,14.985
40.1,-119.7,14.888,14.969,14.855
40.1,-119.6,14.915,14.967,14.836
40.1,-119.5,14.818,14.964,14.832
40.1,-119.4,14.746,14.961,14.816
40.1,-119.3,14.869,14.956,14.757
40.1,-119.2,14.727,14.95,14.709
40.1,-119.1,14.642,14.944,14.669
40.2,-125.4,14.919,14.612,15.466
40.2,-125.3,15.009,14.873,15.546
40.2,-125.2,15.023,15.05,15.651
40.2,-125.1,15.064,15.184,15.76
40.2,-125,15.071,15.198,16.036
40.2,-124.9,15.081,15.321,16.043
40.2,-124.8,15.077,15.437,15.999
40.2,-124.7,15.094,15.464,15.94
40.2,-124.6,15.243,15.387,15.907
40.2,-124.5,15.403,15.215,15.693
40.2,-124.4,15.271,15.345,15.345
40.2,-124.3,15.547,15.103,15.321
40.2,-124.2,15.545,15.169,15.475
40.2,-124.1,15.588,15.449,14.671
40.2,-124,15.443,15.419,15.249
40.2,-123.9,15.231,15.408,15.423
40.2,-123.8,15.622,15.338,15.423
40.2,-123.7,15.968,15.272,15.423
40.2,-123.6,15.707,15.204,15.28
40.2,-123.5,15.586,15.153,15.317
40.2,-123.4,15.093,15.079,15.441
40.2,-123.3,14.86,14.984,15.459
40.2,-123.2,14.608,14.827,15.459
40.2,-123.1,14.671,14.666,15.372
40.2,-123,14.663,14.5,15.326
40.2,-122.9,14.68,14.387,15.276
40.2,-122.8,14.569,14.352,15.238
40.2,-122.7,14.504,14.397,15.208
40.2,-122.6,14.673,14.439,15.219
40.2,-122.5,14.05,14.481,15.057
40.2,-122.4,13.815,14.525,15.017
40.2,-122.3,13.909,14.569,15
40.2,-122.2,13.896,14.615,15.044
40.2,-122.1,13.828,14.659,15.019
40.2,-122,13.798,14.701,15.011
40.2,-121.9,13.775,14.74,14.987
40.2,-121.8,13.696,14.775,14.922
40.2,-121.7,13.459,14.807,14.931
40.2,-121.6,13.819,14.836,14.948
40.2,-121.5,13.914,14.861,14.972
40.2,-121.4,14.186,14.884,15.005
40.2,-121.3,14.544,14.904,15.064
40.2,-121.2,14.558,14.922,15.145
40.2,-121.1,14.5,14.937,15.407
40.2,-121,14.74,14.951,15.401
40.2,-120.9,15.197,14.958,14.985
40.2,-120.8,15.216,14.963,14.877
40.2,-120.7,15.165,14.968,14.873
40.2,-120.6,14.934,14.971,14.999
40.2,-120.5,14.735,14.973,15.02
40.2,-120.4,14.986,14.975,14.935
40.2,-120.3,15.208,14.976,14.978
40.2,-120.2,14.454,14.976,14.842
40.2,-120.1,14.535,14.975,14.801
40.2,-120,14.719,14.974,14.871
40.2,-119.9,14.6,14.972,14.947
40.2,-119.8,14.847,14.97,14.941
40.2,-119.7,14.655,14.967,14.876
40.2,-119.6,14.593,14.964,14.861
40.2,-119.5,14.718,14.96,14.841
40.2,-119.4,14.707,14.956,14.766
40.2,-119.3,14.87,14.95,14.691
40.2,-119.2,14.74,14.944,14.632
40.2,-119.1,14.552,14.938,14.586
40.3,-125.4,15,14.782,15.472
40.3,-125.3,15.005,15.061,15.562
40.3,-125.2,15.01,15.12,15.677
40.3,-125.1,15.094,15.167,15.839
40.3,-125,15.123,15.164,16.093
40.3,-124.9,15.071,15.363,16.086
40.3,-124.8,14.979,15.524,16.063
40.3,-124.7,15.007,15.566,16.046
40.3,-124.6,15.32,15.466,16.046
40.3,-124.5,15.735,15.311,15.684
40.3,-124.4,15.39,15.386,15.464
40.3,-124.3,15.416,15.202,15.519
40.3,-124.2,15.403,15.224,15.621
40.3,-124.1,15.594,15.064,15.451
40.3,-124,15.497,15.397,15.248
40.3,-123.9,15.545,15.307,15.284
40.3,-123.8,14.998,15.305,15.275
40.3,-123.7,15.892,15.255,15.285
40.3,-123.6,15.697,15.257,15.296
40.3,-123.5,15.769,15.276,15.212
40.3,-123.4,15.5,15.166,15.387
40.3,-123.3,15.148,14.987,15.398
40.3,-123.2,14.658,14.875,15.283
40.3,-123.1,14.497,14.704,15.191
40.3,-123,14.53,14.478,15.226
40.3,-122.9,14.419,14.204,15.229
40.3,-122.8,14.238,13.961,15.235
40.3,-122.7,14.115,14.13,15.312
40.3,-122.6,13.962,14.292,15.404
40.3,-122.5,14.23,14.41,15.285
40.3,-122.4,14.232,14.499,15.132
40.3,-122.3,14.066,14.571,15.001
40.3,-122.2,13.888,14.63,15.044
40.3,-122.1,13.961,14.681,15.114
40.3,-122,13.93,14.725,15.135
40.3,-121.9,14.075,14.764,15.106
40.3,-121.8,14.107,14.798,15.109
40.3,-121.7,14.252,14.828,15.147
40.3,-121.6,14.26,14.855,15.168
40.3,-121.5,14.297,14.878,15.185
40.3,-121.4,14.606,14.899,15.205
40.3,-121.3,14.875,14.918,15.187
40.3,-121.2,14.716,14.934,15.128
40.3,-121.1,14.91,14.948,15.121
40.3,-121,15.098,14.961,15.003
40.3,-120.9,15.131,14.966,15.135
40.3,-120.8,15.147,14.971,15.107
40.3,-120.7,15.354,14.974,15.139
40.3,-120.6,15.302,14.976,15.136
40.3,-120.5,14.863,14.977,14.903
40.3,-120.4,14.884,14.978,14.984
40.3,-120.3,14.456,14.977,14.916
40.3,-120.2,14.865,14.976,14.97
40.3,-120.1,14.925,14.975,14.926
40.3,-120,14.997,14.972,14.964
40.3,-119.9,15.12,14.969,14.962
40.3,-119.8,14.736,14.966,14.928
40.3,-119.7,14.505,14.962,14.916
40.3,-119.6,14.447,14.958,14.899
40.3,-119.5,14.603,14.953,14.842
40.3,-119.4,14.171,14.947,14.734
40.3,-119.3,14.674,14.941,14.647
40.3,-119.2,14.513,14.934,14.578
40.3,-119.1,14.472,14.928,14.523
40.4,-125.4,15.27,14.815,15.445
40.4,-125.3,15.073,15.008,15.416
40.4,-125.2,15.184,15.118,15.511
40.4,-125.1,15.209,15.189,15.731
40.4,-125,15.099,15.233,16.067
40.4,-124.9,15.098,15.259,16.072
40.4,-124.8,14.79,15.276,16.043
40.4,-124.7,14.677,15.417,16.03
40.4,-124.6,15.51,15.456,15.902
40.4,-124.5,15.456,15.435,15.548
40.4,-124.4,15.487,15.472,15.572
40.4,-124.3,15.206,15.372,15.582
40.4,-124.2,15.129,15.376,15.597
40.4,-124.1,15.457,15.208,15.461
40.4,-124,15.474,15.243,15.567
40.4,-123.9,15.232,15.171,15.444
40.4,-123.8,15.505,15.128,15.158
40.4,-123.7,15.757,15.205,15.155
40.4,-123.6,15.597,15.286,14.927
40.4,-123.5,15.567,15.264,14.504
40.4,-123.4,15.413,15.182,14.535
40.4,-123.3,15.248,15.013,15.103
40.4,-123.2,15.034,14.91,15.185
40.4,-123.1,14.901,14.751,15.192
40.4,-123,14.735,14.546,15.226
40.4,-122.9,14.627,14.264,15.23
40.4,-122.8,14.57,13.697,15.237
40.4,-122.7,14.356,13.834,15.317
40.4,-122.6,14.143,14.202,15.402
40.4,-122.5,13.781,14.382,15.285
40.4,-122.4,13.883,14.497,15.207
40.4,-122.3,14.013,14.581,15.186
40.4,-122.2,14.372,14.646,14.872
40.4,-122.1,14.527,14.699,14.656
40.4,-122,14.66,14.743,14.872
40.4,-121.9,14.485,14.781,15.109
40.4,-121.8,14.359,14.814,15.136
40.4,-121.7,14.489,14.843,15.18
40.4,-121.6,14.814,14.868,15.201
40.4,-121.5,15.004,14.89,15.219
40.4,-121.4,15.07,14.91,15.237
40.4,-121.3,14.913,14.927,15.204
40.4,-121.2,14.796,14.941,15.22
40.4,-121.1,15.196,14.954,15.273
40.4,-121,15.163,14.966,15.273
40.4,-120.9,15.154,14.97,15.337
40.4,-120.8,15.164,14.974,15.354
40.4,-120.7,15.212,14.976,15.353
40.4,-120.6,14.854,14.977,15.189
40.4,-120.5,14.771,14.977,15.196
40.4,-120.4,14.879,14.976,15.173
40.4,-120.3,14.725,14.975,15.109
40.4,-120.2,14.837,14.973,15.07
40.4,-120.1,14.909,14.97,15.039
40.4,-120,14.968,14.967,15.03
40.4,-119.9,15.002,14.963,15.02
40.4,-119.8,14.312,14.958,14.942
40.4,-119.7,14.308,14.953,14.943
40.4,-119.6,14.67,14.947,14.906
40.4,-119.5,14.75,14.941,14.816
40.4,-119.4,14.315,14.934,14.702
40.4,-119.3,14.022,14.927,14.609
40.4,-119.2,14.209,14.919,14.533
40.4,-119.1,14.485,14.914,14.472
40.5,-125.4,15.142,14.712,15.422
40.5,-125.3,15.143,14.983,15.344
40.5,-125.2,15.088,15.131,15.36
40.5,-125.1,14.988,15.219,15.715
40.5,-125,15.005,15.267,16.052
40.5,-124.9,15,15.298,16.052
40.5,-124.8,15.29,15.331,16.05
40.5,-124.7,15.56,15.354,15.972
40.5,-124.6,15.509,15.437,15.739
40.5,-124.5,15.275,15.444,15.539
40.5,-124.4,15.365,15.409,15.522
40.5,-124.3,15.605,15.518,15.546
40.5,-124.2,15.668,15.095,15.509
40.5,-124.1,15.4,14.984,15.418
40.5,-124,15.485,15.003,15.378
40.5,-123.9,15.602,15.019,15.277
40.5,-123.8,15.731,15.023,15.255
40.5,-123.7,15.646,15.138,15.252
40.5,-123.6,15.408,15.294,14.975
40.5,-123.5,15.323,15.232,14.504
40.5,-123.4,15.383,15.152,14.591
40.5,-123.3,15.365,15.048,14.848
40.5,-123.2,15.294,14.922,14.926
40.5,-123.1,15.203,14.773,15.008
40.5,-123,15.02,14.596,15.061
40.5,-122.9,14.958,14.367,15.123
40.5,-122.8,14.793,14.091,15.183
40.5,-122.7,14.54,14.064,15.259
40.5,-122.6,14.279,14.242,15.271
40.5,-122.5,13.726,14.401,15.191
40.5,-122.4,13.657,14.514,15.152
40.5,-122.3,13.674,14.597,14.962
40.5,-122.2,13.585,14.662,14.768
40.5,-122.1,13.555,14.714,14.578
40.5,-122,13.608,14.758,14.731
40.5,-121.9,14.428,14.795,14.629
40.5,-121.8,14.756,14.826,14.545
40.5,-121.7,14.744,14.853,14.625
40.5,-121.6,15.062,14.877,14.79
40.5,-121.5,15.233,14.898,14.919
40.5,-121.4,15.381,14.916,14.935
40.5,-121.3,15.273,14.931,15.054
40.5,-121.2,14.971,14.945,15.219
40.5,-121.1,15.152,14.957,15.221
40.5,-121,15.163,14.967,15.305
40.5,-120.9,15.086,14.97,15.374
40.5,-120.8,15.228,14.972,15.372
40.5,-120.7,15.141,14.973,15.28
40.5,-120.6,15.17,14.973,15.294
40.5,-120.5,14.987,14.973,15.277
40.5,-120.4,14.952,14.971,15.161
40.5,-120.3,14.819,14.968,15.121
40.5,-120.2,14.864,14.965,15.101
40.5,-120.1,14.947,14.961,15.071
40.5,-120,14.929,14.956,15.062
40.5,-119.9,14.863,14.951,15.032
40.5,-119.8,14.896,14.945,14.938
40.5,-119.7,14.493,14.939,14.938
40.5,-119.6,14.756,14.931,14.882
40.5,-119.5,14.841,14.924,14.776
40.5,-119.4,14.678,14.916,14.662
40.5,-119.3,14.779,14.907,14.568
40.5,-119.2,14.634,14.899,14.489
40.5,-119.1,14.6,14.894,14.427
40.6,-125.3,15.197,14.993,15.305
40.6,-125.2,15.112,15.16,15.316
40.6,-125.1,15.028,15.246,15.765
40.6,-125,15.053,15.263,16.013
40.6,-124.9,14.951,15.267,16.019
40.6,-124.8,15.479,15.24,16.023
40.6,-124.7,15.834,15.192,15.928
40.6,-124.6,15.317,15.309,15.739
40.6,-124.5,15.4,15.328,15.545
40.6,-124.4,14.233,15.307,15.429
40.6,-124.3,14.945,15.041,15.307
40.6,-124.2,15.468,15.054,15.104
40.6,-124.1,15.539,15.061,15.094
40.6,-124,15.559,15.064,15
40.6,-123.9,15.68,15.074,15.087
40.6,-123.8,15.644,15.079,15.093
40.6,-123.7,15.403,15.255,15.356
40.6,-123.6,15.398,15.189,15.343
40.6,-123.5,15.473,15.13,15.3
40.6,-123.4,15.468,15.062,15.132
40.6,-123.3,15.417,14.973,15.093
40.6,-123.2,15.389,14.859,15.066
40.6,-123.1,15.289,14.72,15.044
40.6,-123,15.222,14.547,15.044
40.6,-122.9,15.131,14.383,15.069
40.6,-122.8,14.995,14.266,15.107
40.6,-122.7,14.843,14.235,15.131
40.6,-122.6,14.265,14.336,15.125
40.6,-122.5,13.921,14.456,15.071
40.6,-122.4,13.803,14.551,14.978
40.6,-122.3,13.717,14.626,14.853
40.6,-122.2,13.708,14.686,14.696
40.6,-122.1,13.696,14.734,14.684
40.6,-122,13.722,14.774,14.666
40.6,-121.9,13.782,14.808,14.352
40.6,-121.8,13.96,14.837,14.64
40.6,-121.7,15.053,14.863,14.923
40.6,-121.6,15.168,14.884,14.904
40.6,-121.5,15.203,14.903,14.878
40.6,-121.4,15.227,14.92,14.84
40.6,-121.3,15.011,14.934,15.136
40.6,-121.2,14.732,14.946,15.291
40.6,-121.1,14.678,14.956,15.328
40.6,-121,15.156,14.965,15.296
40.6,-120.9,15.283,14.967,15.295
40.6,-120.8,15.207,14.968,15.256
40.6,-120.7,15.008,14.967,15.227
40.6,-120.6,15.08,14.966,15.223
40.6,-120.5,15.037,14.964,15.175
40.6,-120.4,14.994,14.961,15.137
40.6,-120.3,14.882,14.957,15.098
40.6,-120.2,14.916,14.952,15.088
40.6,-120.1,14.933,14.947,15.061
40.6,-120,14.915,14.941,15.061
40.6,-119.9,14.823,14.934,14.983
40.6,-119.8,14.997,14.926,14.928
40.6,-119.7,14.845,14.918,14.919
40.6,-119.6,14.692,14.91,14.828
40.6,-119.5,14.845,14.901,14.719
40.6,-119.4,14.827,14.891,14.609
40.6,-119.3,14.985,14.881,14.517
40.6,-119.2,14.733,14.873,14.443
40.6,-119.1,14.701,14.868,14.384
40.7,-125.3,15.198,15.217,15.337
40.7,-125.2,15.062,15.238,15.341
40.7,-125.1,15.082,15.242,15.657
40.7,-125,15.083,15.233,15.842
40.7,-124.9,15.029,15.222,15.849
40.7,-124.8,15.495,14.763,15.839
40.7,-124.7,15.821,14.996,15.784
40.7,-124.6,15.651,15.087,15.68
40.7,-124.5,14.839,15.094,15.542
40.7,-124.4,14.195,14.993,15.424
40.7,-124.3,14.843,15.039,15.307
40.7,-124.2,15.807,15.076,15.152
40.7,-124.1,15.635,15.104,15.019
40.7,-124,15.319,15.066,14.853
40.7,-123.9,15.495,15.1,15.023
40.7,-123.8,15.499,15.216,15.604
40.7,-123.7,15.574,15.108,15.629
40.7,-123.6,15.56,15.019,15.527
40.7,-123.5,15.585,14.996,15.364
40.7,-123.4,15.484,14.955,15.279
40.7,-123.3,15.465,14.882,15.254
40.7,-123.2,15.427,14.787,15.219
40.7,-123.1,15.37,14.68,15.163
40.7,-123,15.322,14.564,15.07
40.7,-122.9,15.215,14.449,15.026
40.7,-122.8,15.151,14.376,15.03
40.7,-122.7,15.145,14.431,15.017
40.7,-122.6,14.333,14.478,14.992
40.7,-122.5,13.923,14.543,14.94
40.7,-122.4,13.894,14.617,14.838
40.7,-122.3,13.784,14.677,14.828
40.7,-122.2,13.721,14.726,14.831
40.7,-122.1,13.713,14.766,14.854
40.7,-122,13.783,14.8,14.706
40.7,-121.9,14.245,14.829,14.329
40.7,-121.8,14.887,14.854,14.408
40.7,-121.7,15.04,14.875,14.812
40.7,-121.6,15.21,14.894,14.735
40.7,-121.5,15.258,14.91,14.729
40.7,-121.4,15.185,14.924,14.672
40.7,-121.3,14.553,14.935,15.402
40.7,-121.2,14.118,14.945,15.458
40.7,-121.1,14.808,14.954,15.41
40.7,-121,15.377,14.961,15.332
40.7,-120.9,15.303,14.961,15.329
40.7,-120.8,14.914,14.96,15.181
40.7,-120.7,14.929,14.958,15.119
40.7,-120.6,15.015,14.955,15.125
40.7,-120.5,15.034,14.951,15.123
40.7,-120.4,15.01,14.946,15.116
40.7,-120.3,14.973,14.94,15.081
40.7,-120.2,15.041,14.934,15.053
40.7,-120.1,15.048,14.927,15.054
40.7,-120,14.954,14.919,14.994
40.7,-119.9,14.911,14.911,14.921
40.7,-119.8,14.874,14.902,14.917
40.7,-119.7,15,14.892,14.852
40.7,-119.6,14.836,14.882,14.752
40.7,-119.5,14.861,14.871,14.646
40.7,-119.4,14.649,14.859,14.544
40.7,-119.3,14.757,14.848,14.459
40.7,-119.2,14.665,14.838,14.393
40.7,-119.1,14.853,14.833,14.338
40.8,-125.3,15.162,15.229,15.274
40.8,-125.2,15.007,15.24,15.277
40.8,-125.1,15.068,15.221,15.494
40.8,-125,15.061,15.234,15.638
40.8,-124.9,15.123,15.218,15.648
40.8,-124.8,15.627,14.674,15.648
40.8,-124.7,15.632,14.824,15.601
40.8,-124.6,15.173,14.89,15.522
40.8,-124.5,15.174,14.874,15.435
40.8,-124.4,15.095,14.972,15.33
40.8,-124.3,15.275,15.047,15.243
40.8,-124.2,15.434,15.071,15.186
40.8,-124.1,15.133,14.96,15.185
40.8,-124,15.376,14.939,15.182
40.8,-123.9,15.68,15.209,15.366
40.8,-123.8,15.598,15.097,15.608
40.8,-123.7,15.478,15.034,15.61
40.8,-123.6,15.546,15.039,15.44
40.8,-123.5,15.526,15.002,15.208
40.8,-123.4,15.477,14.944,15.195
40.8,-123.3,15.452,14.871,15.246
40.8,-123.2,15.437,14.788,15.227
40.8,-123.1,15.392,14.693,15.187
40.8,-123,15.349,14.641,15.099
40.8,-122.9,15.243,14.645,14.99
40.8,-122.8,15.227,14.651,14.961
40.8,-122.7,15.133,14.659,14.922
40.8,-122.6,14.858,14.668,14.882
40.8,-122.5,14.846,14.679,14.827
40.8,-122.4,13.927,14.71,14.791
40.8,-122.3,13.727,14.751,14.822
40.8,-122.2,13.66,14.786,14.849
40.8,-122.1,13.652,14.815,14.875
40.8,-122,14.466,14.84,14.8
40.8,-121.9,15.02,14.861,14.658
40.8,-121.8,15.05,14.879,14.486
40.8,-121.7,14.977,14.895,14.698
40.8,-121.6,15.101,14.909,14.792
40.8,-121.5,15.125,14.921,14.81
40.8,-121.4,14.859,14.93,14.799
40.8,-121.3,14.132,14.939,15.239
40.8,-121.2,14.969,14.946,15.31
40.8,-121.1,15.228,14.951,15.31
40.8,-121,15.187,14.955,15.282
40.8,-120.9,14.951,14.953,15.134
40.8,-120.8,14.947,14.949,15.11
40.8,-120.7,14.85,14.945,15.094
40.8,-120.6,14.876,14.94,15.067
40.8,-120.5,14.98,14.934,15.09
40.8,-120.4,15.029,14.927,15.098
40.8,-120.3,15.038,14.919,15.102
40.8,-120.2,15.057,14.911,15.087
40.8,-120.1,15.05,14.902,15.045
40.8,-120,14.778,14.892,14.933
40.8,-119.9,14.902,14.881,14.839
40.8,-119.8,14.982,14.87,14.836
40.8,-119.7,14.893,14.858,14.748
40.8,-119.6,14.804,14.846,14.653
40.8,-119.5,14.903,14.833,14.556
40.8,-119.4,14.473,14.819,14.467
40.8,-119.3,14.565,14.806,14.397
40.8,-119.2,14.598,14.795,14.338
40.8,-119.1,14.811,14.79,14.289
40.9,-125.3,15.154,15.224,15.226
40.9,-125.2,15.232,15.241,15.223
40.9,-125.1,15.273,15.213,15.376
40.9,-125,15.166,15.267,15.465
40.9,-124.9,15.286,15.251,15.472
40.9,-124.8,15.726,14.569,15.474
40.9,-124.7,15.651,14.61,15.432
40.9,-124.6,15.211,14.899,15.363
40.9,-124.5,15.223,15.022,15.29
40.9,-124.4,15.243,15.123,15.19
40.9,-124.3,15.175,15.102,15.13
40.9,-124.2,14.931,14.949,15.149
40.9,-124.1,15.566,14.7,15.157
40.9,-124,15.447,15.123,15.301
40.9,-123.9,15.406,15.064,15.426
40.9,-123.8,15.52,15.113,15.427
40.9,-123.7,15.525,15.121,15.47
40.9,-123.6,15.569,15.077,15.156
40.9,-123.5,15.509,15.018,14.994
40.9,-123.4,15.483,14.956,14.877
40.9,-123.3,15.442,14.891,15.1
40.9,-123.2,15.387,14.868,15.141
40.9,-123.1,15.304,14.858,15.129
40.9,-123,15.299,14.849,15.055
40.9,-122.9,15.228,14.841,14.934
40.9,-122.8,14.965,14.834,14.88
40.9,-122.7,15.018,14.827,14.832
40.9,-122.6,15.115,14.821,14.785
40.9,-122.5,15.111,14.816,14.732
40.9,-122.4,14.781,14.813,14.741
40.9,-122.3,14.68,14.836,14.778
40.9,-122.2,14.531,14.856,14.811
40.9,-122.1,14.744,14.874,14.839
40.9,-122,15.087,14.889,14.823
40.9,-121.9,15.048,14.902,14.772
40.9,-121.8,15.01,14.913,14.662
40.9,-121.7,14.975,14.922,14.823
40.9,-121.6,14.883,14.93,14.843
40.9,-121.5,14.573,14.936,14.826
40.9,-121.4,14.511,14.941,14.799
40.9,-121.3,14.611,14.944,15.247
40.9,-121.2,15.072,14.947,15.31
40.9,-121.1,14.961,14.949,15.25
40.9,-121,14.797,14.95,15.06
40.9,-120.9,14.797,14.944,15.06
40.9,-120.8,14.83,14.937,15.035
40.9,-120.7,14.721,14.93,14.996
40.9,-120.6,14.604,14.922,14.973
40.9,-120.5,14.903,14.913,14.953
40.9,-120.4,15.039,14.903,14.95
40.9,-120.3,15.059,14.893,14.858
40.9,-120.2,15.027,14.882,14.828
40.9,-120.1,14.857,14.87,14.718
40.9,-120,14.541,14.858,14.655
40.9,-119.9,14.759,14.844,14.655
40.9,-119.8,14.785,14.831,14.653
40.9,-119.7,14.736,14.816,14.592
40.9,-119.6,14.653,14.801,14.52
40.9,-119.5,14.334,14.786,14.447
40.9,-119.4,14.508,14.77,14.381
40.9,-119.3,14.655,14.754,14.326
40.9,-119.2,14.786,14.741,14.277
40.9,-119.1,14.888,14.735,14.237
41,-125.3,15.249,15.212,15.257
41,-125.2,15.31,15.259,15.256
41,-125.1,15.338,15.255,15.25
41,-125,15.248,15.346,15.31
41,-124.9,15.238,14.337,15.315
41,-124.8,15.556,14.409,15.314
41,-124.7,15.605,15.037,15.274
41,-124.6,15.071,15.162,15.209
41,-124.5,15.2,15.239,15.128
41,-124.4,15.342,15.225,15.009
